Date and Time:                Fri May 23 14:47:02.600 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	6
285,25876	2
285,76248	1
286,26624	3
286,77002	1
287,2738	-2
287,77762	-1
288,28146	3
288,78531	9
289,28922	8
289,79312	-5
290,29706	1
290,80103	-5
291,30502	1
291,80902	1
292,31308	-3
292,81714	-1
293,32123	-1
293,82532	-2
294,32947	4
294,83362	3
295,3378	2
295,84201	4
296,34625	-4
296,85049	-3
297,35477	-2
297,85907	2
298,3634	4
298,86777	0
299,37213	0
299,87656	4
300,38098	7
300,88541	-1
301,38989	7
301,89441	-4
302,39893	-5
302,90347	0
303,40805	1
303,91263	6
304,41727	-7
304,92191	-5
305,42657	-4
305,93127	-8
306,43597	5
306,94073	-1
307,4455	1
307,95029	1
308,45511	1
308,95993	-3
309,46481	5
309,9697	6
310,47461	5
310,97955	3
311,4845	2
311,9895	3
312,49451	5
312,99954	3
313,50461	6
314,00967	5
314,5148	0
315,01993	7
315,52509	3
316,03027	4
316,53546	3
317,04071	4
317,54596	-7
318,05124	-1
318,55655	6
319,06186	6
319,56723	3
320,0726	3
320,578	10
321,08344	3
321,58887	5
322,09433	3
322,59985	4
323,10538	8
323,6109	-2
324,11649	6
324,62207	10
325,12769	13
325,63333	6
326,13901	-1
326,64471	-5
327,15042	1
327,65616	5
328,16193	5
328,66772	0
329,17352	0
329,67938	6
330,18524	4
330,69113	7
331,19702	6
331,70297	3
332,20892	7
332,7149	3
333,22092	13
333,72696	1
334,233	1
334,73911	6
335,24521	7
335,75134	-3
336,25748	16
336,76367	7
337,26987	6
337,77609	7
338,28235	-6
338,78864	3
339,29492	1
339,80127	6
340,30762	-1
340,814	10
341,32037	8
341,82681	5
342,33325	4
342,83972	7
343,34622	0
343,85275	14
344,35928	8
344,86584	7
345,37247	7
345,87906	7
346,38571	10
346,89236	9
347,39908	-1
347,90579	9
348,41254	2
348,91928	1
349,42609	5
349,93289	-4
350,43973	3
350,94659	8
351,45349	-3
351,96039	3
352,46732	8
352,97427	1
353,48126	10
353,98828	-1
354,4953	10
355,00235	6
355,50943	4
356,01654	-7
356,52368	-4
357,03082	5
357,53799	4
358,0452	5
358,55243	0
359,05969	-2
359,56696	0
360,07428	2
360,5816	6
361,08893	8
361,59631	1
362,1037	8
362,61115	11
363,11859	10
363,62604	4
364,13354	6
364,64105	1
365,14859	3
365,65616	5
366,16376	1
366,67139	10
367,17902	11
367,68668	6
368,19437	3
368,70209	0
369,20984	9
369,71759	4
370,22537	-1
370,73318	3
371,24103	9
371,7489	4
372,25677	9
372,76468	-4
373,27261	9
373,78058	6
374,28854	14
374,79657	4
375,3046	4
375,81265	9
376,32071	-3
376,82883	1
377,33694	3
377,84509	0
378,35327	1
378,86148	1
379,36972	16
379,87796	14
380,38623	1
380,89453	11
381,40286	9
381,91119	-3
382,41959	3
382,92798	7
383,4364	10
383,94482	10
384,45331	0
384,96179	8
385,47031	11
385,97885	9
386,48743	9
386,996	7
387,50464	4
388,01328	3
388,52194	-1
389,03061	7
389,53934	0
390,04807	5
390,55682	-1
391,06561	6
391,57443	4
392,08325	10
392,59213	7
393,10101	4
393,60989	-1
394,11884	2
394,62781	1
395,13678	5
395,64578	9
396,15482	-1
396,66385	3
397,17294	6
397,68204	4
398,19116	-5
398,70032	4
399,2095	3
399,71869	6
400,22791	-2
400,73715	7
401,24643	0
401,75574	-1
402,26505	-4
402,77441	-1
403,28378	-5
403,79318	6
404,30258	2
404,81204	6
405,3215	0
405,83099	0
406,34052	8
406,85004	1
407,35962	-2
407,8692	8
408,37881	6
408,88846	5
409,3981	8
409,90781	7
410,41751	5
410,92725	10
411,43701	2
411,94678	6
412,4566	10
412,96643	8
413,47629	7
413,98618	10
414,49606	4
415,00601	1
415,51596	5
416,02594	4
416,53595	-3
417,04596	10
417,55603	4
418,0661	8
418,5762	3
419,08633	-1
419,59647	-1
420,10663	-2
420,61685	3
421,12708	6
421,6373	-1
422,14758	11
422,65787	11
423,16818	3
423,67853	6
424,1889	3
424,69931	8
425,20972	10
425,72015	11
426,23062	10
426,74112	20
427,25162	12
427,76218	18
428,27274	12
428,78333	12
429,29395	7
429,80457	10
430,31522	7
430,82593	7
431,33661	15
431,84735	9
432,35812	6
432,8689	17
433,3797	24
433,89053	20
434,4014	12
434,91226	23
435,42319	6
435,93411	37
436,44507	21
436,95602	25
437,46704	34
437,97806	42
438,48911	58
439,00018	66
439,51129	24
440,0224	59
440,53357	28
441,04474	56
441,55594	59
442,06714	55
442,5784	74
443,08966	96
443,60095	84
444,11227	98
444,62363	98
445,13498	89
445,64636	85
446,15778	90
446,66922	94
447,18069	119
447,69217	88
448,2037	140
448,71524	100
449,22681	161
449,73837	135
450,25	97
450,76163	153
451,27328	135
451,78497	159
452,29666	149
452,80841	163
453,32016	130
453,83194	150
454,34375	128
454,85559	163
455,36743	130
455,8793	110
456,3912	161
456,90314	118
457,4151	131
457,92706	125
458,43906	126
458,95108	128
459,46313	136
459,97522	162
460,4873	138
460,99942	155
461,51157	154
462,02374	142
462,53595	152
463,04816	179
463,56039	170
464,07266	216
464,58496	249
465,09729	226
465,60962	293
466,12198	316
466,63437	352
467,14679	374
467,65924	440
468,17169	487
468,68417	498
469,19669	594
469,70923	641
470,2218	676
470,73438	743
471,24698	819
471,75961	873
472,27228	876
472,78494	919
473,29767	949
473,81039	964
474,32315	981
474,83594	961
475,34872	966
475,86157	957
476,37442	931
476,8873	856
477,40018	823
477,91312	802
478,42606	732
478,93903	676
479,45203	628
479,96506	573
480,47812	538
480,99118	476
481,50427	416
482,0174	368
482,53055	340
483,0437	284
