Date and Time:                Fri May 23 15:13:01.435 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	7
285,25876	-1
285,76248	-1
286,26624	3
286,77002	1
287,2738	-2
287,77762	0
288,28146	3
288,78531	4
289,28922	-2
289,79312	6
290,29706	1
290,80103	2
291,30502	5
291,80902	2
292,31308	3
292,81714	-3
293,32123	-1
293,82532	7
294,32947	5
294,83362	11
295,3378	-1
295,84201	-3
296,34625	0
296,85049	-3
297,35477	2
297,85907	-3
298,3634	3
298,86777	5
299,37213	11
299,87656	7
300,38098	4
300,88541	2
301,38989	3
301,89441	3
302,39893	2
302,90347	3
303,40805	3
303,91263	8
304,41727	6
304,92191	1
305,42657	-2
305,93127	-2
306,43597	-3
306,94073	-3
307,4455	5
307,95029	6
308,45511	-4
308,95993	7
309,46481	3
309,9697	6
310,47461	-2
310,97955	-1
311,4845	6
311,9895	7
312,49451	-1
312,99954	5
313,50461	3
314,00967	3
314,5148	0
315,01993	-6
315,52509	-3
316,03027	5
316,53546	5
317,04071	11
317,54596	-4
318,05124	8
318,55655	-2
319,06186	6
319,56723	0
320,0726	9
320,578	1
321,08344	7
321,58887	-2
322,09433	0
322,59985	-2
323,10538	3
323,6109	10
324,11649	-1
324,62207	10
325,12769	5
325,63333	2
326,13901	4
326,64471	-3
327,15042	3
327,65616	8
328,16193	-4
328,66772	-2
329,17352	3
329,67938	11
330,18524	6
330,69113	10
331,19702	4
331,70297	10
332,20892	3
332,7149	8
333,22092	-3
333,72696	10
334,233	4
334,73911	8
335,24521	5
335,75134	5
336,25748	8
336,76367	9
337,26987	11
337,77609	6
338,28235	5
338,78864	-4
339,29492	6
339,80127	10
340,30762	3
340,814	2
341,32037	3
341,82681	13
342,33325	4
342,83972	9
343,34622	-4
343,85275	4
344,35928	-5
344,86584	2
345,37247	-2
345,87906	4
346,38571	0
346,89236	3
347,39908	2
347,90579	4
348,41254	-1
348,91928	7
349,42609	3
349,93289	1
350,43973	3
350,94659	3
351,45349	5
351,96039	1
352,46732	8
352,97427	2
353,48126	9
353,98828	8
354,4953	5
355,00235	6
355,50943	11
356,01654	10
356,52368	5
357,03082	-6
357,53799	7
358,0452	14
358,55243	5
359,05969	-4
359,56696	4
360,07428	3
360,5816	0
361,08893	10
361,59631	9
362,1037	3
362,61115	10
363,11859	14
363,62604	9
364,13354	8
364,64105	-1
365,14859	5
365,65616	-6
366,16376	9
366,67139	13
367,17902	7
367,68668	0
368,19437	0
368,70209	2
369,20984	4
369,71759	5
370,22537	17
370,73318	4
371,24103	1
371,7489	-1
372,25677	-10
372,76468	4
373,27261	11
373,78058	8
374,28854	2
374,79657	4
375,3046	9
375,81265	-4
376,32071	14
376,82883	2
377,33694	11
377,84509	6
378,35327	4
378,86148	0
379,36972	4
379,87796	11
380,38623	3
380,89453	-1
381,40286	5
381,91119	-4
382,41959	3
382,92798	10
383,4364	1
383,94482	7
384,45331	2
384,96179	0
385,47031	4
385,97885	3
386,48743	6
386,996	5
387,50464	1
388,01328	3
388,52194	9
389,03061	-1
389,53934	6
390,04807	4
390,55682	5
391,06561	8
391,57443	-4
392,08325	9
392,59213	4
393,10101	5
393,60989	3
394,11884	6
394,62781	11
395,13678	9
395,64578	-1
396,15482	1
396,66385	7
397,17294	-7
397,68204	-3
398,19116	-1
398,70032	-7
399,2095	5
399,71869	8
400,22791	0
400,73715	8
401,24643	3
401,75574	2
402,26505	3
402,77441	9
403,28378	5
403,79318	-1
404,30258	9
404,81204	8
405,3215	-1
405,83099	8
406,34052	2
406,85004	14
407,35962	-1
407,8692	4
408,37881	-1
408,88846	6
409,3981	6
409,90781	6
410,41751	7
410,92725	4
411,43701	3
411,94678	-2
412,4566	5
412,96643	1
413,47629	11
413,98618	4
414,49606	6
415,00601	1
415,51596	7
416,02594	7
416,53595	2
417,04596	5
417,55603	3
418,0661	9
418,5762	3
419,08633	6
419,59647	6
420,10663	7
420,61685	6
421,12708	6
421,6373	9
422,14758	18
422,65787	4
423,16818	-3
423,67853	5
424,1889	5
424,69931	9
425,20972	7
425,72015	2
426,23062	6
426,74112	2
427,25162	3
427,76218	2
428,27274	8
428,78333	1
429,29395	5
429,80457	5
430,31522	15
430,82593	7
431,33661	10
431,84735	6
432,35812	2
432,8689	-4
433,3797	19
433,89053	5
434,4014	-5
434,91226	-1
435,42319	3
435,93411	18
436,44507	-3
436,95602	1
437,46704	9
437,97806	9
438,48911	9
439,00018	10
439,51129	9
440,0224	9
440,53357	4
441,04474	18
441,55594	10
442,06714	20
442,5784	7
443,08966	19
443,60095	31
444,11227	10
444,62363	3
445,13498	23
445,64636	6
446,15778	41
446,66922	8
447,18069	15
447,69217	9
448,2037	-4
448,71524	46
449,22681	38
449,73837	27
450,25	-4
450,76163	15
451,27328	-29
451,78497	33
452,29666	81
452,80841	21
453,32016	17
453,83194	26
454,34375	-5
454,85559	13
455,36743	21
455,8793	18
456,3912	8
456,90314	19
457,4151	9
457,92706	23
458,43906	37
458,95108	57
459,46313	61
459,97522	47
460,4873	56
460,99942	86
461,51157	70
462,02374	104
462,53595	135
463,04816	98
463,56039	148
464,07266	144
464,58496	179
465,09729	201
465,60962	231
466,12198	314
466,63437	343
467,14679	384
467,65924	453
468,17169	510
468,68417	588
469,19669	650
469,70923	686
470,2218	783
470,73438	799
471,24698	882
471,75961	953
472,27228	975
472,78494	1028
473,29767	1035
473,81039	1061
474,32315	1095
474,83594	1058
475,34872	1066
475,86157	1022
476,37442	968
476,8873	926
477,40018	894
477,91312	866
478,42606	808
478,93903	719
479,45203	662
479,96506	625
480,47812	524
480,99118	476
481,50427	434
482,0174	378
