Date and Time:                Fri May 23 19:07:24.828 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	3
285,25876	3
285,76248	4
286,26624	-2
286,77002	2
287,2738	1
287,77762	-2
288,28146	8
288,78531	7
289,28922	0
289,79312	-2
290,29706	0
290,80103	3
291,30502	6
291,80902	3
292,31308	1
292,81714	0
293,32123	4
293,82532	0
294,32947	-3
294,83362	0
295,3378	5
295,84201	-3
296,34625	3
296,85049	-3
297,35477	5
297,85907	2
298,3634	3
298,86777	-2
299,37213	0
299,87656	8
300,38098	2
300,88541	5
301,38989	0
301,89441	5
302,39893	4
302,90347	-1
303,40805	0
303,91263	-1
304,41727	6
304,92191	1
305,42657	-1
305,93127	-1
306,43597	8
306,94073	-3
307,4455	5
307,95029	-3
308,45511	-6
308,95993	5
309,46481	-2
309,9697	1
310,47461	7
310,97955	-4
311,4845	7
311,9895	0
312,49451	3
312,99954	-2
313,50461	3
314,00967	-2
314,5148	-6
315,01993	4
315,52509	3
316,03027	6
316,53546	0
317,04071	3
317,54596	3
318,05124	6
318,55655	0
319,06186	-2
319,56723	1
320,0726	-2
320,578	4
321,08344	3
321,58887	1
322,09433	1
322,59985	0
323,10538	1
323,6109	1
324,11649	3
324,62207	5
325,12769	2
325,63333	3
326,13901	3
326,64471	-3
327,15042	-1
327,65616	-1
328,16193	7
328,66772	9
329,17352	2
329,67938	2
330,18524	6
330,69113	-3
331,19702	3
331,70297	4
332,20892	-4
332,7149	4
333,22092	-1
333,72696	3
334,233	4
334,73911	13
335,24521	3
335,75134	7
336,25748	2
336,76367	3
337,26987	3
337,77609	-1
338,28235	-1
338,78864	-3
339,29492	9
339,80127	-6
340,30762	1
340,814	0
341,32037	0
341,82681	1
342,33325	1
342,83972	6
343,34622	1
343,85275	-2
344,35928	-3
344,86584	-1
345,37247	0
345,87906	3
346,38571	7
346,89236	6
347,39908	0
347,90579	1
348,41254	-4
348,91928	4
349,42609	-3
349,93289	0
350,43973	-10
350,94659	7
351,45349	7
351,96039	4
352,46732	4
352,97427	5
353,48126	1
353,98828	3
354,4953	2
355,00235	-2
355,50943	2
356,01654	-4
356,52368	7
357,03082	0
357,53799	-2
358,0452	-3
358,55243	-4
359,05969	4
359,56696	1
360,07428	-7
360,5816	8
361,08893	3
361,59631	4
362,1037	1
362,61115	-2
363,11859	-2
363,62604	2
364,13354	1
364,64105	1
365,14859	-4
365,65616	-1
366,16376	4
366,67139	6
367,17902	0
367,68668	11
368,19437	13
368,70209	8
369,20984	0
369,71759	3
370,22537	0
370,73318	-1
371,24103	-2
371,7489	1
372,25677	2
372,76468	2
373,27261	10
373,78058	3
374,28854	2
374,79657	7
375,3046	4
375,81265	-1
376,32071	-3
376,82883	-5
377,33694	6
377,84509	-5
378,35327	-3
378,86148	5
379,36972	-1
379,87796	-1
380,38623	12
380,89453	0
381,40286	-2
381,91119	1
382,41959	0
382,92798	4
383,4364	-4
383,94482	-4
384,45331	1
384,96179	-3
385,47031	-2
385,97885	2
386,48743	4
386,996	9
387,50464	1
388,01328	2
388,52194	4
389,03061	3
389,53934	0
390,04807	1
390,55682	6
391,06561	3
391,57443	0
392,08325	1
392,59213	9
393,10101	-2
393,60989	4
394,11884	-2
394,62781	3
395,13678	6
395,64578	11
396,15482	1
396,66385	-1
397,17294	-1
397,68204	-1
398,19116	-5
398,70032	4
399,2095	12
399,71869	-1
400,22791	7
400,73715	-4
401,24643	10
401,75574	1
402,26505	-2
402,77441	3
403,28378	3
403,79318	-3
404,30258	6
404,81204	0
405,3215	2
405,83099	5
406,34052	1
406,85004	10
407,35962	11
407,8692	0
408,37881	7
408,88846	4
409,3981	6
409,90781	-2
410,41751	2
410,92725	1
411,43701	3
411,94678	4
412,4566	7
412,96643	5
413,47629	3
413,98618	5
414,49606	0
415,00601	6
415,51596	3
416,02594	1
416,53595	7
417,04596	3
417,55603	7
418,0661	9
418,5762	9
419,08633	0
419,59647	4
420,10663	1
420,61685	4
421,12708	14
421,6373	5
422,14758	1
422,65787	5
423,16818	13
423,67853	-1
424,1889	6
424,69931	-2
425,20972	9
425,72015	-2
426,23062	1
426,74112	8
427,25162	9
427,76218	9
428,27274	8
428,78333	12
429,29395	-1
429,80457	11
430,31522	10
430,82593	9
431,33661	6
431,84735	5
432,35812	10
432,8689	2
433,3797	4
433,89053	8
434,4014	7
434,91226	14
435,42319	4
435,93411	-1
436,44507	-3
436,95602	9
437,46704	6
437,97806	11
438,48911	7
439,00018	4
439,51129	24
440,0224	-11
440,53357	-4
441,04474	9
441,55594	-28
442,06714	16
442,5784	25
443,08966	-1
443,60095	2
444,11227	36
444,62363	-1
445,13498	12
445,64636	13
446,15778	2
446,66922	-23
447,18069	-37
447,69217	-4
448,2037	5
448,71524	-28
449,22681	-3
449,73837	-49
450,25	-24
450,76163	-24
451,27328	-5
451,78497	-20
452,29666	-3
452,80841	9
453,32016	-8
453,83194	-27
454,34375	-9
454,85559	-16
455,36743	14
455,8793	23
456,3912	48
456,90314	11
457,4151	-5
457,92706	30
458,43906	64
458,95108	45
459,46313	52
459,97522	85
460,4873	98
460,99942	99
461,51157	155
462,02374	159
462,53595	194
463,04816	207
463,56039	265
464,07266	262
464,58496	305
465,09729	374
465,60962	399
466,12198	483
466,63437	538
467,14679	600
467,65924	662
468,17169	732
468,68417	822
469,19669	897
469,70923	975
470,2218	1032
470,73438	1104
471,24698	1163
471,75961	1207
472,27228	1243
472,78494	1249
473,29767	1270
473,81039	1267
474,32315	1295
474,83594	1290
475,34872	1224
475,86157	1161
476,37442	1141
476,8873	1066
477,40018	987
477,91312	919
478,42606	828
478,93903	769
