Date and Time:                Fri May 23 18:10:54.170 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	1
285,25876	3
285,76248	-4
286,26624	-1
286,77002	-7
287,2738	3
287,77762	-3
288,28146	0
288,78531	3
289,28922	-4
289,79312	-1
290,29706	2
290,80103	6
291,30502	-2
291,80902	-1
292,31308	4
292,81714	1
293,32123	5
293,82532	-4
294,32947	0
294,83362	-1
295,3378	-6
295,84201	0
296,34625	5
296,85049	4
297,35477	1
297,85907	8
298,3634	7
298,86777	2
299,37213	4
299,87656	3
300,38098	-1
300,88541	-1
301,38989	1
301,89441	1
302,39893	4
302,90347	4
303,40805	4
303,91263	1
304,41727	2
304,92191	-2
305,42657	6
305,93127	2
306,43597	3
306,94073	3
307,4455	0
307,95029	1
308,45511	-4
308,95993	-2
309,46481	3
309,9697	3
310,47461	0
310,97955	9
311,4845	-6
311,9895	8
312,49451	9
312,99954	2
313,50461	-7
314,00967	-1
314,5148	4
315,01993	-1
315,52509	-2
316,03027	-4
316,53546	9
317,04071	2
317,54596	0
318,05124	-2
318,55655	0
319,06186	7
319,56723	-2
320,0726	0
320,578	3
321,08344	-3
321,58887	3
322,09433	5
322,59985	-4
323,10538	-1
323,6109	-4
324,11649	6
324,62207	5
325,12769	1
325,63333	1
326,13901	1
326,64471	3
327,15042	2
327,65616	2
328,16193	-2
328,66772	-1
329,17352	0
329,67938	1
330,18524	0
330,69113	-6
331,19702	-1
331,70297	0
332,20892	10
332,7149	6
333,22092	13
333,72696	2
334,233	2
334,73911	-3
335,24521	-6
335,75134	3
336,25748	-2
336,76367	3
337,26987	1
337,77609	3
338,28235	-7
338,78864	-3
339,29492	2
339,80127	5
340,30762	1
340,814	5
341,32037	5
341,82681	1
342,33325	0
342,83972	0
343,34622	4
343,85275	-1
344,35928	7
344,86584	1
345,37247	10
345,87906	0
346,38571	4
346,89236	-2
347,39908	0
347,90579	2
348,41254	0
348,91928	-1
349,42609	7
349,93289	6
350,43973	10
350,94659	7
351,45349	0
351,96039	3
352,46732	-4
352,97427	1
353,48126	-5
353,98828	2
354,4953	3
355,00235	1
355,50943	-3
356,01654	-1
356,52368	3
357,03082	2
357,53799	-4
358,0452	2
358,55243	7
359,05969	3
359,56696	6
360,07428	-5
360,5816	12
361,08893	-1
361,59631	0
362,1037	9
362,61115	0
363,11859	-3
363,62604	4
364,13354	1
364,64105	2
365,14859	-2
365,65616	0
366,16376	5
366,67139	8
367,17902	5
367,68668	2
368,19437	-2
368,70209	7
369,20984	3
369,71759	0
370,22537	-2
370,73318	-4
371,24103	7
371,7489	-1
372,25677	1
372,76468	-4
373,27261	5
373,78058	-7
374,28854	-3
374,79657	7
375,3046	-2
375,81265	2
376,32071	-4
376,82883	0
377,33694	0
377,84509	11
378,35327	9
378,86148	12
379,36972	-3
379,87796	5
380,38623	-5
380,89453	3
381,40286	-1
381,91119	8
382,41959	1
382,92798	9
383,4364	7
383,94482	3
384,45331	-2
384,96179	5
385,47031	3
385,97885	-4
386,48743	2
386,996	5
387,50464	-4
388,01328	-3
388,52194	-1
389,03061	5
389,53934	-1
390,04807	4
390,55682	3
391,06561	1
391,57443	4
392,08325	-1
392,59213	0
393,10101	14
393,60989	1
394,11884	4
394,62781	2
395,13678	-4
395,64578	1
396,15482	3
396,66385	-3
397,17294	-1
397,68204	1
398,19116	3
398,70032	-8
399,2095	6
399,71869	6
400,22791	5
400,73715	3
401,24643	5
401,75574	5
402,26505	4
402,77441	2
403,28378	5
403,79318	2
404,30258	-4
404,81204	7
405,3215	0
405,83099	-2
406,34052	-1
406,85004	3
407,35962	0
407,8692	-1
408,37881	0
408,88846	12
409,3981	4
409,90781	4
410,41751	7
410,92725	10
411,43701	2
411,94678	9
412,4566	0
412,96643	8
413,47629	9
413,98618	8
414,49606	7
415,00601	0
415,51596	2
416,02594	7
416,53595	5
417,04596	-3
417,55603	10
418,0661	0
418,5762	-3
419,08633	6
419,59647	5
420,10663	11
420,61685	1
421,12708	-5
421,6373	7
422,14758	2
422,65787	1
423,16818	6
423,67853	7
424,1889	9
424,69931	11
425,20972	5
425,72015	2
426,23062	-3
426,74112	4
427,25162	-3
427,76218	4
428,27274	9
428,78333	1
429,29395	7
429,80457	-1
430,31522	0
430,82593	2
431,33661	14
431,84735	2
432,35812	9
432,8689	15
433,3797	-8
433,89053	2
434,4014	0
434,91226	-5
435,42319	-7
435,93411	3
436,44507	0
436,95602	-9
437,46704	11
437,97806	0
438,48911	-4
439,00018	-12
439,51129	-1
440,0224	-15
440,53357	-10
441,04474	-16
441,55594	-33
442,06714	-24
442,5784	-18
443,08966	-15
443,60095	-2
444,11227	-17
444,62363	-40
445,13498	-42
445,64636	-24
446,15778	-28
446,66922	-44
447,18069	21
447,69217	-34
448,2037	-56
448,71524	-38
449,22681	-42
449,73837	-26
450,25	-29
450,76163	-61
451,27328	-4
451,78497	-37
452,29666	-42
452,80841	-15
453,32016	-62
453,83194	-44
454,34375	-65
454,85559	-33
455,36743	-46
455,8793	-15
456,3912	-15
456,90314	-41
457,4151	-9
457,92706	9
458,43906	-22
458,95108	-9
459,46313	-14
459,97522	1
460,4873	-4
460,99942	10
461,51157	28
462,02374	44
462,53595	36
463,04816	68
463,56039	52
464,07266	64
464,58496	58
465,09729	110
465,60962	107
466,12198	120
466,63437	153
467,14679	179
467,65924	229
468,17169	242
468,68417	300
469,19669	317
469,70923	372
470,2218	412
470,73438	455
471,24698	506
471,75961	566
472,27228	602
472,78494	643
473,29767	665
473,81039	688
474,32315	728
474,83594	747
475,34872	757
475,86157	754
476,37442	716
476,8873	691
477,40018	658
477,91312	630
