Date and Time:                Fri May 23 14:36:37.409 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	2
285,25876	2
285,76248	2
286,26624	-1
286,77002	6
287,2738	2
287,77762	11
288,28146	-2
288,78531	4
289,28922	1
289,79312	0
290,29706	6
290,80103	5
291,30502	3
291,80902	5
292,31308	4
292,81714	5
293,32123	1
293,82532	-3
294,32947	1
294,83362	0
295,3378	6
295,84201	0
296,34625	1
296,85049	6
297,35477	6
297,85907	0
298,3634	0
298,86777	0
299,37213	4
299,87656	8
300,38098	0
300,88541	2
301,38989	-3
301,89441	9
302,39893	1
302,90347	6
303,40805	12
303,91263	-3
304,41727	3
304,92191	-2
305,42657	4
305,93127	2
306,43597	8
306,94073	11
307,4455	4
307,95029	-5
308,45511	2
308,95993	2
309,46481	4
309,9697	3
310,47461	0
310,97955	4
311,4845	-1
311,9895	4
312,49451	-1
312,99954	7
313,50461	12
314,00967	5
314,5148	1
315,01993	1
315,52509	6
316,03027	1
316,53546	4
317,04071	9
317,54596	4
318,05124	7
318,55655	1
319,06186	3
319,56723	7
320,0726	2
320,578	1
321,08344	8
321,58887	4
322,09433	4
322,59985	9
323,10538	8
323,6109	3
324,11649	6
324,62207	2
325,12769	1
325,63333	-2
326,13901	6
326,64471	11
327,15042	3
327,65616	3
328,16193	2
328,66772	6
329,17352	7
329,67938	8
330,18524	-1
330,69113	5
331,19702	8
331,70297	6
332,20892	10
332,7149	0
333,22092	4
333,72696	8
334,233	5
334,73911	0
335,24521	10
335,75134	7
336,25748	3
336,76367	2
337,26987	-6
337,77609	-1
338,28235	7
338,78864	5
339,29492	3
339,80127	2
340,30762	6
340,814	7
341,32037	-2
341,82681	-1
342,33325	3
342,83972	7
343,34622	-3
343,85275	13
344,35928	2
344,86584	8
345,37247	3
345,87906	4
346,38571	-1
346,89236	2
347,39908	-4
347,90579	5
348,41254	11
348,91928	1
349,42609	8
349,93289	1
350,43973	10
350,94659	5
351,45349	2
351,96039	2
352,46732	1
352,97427	7
353,48126	6
353,98828	-2
354,4953	7
355,00235	12
355,50943	6
356,01654	10
356,52368	-3
357,03082	6
357,53799	9
358,0452	9
358,55243	2
359,05969	-2
359,56696	12
360,07428	3
360,5816	1
361,08893	3
361,59631	3
362,1037	7
362,61115	8
363,11859	8
363,62604	7
364,13354	-3
364,64105	5
365,14859	4
365,65616	3
366,16376	0
366,67139	-3
367,17902	3
367,68668	0
368,19437	8
368,70209	1
369,20984	10
369,71759	6
370,22537	0
370,73318	4
371,24103	8
371,7489	6
372,25677	8
372,76468	-3
373,27261	2
373,78058	13
374,28854	0
374,79657	11
375,3046	8
375,81265	9
376,32071	6
376,82883	3
377,33694	4
377,84509	2
378,35327	0
378,86148	4
379,36972	6
379,87796	-1
380,38623	6
380,89453	9
381,40286	9
381,91119	7
382,41959	8
382,92798	16
383,4364	5
383,94482	3
384,45331	8
384,96179	2
385,47031	0
385,97885	6
386,48743	8
386,996	9
387,50464	8
388,01328	3
388,52194	0
389,03061	10
389,53934	1
390,04807	1
390,55682	6
391,06561	1
391,57443	0
392,08325	16
392,59213	4
393,10101	8
393,60989	7
394,11884	5
394,62781	5
395,13678	3
395,64578	5
396,15482	2
396,66385	10
397,17294	-2
397,68204	4
398,19116	6
398,70032	10
399,2095	8
399,71869	8
400,22791	2
400,73715	2
401,24643	1
401,75574	4
402,26505	7
402,77441	8
403,28378	13
403,79318	6
404,30258	4
404,81204	-8
405,3215	-3
405,83099	7
406,34052	3
406,85004	3
407,35962	15
407,8692	-3
408,37881	-2
408,88846	9
409,3981	1
409,90781	6
410,41751	1
410,92725	1
411,43701	-1
411,94678	0
412,4566	-1
412,96643	2
413,47629	8
413,98618	1
414,49606	0
415,00601	5
415,51596	-5
416,02594	6
416,53595	1
417,04596	5
417,55603	1
418,0661	1
418,5762	3
419,08633	2
419,59647	12
420,10663	7
420,61685	4
421,12708	12
421,6373	-3
422,14758	-2
422,65787	4
423,16818	12
423,67853	1
424,1889	0
424,69931	2
425,20972	11
425,72015	11
426,23062	8
426,74112	15
427,25162	1
427,76218	11
428,27274	7
428,78333	12
429,29395	9
429,80457	18
430,31522	18
430,82593	4
431,33661	6
431,84735	3
432,35812	-1
432,8689	3
433,3797	9
433,89053	9
434,4014	7
434,91226	20
435,42319	11
435,93411	13
436,44507	1
436,95602	8
437,46704	14
437,97806	5
438,48911	12
439,00018	-4
439,51129	23
440,0224	4
440,53357	7
441,04474	7
441,55594	10
442,06714	5
442,5784	0
443,08966	21
443,60095	2
444,11227	9
444,62363	3
445,13498	4
445,64636	9
446,15778	-5
446,66922	22
447,18069	33
447,69217	-2
448,2037	29
448,71524	24
449,22681	-12
449,73837	19
450,25	16
450,76163	21
451,27328	48
451,78497	51
452,29666	11
452,80841	-16
453,32016	16
453,83194	11
454,34375	-16
454,85559	42
455,36743	51
455,8793	19
456,3912	13
456,90314	8
457,4151	41
457,92706	29
458,43906	-5
458,95108	47
459,46313	60
459,97522	33
460,4873	71
460,99942	76
461,51157	93
462,02374	96
462,53595	92
463,04816	139
463,56039	108
464,07266	115
464,58496	161
465,09729	200
465,60962	280
466,12198	282
466,63437	335
467,14679	371
467,65924	438
468,17169	494
468,68417	556
469,19669	572
469,70923	665
470,2218	708
470,73438	809
471,24698	836
471,75961	891
472,27228	931
472,78494	936
473,29767	994
473,81039	994
474,32315	1021
474,83594	1036
475,34872	1006
475,86157	990
476,37442	947
476,8873	931
477,40018	871
477,91312	835
478,42606	760
478,93903	717
479,45203	661
479,96506	603
480,47812	521
480,99118	479
481,50427	422
482,0174	384
482,53055	320
483,0437	291
483,55692	244
484,07013	217
