Date and Time:                Fri May 23 14:56:51.450 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	0
285,25876	-3
285,76248	5
286,26624	0
286,77002	2
287,2738	-2
287,77762	1
288,28146	0
288,78531	-1
289,28922	0
289,79312	3
290,29706	-2
290,80103	2
291,30502	-2
291,80902	2
292,31308	0
292,81714	-2
293,32123	7
293,82532	7
294,32947	-5
294,83362	0
295,3378	2
295,84201	2
296,34625	4
296,85049	6
297,35477	0
297,85907	3
298,3634	3
298,86777	0
299,37213	5
299,87656	4
300,38098	-2
300,88541	2
301,38989	0
301,89441	3
302,39893	2
302,90347	5
303,40805	9
303,91263	4
304,41727	-2
304,92191	0
305,42657	2
305,93127	3
306,43597	6
306,94073	5
307,4455	3
307,95029	3
308,45511	3
308,95993	9
309,46481	5
309,9697	5
310,47461	9
310,97955	1
311,4845	4
311,9895	3
312,49451	5
312,99954	-3
313,50461	13
314,00967	0
314,5148	2
315,01993	3
315,52509	4
316,03027	7
316,53546	4
317,04071	10
317,54596	0
318,05124	1
318,55655	-2
319,06186	-1
319,56723	4
320,0726	2
320,578	-6
321,08344	4
321,58887	6
322,09433	-3
322,59985	3
323,10538	-3
323,6109	7
324,11649	-1
324,62207	3
325,12769	-4
325,63333	10
326,13901	5
326,64471	2
327,15042	-1
327,65616	7
328,16193	0
328,66772	-4
329,17352	5
329,67938	-3
330,18524	-1
330,69113	-1
331,19702	5
331,70297	-2
332,20892	0
332,7149	4
333,22092	9
333,72696	-1
334,233	6
334,73911	3
335,24521	7
335,75134	11
336,25748	4
336,76367	4
337,26987	-4
337,77609	0
338,28235	12
338,78864	6
339,29492	0
339,80127	-1
340,30762	-1
340,814	5
341,32037	-3
341,82681	1
342,33325	-2
342,83972	4
343,34622	4
343,85275	5
344,35928	3
344,86584	6
345,37247	6
345,87906	1
346,38571	0
346,89236	6
347,39908	1
347,90579	3
348,41254	4
348,91928	4
349,42609	6
349,93289	7
350,43973	2
350,94659	7
351,45349	2
351,96039	6
352,46732	8
352,97427	-1
353,48126	0
353,98828	-8
354,4953	9
355,00235	-2
355,50943	-3
356,01654	-3
356,52368	6
357,03082	0
357,53799	7
358,0452	-6
358,55243	1
359,05969	8
359,56696	7
360,07428	5
360,5816	-3
361,08893	8
361,59631	10
362,1037	5
362,61115	3
363,11859	5
363,62604	11
364,13354	6
364,64105	4
365,14859	2
365,65616	7
366,16376	8
366,67139	4
367,17902	2
367,68668	2
368,19437	-6
368,70209	3
369,20984	14
369,71759	1
370,22537	-4
370,73318	2
371,24103	-1
371,7489	-2
372,25677	4
372,76468	4
373,27261	5
373,78058	1
374,28854	2
374,79657	1
375,3046	-3
375,81265	6
376,32071	2
376,82883	-2
377,33694	-1
377,84509	2
378,35327	9
378,86148	-2
379,36972	-8
379,87796	-4
380,38623	4
380,89453	-3
381,40286	5
381,91119	0
382,41959	4
382,92798	2
383,4364	0
383,94482	1
384,45331	7
384,96179	5
385,47031	2
385,97885	2
386,48743	6
386,996	0
387,50464	3
388,01328	4
388,52194	7
389,03061	11
389,53934	8
390,04807	0
390,55682	-2
391,06561	0
391,57443	6
392,08325	5
392,59213	3
393,10101	-3
393,60989	2
394,11884	3
394,62781	8
395,13678	3
395,64578	11
396,15482	13
396,66385	6
397,17294	8
397,68204	7
398,19116	5
398,70032	9
399,2095	10
399,71869	5
400,22791	1
400,73715	7
401,24643	-1
401,75574	2
402,26505	7
402,77441	5
403,28378	0
403,79318	0
404,30258	4
404,81204	4
405,3215	4
405,83099	2
406,34052	4
406,85004	-4
407,35962	7
407,8692	2
408,37881	-4
408,88846	-2
409,3981	2
409,90781	14
410,41751	9
410,92725	5
411,43701	8
411,94678	-2
412,4566	11
412,96643	0
413,47629	0
413,98618	4
414,49606	2
415,00601	5
415,51596	5
416,02594	4
416,53595	5
417,04596	10
417,55603	10
418,0661	4
418,5762	10
419,08633	6
419,59647	2
420,10663	14
420,61685	8
421,12708	6
421,6373	3
422,14758	2
422,65787	9
423,16818	8
423,67853	11
424,1889	7
424,69931	0
425,20972	12
425,72015	11
426,23062	3
426,74112	1
427,25162	10
427,76218	12
428,27274	5
428,78333	17
429,29395	3
429,80457	4
430,31522	9
430,82593	7
431,33661	-3
431,84735	21
432,35812	5
432,8689	-4
433,3797	9
433,89053	4
434,4014	-7
434,91226	5
435,42319	7
435,93411	2
436,44507	6
436,95602	17
437,46704	-13
437,97806	-13
438,48911	13
439,00018	5
439,51129	-13
440,0224	-5
440,53357	2
441,04474	-30
441,55594	-18
442,06714	-21
442,5784	24
443,08966	-6
443,60095	-17
444,11227	-38
444,62363	2
445,13498	-52
445,64636	-3
446,15778	20
446,66922	-12
447,18069	-12
447,69217	-46
448,2037	3
448,71524	-13
449,22681	20
449,73837	12
450,25	-10
450,76163	-17
451,27328	-20
451,78497	-15
452,29666	-20
452,80841	-15
453,32016	-41
453,83194	-12
454,34375	22
454,85559	-13
455,36743	9
455,8793	-16
456,3912	-7
456,90314	15
457,4151	0
457,92706	-11
458,43906	22
458,95108	24
459,46313	5
459,97522	9
460,4873	17
460,99942	62
461,51157	63
462,02374	56
462,53595	123
463,04816	155
463,56039	145
464,07266	129
464,58496	190
465,09729	238
465,60962	249
466,12198	297
466,63437	313
467,14679	385
467,65924	441
468,17169	491
468,68417	542
469,19669	609
469,70923	643
470,2218	731
470,73438	819
471,24698	846
471,75961	897
472,27228	938
472,78494	998
473,29767	1012
473,81039	1027
474,32315	1049
474,83594	1034
475,34872	1012
475,86157	998
476,37442	967
476,8873	928
477,40018	888
477,91312	809
478,42606	757
478,93903	748
479,45203	650
479,96506	595
480,47812	533
