Date and Time:                Fri May 23 18:27:52.995 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	7
285,25876	-9
285,76248	2
286,26624	9
286,77002	-3
287,2738	-4
287,77762	2
288,28146	1
288,78531	-1
289,28922	1
289,79312	-3
290,29706	3
290,80103	5
291,30502	-1
291,80902	9
292,31308	1
292,81714	3
293,32123	4
293,82532	3
294,32947	5
294,83362	2
295,3378	0
295,84201	6
296,34625	0
296,85049	4
297,35477	3
297,85907	3
298,3634	3
298,86777	4
299,37213	-3
299,87656	1
300,38098	1
300,88541	2
301,38989	1
301,89441	1
302,39893	3
302,90347	6
303,40805	-2
303,91263	-2
304,41727	1
304,92191	5
305,42657	5
305,93127	-2
306,43597	-4
306,94073	5
307,4455	7
307,95029	6
308,45511	-3
308,95993	3
309,46481	1
309,9697	7
310,47461	-1
310,97955	5
311,4845	-3
311,9895	3
312,49451	-1
312,99954	3
313,50461	-8
314,00967	2
314,5148	-7
315,01993	-1
315,52509	1
316,03027	0
316,53546	1
317,04071	-2
317,54596	-1
318,05124	3
318,55655	2
319,06186	5
319,56723	0
320,0726	2
320,578	2
321,08344	3
321,58887	3
322,09433	-1
322,59985	1
323,10538	3
323,6109	5
324,11649	1
324,62207	9
325,12769	6
325,63333	3
326,13901	-1
326,64471	0
327,15042	3
327,65616	4
328,16193	-6
328,66772	-2
329,17352	5
329,67938	2
330,18524	4
330,69113	9
331,19702	13
331,70297	3
332,20892	1
332,7149	2
333,22092	-5
333,72696	-1
334,233	4
334,73911	-2
335,24521	-3
335,75134	0
336,25748	-1
336,76367	-1
337,26987	-3
337,77609	-5
338,28235	0
338,78864	1
339,29492	0
339,80127	-3
340,30762	-5
340,814	-1
341,32037	-1
341,82681	3
342,33325	0
342,83972	3
343,34622	13
343,85275	2
344,35928	6
344,86584	0
345,37247	-2
345,87906	4
346,38571	9
346,89236	5
347,39908	3
347,90579	10
348,41254	1
348,91928	-3
349,42609	2
349,93289	0
350,43973	-1
350,94659	-8
351,45349	8
351,96039	3
352,46732	4
352,97427	-1
353,48126	0
353,98828	-4
354,4953	-6
355,00235	4
355,50943	2
356,01654	4
356,52368	4
357,03082	5
357,53799	3
358,0452	-2
358,55243	1
359,05969	4
359,56696	5
360,07428	-2
360,5816	-4
361,08893	7
361,59631	4
362,1037	-1
362,61115	4
363,11859	5
363,62604	6
364,13354	-7
364,64105	1
365,14859	5
365,65616	8
366,16376	1
366,67139	-2
367,17902	2
367,68668	3
368,19437	-6
368,70209	6
369,20984	4
369,71759	12
370,22537	-6
370,73318	4
371,24103	2
371,7489	2
372,25677	0
372,76468	-1
373,27261	8
373,78058	4
374,28854	1
374,79657	9
375,3046	-3
375,81265	7
376,32071	4
376,82883	8
377,33694	2
377,84509	8
378,35327	13
378,86148	-2
379,36972	5
379,87796	2
380,38623	-3
380,89453	4
381,40286	1
381,91119	8
382,41959	-2
382,92798	-1
383,4364	10
383,94482	6
384,45331	-5
384,96179	9
385,47031	1
385,97885	-8
386,48743	1
386,996	5
387,50464	4
388,01328	-1
388,52194	-6
389,03061	2
389,53934	8
390,04807	0
390,55682	3
391,06561	3
391,57443	4
392,08325	9
392,59213	-4
393,10101	7
393,60989	-1
394,11884	0
394,62781	8
395,13678	3
395,64578	-3
396,15482	3
396,66385	4
397,17294	3
397,68204	-1
398,19116	7
398,70032	3
399,2095	-6
399,71869	0
400,22791	6
400,73715	2
401,24643	9
401,75574	4
402,26505	-3
402,77441	5
403,28378	-1
403,79318	3
404,30258	1
404,81204	-2
405,3215	0
405,83099	10
406,34052	4
406,85004	-1
407,35962	9
407,8692	-2
408,37881	3
408,88846	6
409,3981	5
409,90781	7
410,41751	6
410,92725	3
411,43701	-1
411,94678	6
412,4566	5
412,96643	4
413,47629	2
413,98618	2
414,49606	0
415,00601	5
415,51596	1
416,02594	5
416,53595	5
417,04596	7
417,55603	4
418,0661	4
418,5762	11
419,08633	4
419,59647	0
420,10663	4
420,61685	8
421,12708	5
421,6373	-3
422,14758	3
422,65787	0
423,16818	-1
423,67853	5
424,1889	1
424,69931	3
425,20972	8
425,72015	2
426,23062	10
426,74112	6
427,25162	8
427,76218	-2
428,27274	1
428,78333	5
429,29395	6
429,80457	1
430,31522	1
430,82593	8
431,33661	9
431,84735	8
432,35812	1
432,8689	-2
433,3797	4
433,89053	-3
434,4014	-5
434,91226	5
435,42319	4
435,93411	-8
436,44507	-5
436,95602	0
437,46704	8
437,97806	20
438,48911	-6
439,00018	-13
439,51129	10
440,0224	-18
440,53357	-6
441,04474	14
441,55594	-5
442,06714	-4
442,5784	-13
443,08966	-13
443,60095	-38
444,11227	-21
444,62363	-15
445,13498	-7
445,64636	16
446,15778	-13
446,66922	-33
447,18069	-39
447,69217	-31
448,2037	-37
448,71524	-36
449,22681	-25
449,73837	-25
450,25	-35
450,76163	-29
451,27328	-12
451,78497	-39
452,29666	-47
452,80841	-3
453,32016	2
453,83194	-43
454,34375	1
454,85559	-11
455,36743	12
455,8793	6
456,3912	-43
456,90314	7
457,4151	12
457,92706	-11
458,43906	8
458,95108	7
459,46313	11
459,97522	27
460,4873	-2
460,99942	-9
461,51157	12
462,02374	50
462,53595	28
463,04816	33
463,56039	50
464,07266	80
464,58496	81
465,09729	64
465,60962	110
466,12198	113
466,63437	120
467,14679	144
467,65924	198
468,17169	192
468,68417	195
469,19669	245
469,70923	266
470,2218	284
470,73438	320
471,24698	351
471,75961	376
472,27228	409
472,78494	403
473,29767	429
473,81039	450
474,32315	453
474,83594	448
475,34872	429
475,86157	446
476,37442	411
476,8873	383
477,40018	368
477,91312	349
478,42606	356
478,93903	324
