Date and Time:                Fri May 23 18:55:43.178 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	1
285,25876	9
285,76248	7
286,26624	-8
286,77002	-1
287,2738	1
287,77762	5
288,28146	0
288,78531	3
289,28922	2
289,79312	-4
290,29706	1
290,80103	6
291,30502	1
291,80902	5
292,31308	-3
292,81714	2
293,32123	7
293,82532	3
294,32947	1
294,83362	4
295,3378	-1
295,84201	7
296,34625	5
296,85049	-3
297,35477	3
297,85907	-1
298,3634	6
298,86777	-1
299,37213	3
299,87656	0
300,38098	4
300,88541	8
301,38989	5
301,89441	1
302,39893	4
302,90347	4
303,40805	-2
303,91263	4
304,41727	-5
304,92191	0
305,42657	3
305,93127	4
306,43597	6
306,94073	5
307,4455	6
307,95029	0
308,45511	-1
308,95993	2
309,46481	10
309,9697	0
310,47461	4
310,97955	6
311,4845	7
311,9895	1
312,49451	3
312,99954	9
313,50461	2
314,00967	7
314,5148	-1
315,01993	2
315,52509	3
316,03027	3
316,53546	7
317,04071	4
317,54596	3
318,05124	1
318,55655	6
319,06186	1
319,56723	3
320,0726	0
320,578	4
321,08344	6
321,58887	-3
322,09433	0
322,59985	5
323,10538	5
323,6109	-10
324,11649	5
324,62207	-3
325,12769	-4
325,63333	-3
326,13901	2
326,64471	-7
327,15042	9
327,65616	-2
328,16193	7
328,66772	0
329,17352	8
329,67938	4
330,18524	2
330,69113	5
331,19702	-3
331,70297	6
332,20892	-3
332,7149	7
333,22092	7
333,72696	5
334,233	10
334,73911	3
335,24521	2
335,75134	2
336,25748	-1
336,76367	0
337,26987	-6
337,77609	1
338,28235	0
338,78864	-9
339,29492	2
339,80127	9
340,30762	7
340,814	-3
341,32037	11
341,82681	-6
342,33325	6
342,83972	10
343,34622	4
343,85275	4
344,35928	1
344,86584	3
345,37247	4
345,87906	5
346,38571	11
346,89236	2
347,39908	-1
347,90579	-4
348,41254	-4
348,91928	5
349,42609	17
349,93289	5
350,43973	2
350,94659	13
351,45349	2
351,96039	-3
352,46732	8
352,97427	1
353,48126	0
353,98828	7
354,4953	1
355,00235	3
355,50943	-7
356,01654	3
356,52368	6
357,03082	0
357,53799	7
358,0452	1
358,55243	5
359,05969	2
359,56696	5
360,07428	6
360,5816	0
361,08893	8
361,59631	0
362,1037	-2
362,61115	-3
363,11859	0
363,62604	2
364,13354	7
364,64105	6
365,14859	4
365,65616	-1
366,16376	-2
366,67139	4
367,17902	3
367,68668	2
368,19437	5
368,70209	4
369,20984	-4
369,71759	-1
370,22537	-1
370,73318	0
371,24103	9
371,7489	6
372,25677	4
372,76468	5
373,27261	2
373,78058	8
374,28854	0
374,79657	4
375,3046	2
375,81265	5
376,32071	-3
376,82883	7
377,33694	6
377,84509	7
378,35327	-3
378,86148	5
379,36972	-2
379,87796	9
380,38623	9
380,89453	4
381,40286	5
381,91119	-6
382,41959	5
382,92798	11
383,4364	1
383,94482	6
384,45331	5
384,96179	-3
385,47031	-1
385,97885	3
386,48743	9
386,996	-5
387,50464	8
388,01328	1
388,52194	2
389,03061	-3
389,53934	1
390,04807	0
390,55682	7
391,06561	8
391,57443	-9
392,08325	9
392,59213	4
393,10101	6
393,60989	10
394,11884	-2
394,62781	1
395,13678	-3
395,64578	10
396,15482	4
396,66385	4
397,17294	2
397,68204	5
398,19116	2
398,70032	2
399,2095	13
399,71869	6
400,22791	6
400,73715	7
401,24643	-5
401,75574	9
402,26505	2
402,77441	4
403,28378	3
403,79318	11
404,30258	4
404,81204	0
405,3215	9
405,83099	6
406,34052	-1
406,85004	6
407,35962	7
407,8692	14
408,37881	17
408,88846	5
409,3981	11
409,90781	9
410,41751	11
410,92725	13
411,43701	10
411,94678	11
412,4566	8
412,96643	14
413,47629	6
413,98618	15
414,49606	9
415,00601	8
415,51596	14
416,02594	4
416,53595	3
417,04596	9
417,55603	7
418,0661	9
418,5762	9
419,08633	2
419,59647	3
420,10663	20
420,61685	7
421,12708	6
421,6373	15
422,14758	10
422,65787	14
423,16818	5
423,67853	6
424,1889	12
424,69931	25
425,20972	18
425,72015	24
426,23062	16
426,74112	17
427,25162	23
427,76218	15
428,27274	25
428,78333	26
429,29395	19
429,80457	26
430,31522	10
430,82593	27
431,33661	20
431,84735	22
432,35812	20
432,8689	24
433,3797	29
433,89053	25
434,4014	26
434,91226	38
435,42319	27
435,93411	32
436,44507	43
436,95602	34
437,46704	45
437,97806	57
438,48911	42
439,00018	58
439,51129	35
440,0224	43
440,53357	49
441,04474	43
441,55594	42
442,06714	59
442,5784	24
443,08966	47
443,60095	65
444,11227	77
444,62363	55
445,13498	73
445,64636	87
446,15778	62
446,66922	40
447,18069	59
447,69217	66
448,2037	69
448,71524	73
449,22681	61
449,73837	89
450,25	60
450,76163	129
451,27328	114
451,78497	101
452,29666	73
452,80841	92
453,32016	91
453,83194	83
454,34375	89
454,85559	117
455,36743	101
455,8793	115
456,3912	127
456,90314	78
457,4151	93
457,92706	165
458,43906	156
458,95108	145
459,46313	206
459,97522	149
460,4873	197
460,99942	210
461,51157	287
462,02374	273
462,53595	310
463,04816	285
463,56039	361
464,07266	418
464,58496	445
465,09729	508
465,60962	549
466,12198	675
466,63437	714
467,14679	833
467,65924	889
468,17169	991
468,68417	1122
469,19669	1251
469,70923	1381
470,2218	1446
470,73438	1542
471,24698	1670
471,75961	1761
472,27228	1847
472,78494	1894
473,29767	2011
473,81039	2018
474,32315	2031
474,83594	1997
475,34872	1943
475,86157	1938
476,37442	1867
476,8873	1783
477,40018	1740
477,91312	1661
478,42606	1558
478,93903	1409
479,45203	1326
479,96506	1249
480,47812	1078
480,99118	984
481,50427	874
482,0174	772
