Date and Time:                Thu May 22 18:17:55.984 2025
475,34872	1342
475,86157	1328
476,37442	1259
476,8873	1237
477,40018	1191
477,91312	1095
478,42606	1062
478,93903	979
479,45203	880
479,96506	793
480,47812	709
480,99118	639
481,50427	574
482,0174	498
482,53055	439
483,0437	410
483,55692	344
484,07013	308
484,58337	236
485,09662	220
485,60992	172
486,12323	137
486,63657	128
487,14993	124
487,66333	102
488,17673	78
488,69019	78
489,20364	78
489,71713	43
490,23062	30
490,74417	37
491,25772	29
491,7713	29
492,28491	22
492,79855	41
493,31219	13
493,82587	10
494,3396	29
494,8533	5
495,36707	7
495,88086	22
496,39465	1
496,90848	7
497,42233	11
497,93619	20
498,4501	3
498,96402	7
499,47797	19
499,99194	28
500,50595	14
501,01996	9
501,534	4
502,04807	13
502,56216	17
503,07629	19
503,59042	10
504,10461	11
504,6188	15
505,133	26
505,64725	-2
506,1615	11
506,67581	26
507,19012	12
507,70447	-1
508,21881	12
508,73322	2
509,24762	22
509,76205	5
510,27652	20
510,79099	4
511,30551	32
511,82004	25
512,33459	6
512,84918	20
513,36377	4
513,87842	4
514,39307	3
514,90771	17
515,42242	3
515,93719	18
516,4519	24
516,96667	-1
517,48151	22
517,99634	0
518,51117	6
519,02606	21
519,54095	32
520,05585	14
520,5708	4
521,08582	32
521,60077	-17
522,11578	14
522,63086	41
523,14594	8
523,66101	10
524,17615	10
524,69128	48
525,20642	31
525,72162	-20
526,23682	30
526,75208	37
527,26733	11
527,78265	6
528,29791	29
528,81329	-10
529,32861	-4
529,84399	-10
530,35944	41
530,87488	19
531,39032	1
531,90582	3
532,42133	7
532,93683	-13
533,45239	5
533,96796	29
534,48358	13
534,99921	10
535,51489	31
536,03052	15
536,54626	23
537,06195	39
537,5777	25
538,09351	26
538,60931	-12
539,12512	43
539,64099	25
540,15686	-16
540,67273	-5
541,18866	-5
541,70459	20
542,22058	21
542,73657	36
543,25256	12
543,76862	45
544,28467	-4
544,80078	25
545,31689	16
545,83301	5
546,34918	32
546,86536	44
547,38159	-1
547,89783	43
548,41412	22
548,93036	17
549,44672	-34
549,96301	5
550,47937	10
550,99579	9
551,51221	1
552,02863	23
552,54504	-18
553,06152	1
553,57806	12
554,0946	23
554,61115	28
555,12775	5
555,64435	7
556,16095	28
556,67761	0
557,19427	8
557,711	-2
558,22772	-1
558,74445	47
559,26123	37
559,77802	16
560,29486	58
560,81171	17
561,32855	61
561,84546	15
562,36237	38
562,87933	42
563,3963	40
563,91327	31
564,4303	14
564,94733	-6
565,46442	7
565,98151	23
566,4986	4
567,01575	31
567,5329	-12
568,05011	17
568,56732	18
569,08453	-8
569,60181	28
570,11908	-12
570,63641	28
571,15375	-12
571,67108	-13
572,18848	25
572,70587	-13
573,22333	17
573,74078	35
574,25824	1
574,77576	-11
575,29327	16
575,81079	5
576,32837	11
576,84601	16
577,36365	4
577,88129	34
578,39893	30
578,91663	-1
579,43439	10
579,95209	41
580,46991	8
580,98767	10
581,50549	20
582,02332	25
582,5412	30
583,05908	44
583,57703	23
584,09497	12
584,61292	11
585,13092	25
585,64893	10
586,16699	-2
586,68506	26
587,20313	17
587,72125	3
588,23938	12
588,75757	6
589,27576	40
589,79395	9
590,31219	32
590,83044	67
591,34869	33
591,867	-4
592,38538	44
592,90369	35
593,42206	6
593,94049	15
594,45892	46
594,97736	31
595,49585	36
596,01434	2
596,5329	39
597,05145	21
597,57001	23
598,08862	17
598,60724	47
599,12585	23
599,64453	53
600,16327	-2
600,68195	64
601,20074	15
601,71948	36
602,23828	38
602,75708	59
603,27594	43
603,7948	31
604,31372	25
604,83264	15
605,35156	58
605,87054	18
606,38953	24
606,90851	48
607,42755	46
607,94666	-13
608,4657	63
608,9848	59
609,50397	-6
610,02313	74
610,5423	47
611,06152	28
611,58075	64
612,09998	66
612,61926	61
613,13861	94
613,6579	24
614,17725	67
614,69666	31
615,21606	45
615,73547	52
616,25494	61
616,77441	49
617,29388	16
617,81342	50
618,33301	67
618,85254	35
619,37213	44
619,89178	29
620,41144	48
620,93109	50
621,45081	18
621,97052	52
622,49023	50
623,01001	42
623,52985	25
624,04962	49
624,56946	35
625,08936	54
625,60925	69
626,12915	51
626,64911	28
627,16907	74
627,68903	25
628,20905	38
628,72906	71
629,24915	78
629,76923	27
630,28937	45
630,80945	44
631,32965	47
631,84979	56
632,37	26
632,89026	57
633,41052	67
633,93079	59
634,45111	64
634,97144	70
635,49176	36
636,01215	39
636,53253	58
637,05298	39
637,57343	39
638,09387	47
638,61438	51
639,13495	14
639,65546	21
640,17603	72
640,69666	42
641,21729	33
641,73792	52
642,25861	22
642,7793	40
643,29999	5
643,82074	23
644,34149	29
644,8623	33
645,38312	35
645,90393	-7
646,4248	23
646,94568	53
647,46661	27
647,98755	36
648,50848	57
649,02948	36
649,55048	45
650,07153	63
650,59259	38
651,11371	19
651,63477	37
652,15594	12
652,67706	53
653,19824	29
653,71948	20
654,24072	15
654,76196	12
655,2832	25
655,8045	45
656,32587	31
656,84723	33
657,36859	3
657,89001	36
658,41144	40
658,93286	44
659,45435	16
659,97583	46
660,49738	19
661,01892	26
661,54047	55
662,06207	19
662,58368	51
663,10535	55
663,62701	33
664,14868	3
664,67041	16
665,19214	33
665,71393	2
666,23572	32
666,75751	14
667,27936	16
667,80121	10
668,32312	28
668,84503	28
669,36694	45
669,88892	18
670,41089	15
670,93292	20
671,45496	28
671,97699	19
672,49908	-3
673,02118	18
673,54333	25
674,06549	29
674,58765	29
675,10986	39
675,63208	23
676,15436	23
676,67664	35
677,19891	20
677,72125	29
678,24359	31
678,76593	8
679,28833	28
679,81079	26
680,33325	18
680,85571	9
681,37817	25
681,9007	31
682,42328	0
682,9458	38
683,46844	22
683,99103	13
684,51367	33
685,03632	21
685,55902	10
686,08173	25
686,60449	21
687,12726	24
687,65002	24
688,17285	15
688,69568	36
689,21857	26
689,74146	32
690,26434	26
690,78729	29
691,31024	11
691,83325	16
692,35626	14
692,87927	9
693,40234	30
693,92542	20
694,44849	29
694,97162	20
695,49481	3
696,01794	12
696,54114	10
697,06439	20
697,58765	29
698,1109	16
698,63422	29
699,15753	11
699,68091	34
700,20428	35
700,72766	13
701,2511	6
701,77454	35
702,29797	16
702,82147	5
703,34503	9
703,86853	32
704,39215	27
704,91571	18
705,43933	8
705,96295	25
706,48663	20
707,01031	27
707,53406	3
708,0578	10
708,58154	1
709,10535	23
709,62915	17
710,15295	13
710,67682	33
711,20074	21
711,72461	20
712,24854	3
712,77252	17
713,29651	14
713,8205	18
714,34454	24
714,86859	15
715,39264	11
715,91675	20
716,44092	24
716,96503	-3
717,4892	24
718,01343	15
718,53766	1
719,06189	12
719,58618	5
720,11047	12
720,63477	6
721,15912	18
721,68353	26
722,20789	12
722,7323	21
723,25677	13
723,78125	10
724,30573	22
724,83026	7
725,3548	13
725,87933	13
726,40393	14
726,92859	13
727,45319	15
727,97784	17
728,50256	17
729,02728	17
729,552	15
730,07678	13
730,60156	11
731,12634	13
731,65118	10
732,17603	14
732,70093	11
733,22583	12
733,75079	7
734,2757	17
734,80072	12
735,32568	13
735,85071	18
736,37579	9
736,90088	2
737,42596	14
737,95111	15
738,47626	13
739,0014	13
739,52661	21
740,05182	18
740,57709	-1
741,10236	6
741,62769	13
742,15295	18
742,67834	2
743,20367	12
743,72906	9
744,25452	15
744,77997	13
745,30542	11
745,83093	2
746,35645	18
746,88196	12
747,40753	10
747,93311	15
748,45874	5
748,98438	12
749,51001	3
750,03571	2
750,5614	24
751,08716	13
751,61292	17
752,13867	8
752,66449	13
753,19037	14
753,71619	5
754,24207	11
754,76801	6
755,29388	22
755,81989	10
756,34583	14
756,87183	9
757,39789	16
757,92395	15
758,45001	14
758,97607	13
759,5022	13
760,02838	-2
760,55457	17
761,08075	14
761,60699	12
762,13324	5
762,65948	15
763,18579	11
763,7121	13
764,23846	11
764,76483	7
765,2912	13
765,81763	10
766,34406	11
766,87054	16
767,39703	18
767,92352	-1
768,45007	3
768,97662	22
769,50323	17
770,02985	14
770,55646	4
771,08313	13
771,6098	11
772,13654	2
772,66327	11
773,19	15
773,7168	18
774,24359	13
774,77045	10
775,2973	8
775,82416	18
776,35107	13
776,87799	4
777,40497	3
777,93195	0
778,45892	-1
778,98596	10
779,513	16
780,0401	14
780,5672	21
781,0943	2
781,62146	12
782,14862	16
782,67578	16
783,203	19
783,73029	23
784,25757	-4
784,78485	16
785,31213	14
785,83948	35
786,36688	18
786,89423	16
787,42169	16
787,9491	11
788,47656	26
789,00409	24
789,53156	32
790,05908	20
790,58667	20
791,11426	18
791,64185	34
792,16949	12
792,69714	21
793,22485	26
793,75256	38
794,28027	31
794,80804	37
795,33582	36
795,86365	42
796,39148	49
796,91931	54
797,4472	25
797,9751	45
798,50299	23
799,03094	35
799,55896	48
800,08691	50
800,61499	60
801,14301	52
801,67108	53
802,19916	73
802,72729	49
803,25543	50
803,78363	67
804,31183	58
804,84003	78
805,36829	86
805,89655	55
806,4248	92
806,95313	85
807,48151	92
808,00983	77
808,53827	61
809,06665	70
809,59509	40
810,12354	66
810,65204	63
811,18054	56
811,70911	53
812,23767	56
812,76624	65
813,29486	62
813,82349	73
814,35211	87
814,8808	66
815,40955	84
815,93823	66
816,46698	69
816,99579	67
817,5246	34
818,05341	41
818,58228	58
819,11115	56
819,64001	46
820,16895	55
820,69794	52
821,22687	61
821,75586	27
822,28491	35
822,81396	20
823,34302	39
823,87213	19
824,40125	32
824,93036	25
825,45953	36
825,98877	16
826,51794	21
827,04718	30
827,57648	21
828,10577	18
828,63507	27
829,16443	27
829,69379	12
830,22314	8
830,75256	20
831,28204	-1
831,81146	1
832,34094	16
832,87048	12
833,40002	15
833,92957	12
834,45917	7
834,98877	-2
835,51837	19
836,04803	18
836,5777	6
837,10742	10
837,63715	14
838,16693	6
838,69666	20
839,2265	9
839,75629	6
840,28613	-1
840,81604	2
841,34595	10
841,87585	6
842,40582	17
842,93579	0
843,46576	10
843,99579	12
844,52582	7
845,05591	13
845,586	10
846,11615	6
846,64624	8
847,17645	6
847,7066	9
848,23682	8
848,76709	5
849,29736	7
849,82764	0
850,35797	6
850,88831	1
851,41864	15
851,94904	-2
852,47943	10
853,00989	7
853,54034	13
854,0708	15
854,60132	2
855,13184	9
855,66241	6
856,19299	-8
856,72357	6
857,25421	4
857,78491	5
858,31555	-1
858,84625	-1
859,37701	8
859,90771	5
860,43854	1
860,9693	13
861,50012	14
862,03101	11
862,56189	6
863,09277	3
863,62366	10
864,15466	4
864,68561	5
865,21661	7
865,74762	3
866,27869	5
866,80975	0
867,34082	6
867,87195	15
868,40308	4
868,93427	0
869,46545	4
869,99664	6
870,52789	3
871,05914	-2
871,59045	-1
872,12177	7
872,65308	4
873,18445	4
873,71582	5
874,24725	6
874,77869	3
875,31012	1
875,84161	6
876,37311	4
876,90466	-5
877,43622	4
877,96777	13
878,49939	-1
879,03101	9
879,56268	-7
880,09436	0
880,62604	7
881,15778	1
881,68951	8
882,22131	3
882,75311	13
883,28491	1
883,81677	8
884,34863	3
884,88055	-4
885,41248	6
885,9444	1
886,47638	4
887,00836	2
887,54041	6
888,07239	3
888,60449	-4
889,1366	-4
889,6687	3
890,20081	6
890,73297	1
891,2652	5
891,79742	-1
892,32965	5
892,86188	4
893,39417	6
893,92651	0
894,4588	3
894,99121	4
895,52356	0
896,05597	3
896,58838	-2
897,12085	2
897,65332	-4
898,18585	3
898,71838	6
899,25092	-1
899,78351	-1
900,3161	6
900,84875	8
901,38141	-5
901,91406	4
902,44678	8
902,97949	3
903,51221	-2
904,04498	-3
904,57782	1
905,1106	4
905,64349	-2
906,17633	6
906,70923	5
907,24213	3
907,77509	-2
908,30804	6
908,84106	6
909,37408	3
909,9071	1
910,44019	9
910,97327	5
911,50641	4
912,03949	2
912,57269	0
913,1059	-1
913,6391	4
914,1723	1
914,70557	3
915,23883	5
915,77216	5
916,30548	4
916,83887	0
917,37225	0
917,90564	13
918,43909	6
918,97253	4
919,50598	2
920,03949	0
920,57306	2
921,10657	-3
921,64014	6
922,17377	9
922,7074	3
923,24103	-2
923,77472	-6
924,30841	-1
924,84216	2
925,37585	2
925,90967	12
926,44342	1
926,97729	3
927,51111	5
928,04498	10
928,57886	12
929,11279	3
929,64673	9
930,18073	13
930,71466	11
931,24872	13
931,78271	14
932,31683	10
932,85089	10
933,38501	10
933,91913	13
934,45331	11
934,98749	19
935,52167	12
936,05591	16
936,59021	11
937,12445	16
937,65875	16
938,19312	19
938,72748	21
939,26184	18
939,79626	25
940,33069	24
940,86511	23
941,3996	17
941,93408	26
942,46863	23
943,00317	25
943,53778	21
944,07239	29
944,60699	29
945,1416	22
945,67633	23
946,211	25
946,74573	34
947,28046	25
947,81525	27
948,35004	27
948,88483	23
949,41968	30
949,95453	26
950,48944	22
951,02435	30
951,55933	27
952,09424	20
952,62927	27
953,16425	30
953,69928	26
954,23438	22
954,76947	18
955,30457	14
955,83972	25
956,37488	13
956,91003	15
957,44525	14
957,98047	18
958,51575	19
959,05103	9
959,5863	14
960,12164	13
960,65698	5
961,19238	20
961,72778	14
962,26324	14
962,79865	8
963,33417	2
963,86963	5
964,40515	9
964,94073	4
965,47632	2
966,0119	2
966,54749	14
967,08313	7
967,61884	1
968,15454	2
968,69025	9
969,22601	3
969,76178	-3
970,29755	4
970,83337	6
971,3692	15
971,90509	1
972,44098	2
972,97687	2
973,51282	-4
974,04877	4
974,58478	-2
975,12079	7
975,6568	1
976,19287	3
976,72894	-2
977,26508	-3
977,80121	3
978,33734	3
978,87354	-2
979,40973	6
979,94598	3
980,48224	6
981,01849	6
981,55481	3
982,09113	-1
982,6275	1
983,16388	-2
983,70026	0
984,23669	3
984,77313	1
985,30963	1
985,84613	0
986,38263	1
986,91919	6
987,45575	3
987,99237	6
988,52899	8
989,06561	4
989,60229	-1
990,13898	6
990,67572	3
991,21246	-3
991,74921	7
992,28601	7
992,82281	6
993,35968	2
993,89655	-2
994,43341	12
994,97034	4
995,50726	22
996,04419	14
996,58118	19
997,11823	36
997,65527	35
998,19232	42
998,72937	54
999,26648	50
999,80365	69
1000,3408	75
1000,878	84
1001,4152	92
1001,9524	108
1002,4896	106
1003,0269	113
1003,5642	115
1004,1016	120
1004,6389	115
1005,1763	107
1005,7137	103
1006,2511	102
1006,7886	103
1007,326	93
1007,8635	87
1008,4011	87
1008,9386	71
1009,4761	71
1010,0137	75
1010,5514	70
1011,0891	70
1011,6267	61
1012,1644	62
1012,7021	56
1013,2399	55
1013,7776	56
1014,3154	52
1014,8532	47
1015,3911	48
1015,9289	42
1016,4668	51
1017,0047	39
1017,5427	36
1018,0806	29
1018,6186	25
1019,1566	33
1019,6946	25
1020,2327	22
1020,7708	15
1021,3089	19
1021,847	23
1022,3851	17
1022,9233	17
1023,4615	26
1023,9998	21
1024,538	25
1025,0763	20
1025,6146	21
1026,153	21
1026,6913	18
1027,2296	32
1027,7681	28
1028,3065	34
1028,8448	20
1029,3834	34
1029,9219	20
1030,4604	31
1030,9989	28
1031,5375	34
1032,076	33
1032,6147	32
1033,1533	30
1033,692	37
1034,2307	41
1034,7694	37
1035,3082	35
1035,8469	32
1036,3857	35
1036,9246	36
1037,4634	37
1038,0022	38
1038,5411	33
1039,0801	43
1039,6189	32
1040,158	32
1040,6969	28
1041,236	27
1041,7749	32
1042,314	27
1042,853	31
1043,3922	31
1043,9313	32
1044,4705	29
1045,0096	33
1045,5488	27
1046,088	13
1046,6273	25
1047,1666	27
1047,7059	25
1048,2452	27
1048,7845	15
1049,324	28
1049,8633	17
1050,4027	4
1050,9421	-226
1051,4817	-367
1052,0211	10
1052,5607	19
1053,1002	17
1053,6398	19
1054,1793	24
1054,719	12
1055,2587	21
1055,7983	14
1056,338	15
1056,8777	25
1057,4175	26
1057,9572	15
1058,4969	8
1059,0367	20
1059,5767	20
1060,1165	17
1060,6564	29
1061,1963	16
1061,7362	16
1062,2761	20
1062,8162	19
1063,3562	21
1063,8962	21
1064,4363	31
1064,9763	23
1065,5165	20
1066,0565	18
1066,5967	22
1067,1368	33
1067,6771	27
1068,2173	32
1068,7576	32
1069,2979	28
1069,8381	40
1070,3784	40
1070,9188	42
1071,4591	46
1071,9995	40
1072,5399	39
1073,0804	51
1073,6208	46
1074,1614	55
1074,7019	52
1075,2424	62
1075,783	73
1076,3236	70
1076,8643	66
1077,4048	75
1077,9456	72
1078,4862	64
1079,0269	71
1079,5676	80
1080,1084	69
1080,6492	77
1081,1899	65
1081,7308	84
1082,2717	79
1082,8126	80
1083,3535	85
1083,8944	87
1084,4353	84
1084,9763	65
1085,5173	79
1086,0583	81
1086,5994	83
1087,1405	81
1087,6816	77
1088,2228	77
1088,7639	83
1089,3051	79
1089,8462	81
1090,3875	87
1090,9287	82
1091,47	83
1092,0112	81
1092,5526	74
1093,094	79
1093,6354	67
1094,1768	63
1094,7181	61
1095,2595	55
1095,801	53
1096,3425	53
1096,884	43
1097,4255	43
1097,9672	56
1098,5088	40
1099,0503	44
1099,592	39
1100,1337	42
1100,6753	36
1101,217	27
1101,7588	35
1102,3005	35
1102,8423	30
1103,3842	22
1103,9259	28
1104,4678	14
1105,0096	21
1105,5516	20
1106,0935	16
1106,6355	17
1107,1775	20
1107,7195	20
1108,2615	18
1108,8036	18
1109,3456	18
1109,8877	13
1110,4298	20
1110,972	10
1111,5142	12
1112,0564	11
1112,5986	15
1113,1409	20
1113,6831	20
1114,2253	17
1114,7677	22
1115,3101	18
1115,8524	21
1116,3948	24
1116,9373	17
1117,4796	21
1118,0221	22
1118,5646	27
1119,1072	25
1119,6497	27
1120,1923	25
1120,7349	25
1121,2775	40
