Date and Time:                Thu May 22 17:43:08.714 2025
478,42606	1689
478,93903	1635
479,45203	1505
479,96506	1388
480,47812	1295
480,99118	1201
481,50427	1081
482,0174	963
482,53055	852
483,0437	758
483,55692	648
484,07013	580
484,58337	480
485,09662	408
485,60992	357
486,12323	296
486,63657	264
487,14993	217
487,66333	183
488,17673	152
488,69019	130
489,20364	112
489,71713	105
490,23062	91
490,74417	64
491,25772	60
491,7713	39
492,28491	70
492,79855	34
493,31219	37
493,82587	48
494,3396	23
494,8533	30
495,36707	28
495,88086	52
496,39465	41
496,90848	14
497,42233	24
497,93619	42
498,4501	27
498,96402	16
499,47797	17
499,99194	35
500,50595	13
501,01996	22
501,534	12
502,04807	15
502,56216	41
503,07629	47
503,59042	6
504,10461	28
504,6188	26
505,133	35
505,64725	8
506,1615	9
506,67581	24
507,19012	22
507,70447	28
508,21881	30
508,73322	10
509,24762	12
509,76205	33
510,27652	3
510,79099	49
511,30551	11
511,82004	43
512,33459	44
512,84918	6
513,36377	39
513,87842	41
514,39307	5
514,90771	1
515,42242	19
515,93719	57
516,4519	31
516,96667	14
517,48151	17
517,99634	24
518,51117	19
519,02606	0
519,54095	34
520,05585	13
520,5708	33
521,08582	25
521,60077	24
522,11578	35
522,63086	36
523,14594	15
523,66101	-9
524,17615	32
524,69128	45
525,20642	37
525,72162	7
526,23682	45
526,75208	52
527,26733	28
527,78265	16
528,29791	32
528,81329	15
529,32861	23
529,84399	26
530,35944	14
530,87488	25
531,39032	33
531,90582	31
532,42133	25
532,93683	14
533,45239	36
533,96796	17
534,48358	29
534,99921	17
535,51489	5
536,03052	16
536,54626	45
537,06195	22
537,5777	36
538,09351	19
538,60931	16
539,12512	53
539,64099	21
540,15686	35
540,67273	15
541,18866	22
541,70459	36
542,22058	33
542,73657	43
543,25256	16
543,76862	42
544,28467	10
544,80078	23
545,31689	39
545,83301	47
546,34918	51
546,86536	28
547,38159	19
547,89783	9
548,41412	31
548,93036	37
549,44672	71
549,96301	19
550,47937	60
550,99579	60
551,51221	34
552,02863	59
552,54504	45
553,06152	40
553,57806	57
554,0946	20
554,61115	38
555,12775	24
555,64435	46
556,16095	34
556,67761	21
557,19427	24
557,711	21
558,22772	39
558,74445	50
559,26123	6
559,77802	52
560,29486	42
560,81171	23
561,32855	33
561,84546	30
562,36237	71
562,87933	10
563,3963	39
563,91327	31
564,4303	27
564,94733	43
565,46442	37
565,98151	18
566,4986	28
567,01575	53
567,5329	19
568,05011	20
568,56732	15
569,08453	35
569,60181	33
570,11908	72
570,63641	41
571,15375	51
571,67108	38
572,18848	32
572,70587	35
573,22333	53
573,74078	27
574,25824	20
574,77576	10
575,29327	36
575,81079	76
576,32837	39
576,84601	26
577,36365	37
577,88129	48
578,39893	41
578,91663	36
579,43439	25
579,95209	43
580,46991	26
580,98767	18
581,50549	39
582,02332	41
582,5412	46
583,05908	21
583,57703	57
584,09497	16
584,61292	36
585,13092	48
585,64893	27
586,16699	48
586,68506	31
587,20313	51
587,72125	51
588,23938	47
588,75757	33
589,27576	75
589,79395	39
590,31219	54
590,83044	38
591,34869	79
591,867	47
592,38538	53
592,90369	82
593,42206	69
593,94049	94
594,45892	82
594,97736	64
595,49585	78
596,01434	88
596,5329	75
597,05145	65
597,57001	97
598,08862	95
598,60724	78
599,12585	85
599,64453	88
600,16327	102
600,68195	106
601,20074	95
601,71948	-83
602,23828	-62
602,75708	97
603,27594	85
603,7948	111
604,31372	132
604,83264	138
605,35156	106
605,87054	90
606,38953	81
606,90851	123
607,42755	141
607,94666	124
608,4657	130
608,9848	92
609,50397	105
610,02313	126
610,5423	108
611,06152	119
611,58075	101
612,09998	98
612,61926	76
613,13861	96
613,6579	150
614,17725	94
614,69666	101
615,21606	101
615,73547	88
616,25494	88
616,77441	114
617,29388	144
617,81342	104
618,33301	109
618,85254	81
619,37213	96
619,89178	130
620,41144	97
620,93109	83
621,45081	89
621,97052	131
622,49023	107
623,01001	120
623,52985	105
624,04962	86
624,56946	88
625,08936	58
625,60925	113
626,12915	99
626,64911	81
627,16907	103
627,68903	67
628,20905	97
628,72906	94
629,24915	86
629,76923	110
630,28937	70
630,80945	124
631,32965	116
631,84979	92
632,37	83
632,89026	125
633,41052	130
633,93079	78
634,45111	76
634,97144	69
635,49176	100
636,01215	70
636,53253	79
637,05298	87
637,57343	86
638,09387	95
638,61438	107
639,13495	63
639,65546	77
640,17603	90
640,69666	85
641,21729	51
641,73792	69
642,25861	101
642,7793	99
643,29999	128
643,82074	55
644,34149	108
644,8623	86
645,38312	104
645,90393	66
646,4248	79
646,94568	98
647,46661	67
647,98755	68
648,50848	39
649,02948	83
649,55048	70
650,07153	72
650,59259	95
651,11371	46
651,63477	79
652,15594	61
652,67706	44
653,19824	44
653,71948	48
654,24072	114
654,76196	36
655,2832	84
655,8045	49
656,32587	81
656,84723	87
657,36859	69
657,89001	101
658,41144	72
658,93286	93
659,45435	68
659,97583	59
660,49738	59
661,01892	64
661,54047	59
662,06207	71
662,58368	67
663,10535	61
663,62701	71
664,14868	54
664,67041	61
665,19214	41
665,71393	52
666,23572	45
666,75751	58
667,27936	60
667,80121	71
668,32312	70
668,84503	79
669,36694	73
669,88892	50
670,41089	65
670,93292	67
671,45496	38
671,97699	34
672,49908	57
673,02118	69
673,54333	41
674,06549	45
674,58765	68
675,10986	32
675,63208	66
676,15436	56
676,67664	52
677,19891	52
677,72125	35
678,24359	64
678,76593	48
679,28833	43
679,81079	46
680,33325	21
680,85571	65
681,37817	44
681,9007	48
682,42328	34
682,9458	46
683,46844	28
683,99103	38
684,51367	49
685,03632	30
685,55902	49
686,08173	63
686,60449	46
687,12726	31
687,65002	25
688,17285	29
688,69568	37
689,21857	13
689,74146	60
690,26434	35
690,78729	41
691,31024	59
691,83325	58
692,35626	34
692,87927	28
693,40234	26
693,92542	30
694,44849	40
694,97162	44
695,49481	28
696,01794	35
696,54114	32
697,06439	47
697,58765	8
698,1109	48
698,63422	30
699,15753	29
699,68091	28
700,20428	38
700,72766	37
701,2511	34
701,77454	37
702,29797	30
702,82147	44
703,34503	29
703,86853	19
704,39215	29
704,91571	19
705,43933	30
705,96295	22
706,48663	34
707,01031	32
707,53406	41
708,0578	35
708,58154	24
709,10535	19
709,62915	41
710,15295	21
710,67682	35
711,20074	41
711,72461	30
712,24854	33
712,77252	33
713,29651	13
713,8205	14
714,34454	24
714,86859	10
715,39264	35
715,91675	35
716,44092	13
716,96503	24
717,4892	22
718,01343	24
718,53766	22
719,06189	19
719,58618	20
720,11047	15
720,63477	13
721,15912	22
721,68353	7
722,20789	32
722,7323	36
723,25677	15
723,78125	19
724,30573	27
724,83026	28
725,3548	15
725,87933	22
726,40393	17
726,92859	31
727,45319	24
727,97784	23
728,50256	11
729,02728	15
729,552	20
730,07678	19
730,60156	11
731,12634	8
731,65118	12
732,17603	16
732,70093	5
733,22583	13
733,75079	23
734,2757	5
734,80072	16
735,32568	17
735,85071	23
736,37579	6
736,90088	13
737,42596	26
737,95111	32
738,47626	14
739,0014	13
739,52661	21
740,05182	14
740,57709	10
741,10236	14
741,62769	10
742,15295	19
742,67834	6
743,20367	6
743,72906	14
744,25452	17
744,77997	12
745,30542	17
745,83093	30
746,35645	12
746,88196	21
747,40753	8
747,93311	5
748,45874	12
748,98438	14
749,51001	7
750,03571	13
750,5614	8
751,08716	13
751,61292	15
752,13867	17
752,66449	23
753,19037	8
753,71619	17
754,24207	18
754,76801	11
755,29388	14
755,81989	14
756,34583	5
756,87183	17
757,39789	13
757,92395	16
758,45001	7
758,97607	3
759,5022	18
760,02838	-2
760,55457	10
761,08075	12
761,60699	18
762,13324	9
762,65948	12
763,18579	7
763,7121	8
764,23846	9
764,76483	17
765,2912	20
765,81763	16
766,34406	16
766,87054	11
767,39703	8
767,92352	12
768,45007	21
768,97662	11
769,50323	20
770,02985	5
770,55646	16
771,08313	19
771,6098	16
772,13654	22
772,66327	18
773,19	-4
773,7168	9
774,24359	6
774,77045	16
775,2973	20
775,82416	11
776,35107	13
776,87799	29
777,40497	9
777,93195	13
778,45892	22
778,98596	8
779,513	18
780,0401	17
780,5672	18
781,0943	14
781,62146	10
782,14862	22
782,67578	15
783,203	14
783,73029	15
784,25757	28
784,78485	11
785,31213	37
785,83948	15
786,36688	17
786,89423	19
787,42169	24
787,9491	22
788,47656	6
789,00409	26
789,53156	6
790,05908	23
790,58667	33
791,11426	13
791,64185	15
792,16949	34
792,69714	21
793,22485	35
793,75256	26
794,28027	33
794,80804	11
795,33582	24
795,86365	24
796,39148	4
796,91931	28
797,4472	21
797,9751	52
798,50299	31
799,03094	31
799,55896	38
800,08691	34
800,61499	30
801,14301	19
801,67108	49
802,19916	40
802,72729	25
803,25543	38
803,78363	30
804,31183	41
804,84003	95
805,36829	32
805,89655	67
806,4248	41
806,95313	70
807,48151	49
808,00983	64
808,53827	73
809,06665	32
809,59509	59
810,12354	38
810,65204	54
811,18054	42
811,70911	44
812,23767	51
812,76624	56
813,29486	42
813,82349	20
814,35211	27
814,8808	44
815,40955	63
815,93823	37
816,46698	62
816,99579	24
817,5246	28
818,05341	51
818,58228	54
819,11115	35
819,64001	47
820,16895	27
820,69794	37
821,22687	36
821,75586	32
822,28491	18
822,81396	38
823,34302	27
823,87213	4
824,40125	50
824,93036	29
825,45953	18
825,98877	19
826,51794	8
827,04718	32
827,57648	19
828,10577	17
828,63507	7
829,16443	14
829,69379	11
830,22314	2
830,75256	14
831,28204	20
831,81146	7
832,34094	6
832,87048	18
833,40002	-1
833,92957	3
834,45917	3
834,98877	4
835,51837	11
836,04803	-7
836,5777	1
837,10742	11
837,63715	3
838,16693	9
838,69666	14
839,2265	19
839,75629	-5
840,28613	13
840,81604	2
841,34595	6
841,87585	2
842,40582	1
842,93579	-4
843,46576	4
843,99579	6
844,52582	20
845,05591	6
845,586	13
846,11615	4
846,64624	7
847,17645	2
847,7066	9
848,23682	12
848,76709	4
849,29736	0
849,82764	3
850,35797	3
850,88831	-1
851,41864	2
851,94904	6
852,47943	9
853,00989	8
853,54034	-3
854,0708	13
854,60132	4
855,13184	5
855,66241	1
856,19299	17
856,72357	2
857,25421	6
857,78491	6
858,31555	11
858,84625	8
859,37701	5
859,90771	3
860,43854	2
860,9693	5
861,50012	1
862,03101	-1
862,56189	2
863,09277	8
863,62366	10
864,15466	1
864,68561	5
865,21661	2
865,74762	8
866,27869	-2
866,80975	5
867,34082	6
867,87195	3
868,40308	-3
868,93427	6
869,46545	2
869,99664	9
870,52789	3
871,05914	4
871,59045	5
872,12177	3
872,65308	4
873,18445	3
873,71582	7
874,24725	10
874,77869	-4
875,31012	1
875,84161	8
876,37311	9
876,90466	8
877,43622	5
877,96777	5
878,49939	10
879,03101	3
879,56268	1
880,09436	9
880,62604	8
881,15778	5
881,68951	2
882,22131	9
882,75311	4
883,28491	5
883,81677	2
884,34863	-11
884,88055	8
885,41248	9
885,9444	-2
886,47638	4
887,00836	6
887,54041	6
888,07239	3
888,60449	-3
889,1366	-3
889,6687	1
890,20081	7
890,73297	10
891,2652	3
891,79742	2
892,32965	-5
892,86188	7
893,39417	1
893,92651	3
894,4588	9
894,99121	3
895,52356	5
896,05597	3
896,58838	8
897,12085	9
897,65332	0
898,18585	-1
898,71838	-3
899,25092	9
899,78351	5
900,3161	6
900,84875	1
901,38141	3
901,91406	1
902,44678	1
902,97949	1
903,51221	7
904,04498	3
904,57782	2
905,1106	6
905,64349	4
906,17633	7
906,70923	6
907,24213	7
907,77509	2
908,30804	0
908,84106	-10
909,37408	0
909,9071	9
910,44019	2
910,97327	0
911,50641	4
912,03949	-2
912,57269	4
913,1059	5
913,6391	-1
914,1723	5
914,70557	8
915,23883	-9
915,77216	7
916,30548	10
916,83887	9
917,37225	-1
917,90564	3
918,43909	8
918,97253	5
919,50598	7
920,03949	3
920,57306	7
921,10657	10
921,64014	8
922,17377	-4
922,7074	-1
923,24103	4
923,77472	0
924,30841	5
924,84216	7
925,37585	10
925,90967	6
926,44342	5
926,97729	9
927,51111	0
928,04498	8
928,57886	9
929,11279	4
929,64673	3
930,18073	15
930,71466	6
931,24872	7
931,78271	10
932,31683	8
932,85089	11
933,38501	14
933,91913	10
934,45331	11
934,98749	14
935,52167	19
936,05591	18
936,59021	17
937,12445	16
937,65875	22
938,19312	19
938,72748	26
939,26184	26
939,79626	17
940,33069	33
940,86511	30
941,3996	23
941,93408	27
942,46863	30
943,00317	31
943,53778	30
944,07239	29
944,60699	38
945,1416	39
945,67633	37
946,211	35
946,74573	32
947,28046	38
947,81525	29
948,35004	22
948,88483	31
949,41968	40
949,95453	36
950,48944	38
951,02435	34
951,55933	38
952,09424	35
952,62927	30
953,16425	35
953,69928	33
954,23438	37
954,76947	30
955,30457	24
955,83972	29
956,37488	27
956,91003	32
957,44525	18
957,98047	22
958,51575	14
959,05103	16
959,5863	23
960,12164	22
960,65698	17
961,19238	13
961,72778	21
962,26324	15
962,79865	20
963,33417	12
963,86963	8
964,40515	12
964,94073	3
965,47632	8
966,0119	8
966,54749	13
967,08313	10
967,61884	10
968,15454	9
968,69025	11
969,22601	7
969,76178	8
970,29755	10
970,83337	-1
971,3692	4
971,90509	9
972,44098	4
972,97687	5
973,51282	4
974,04877	8
974,58478	6
975,12079	-2
975,6568	1
976,19287	-1
976,72894	6
977,26508	3
977,80121	3
978,33734	10
978,87354	9
979,40973	4
979,94598	0
980,48224	5
981,01849	-2
981,55481	7
982,09113	3
982,6275	4
983,16388	8
983,70026	5
984,23669	2
984,77313	4
985,30963	-1
985,84613	4
986,38263	11
986,91919	1
987,45575	1
987,99237	6
988,52899	9
989,06561	1
989,60229	5
990,13898	5
990,67572	4
991,21246	3
991,74921	5
992,28601	3
992,82281	7
993,35968	2
993,89655	-1
994,43341	13
994,97034	18
995,50726	20
996,04419	19
996,58118	18
997,11823	25
997,65527	34
998,19232	29
998,72937	44
999,26648	57
999,80365	74
1000,3408	73
1000,878	86
1001,4152	89
1001,9524	95
1002,4896	104
1003,0269	109
1003,5642	120
1004,1016	116
1004,6389	115
1005,1763	119
1005,7137	98
1006,2511	111
1006,7886	98
1007,326	106
1007,8635	97
1008,4011	82
1008,9386	84
1009,4761	78
1010,0137	80
1010,5514	67
1011,0891	67
1011,6267	69
1012,1644	57
1012,7021	62
1013,2399	60
1013,7776	56
1014,3154	59
1014,8532	46
1015,3911	55
1015,9289	53
1016,4668	42
1017,0047	43
1017,5427	31
1018,0806	33
1018,6186	21
1019,1566	24
1019,6946	22
1020,2327	28
1020,7708	24
1021,3089	21
1021,847	30
1022,3851	21
1022,9233	23
1023,4615	23
1023,9998	31
1024,538	22
1025,0763	25
1025,6146	23
1026,153	27
1026,6913	24
1027,2296	27
1027,7681	22
1028,3065	27
1028,8448	34
1029,3834	22
1029,9219	37
1030,4604	27
1030,9989	25
1031,5375	33
1032,076	36
1032,6147	37
1033,1533	39
1033,692	35
1034,2307	36
1034,7694	37
1035,3082	36
1035,8469	38
1036,3857	39
1036,9246	41
1037,4634	41
1038,0022	41
1038,5411	37
1039,0801	39
1039,6189	35
1040,158	35
1040,6969	30
1041,236	38
1041,7749	33
1042,314	33
1042,853	35
1043,3922	37
1043,9313	34
1044,4705	38
1045,0096	37
1045,5488	42
1046,088	28
1046,6273	22
1047,1666	31
1047,7059	25
1048,2452	23
1048,7845	25
1049,324	25
1049,8633	26
1050,4027	20
1050,9421	28
1051,4817	18
1052,0211	25
1052,5607	16
1053,1002	21
1053,6398	17
1054,1793	22
1054,719	16
1055,2587	17
1055,7983	22
1056,338	19
1056,8777	19
1057,4175	19
1057,9572	21
1058,4969	17
1059,0367	28
1059,5767	9
1060,1165	18
1060,6564	16
1061,1963	20
1061,7362	20
1062,2761	24
1062,8162	21
1063,3562	22
1063,8962	33
1064,4363	20
1064,9763	25
1065,5165	35
1066,0565	30
1066,5967	31
1067,1368	32
1067,6771	33
1068,2173	34
1068,7576	38
1069,2979	38
1069,8381	41
1070,3784	45
1070,9188	49
1071,4591	50
1071,9995	48
1072,5399	50
1073,0804	56
1073,6208	60
1074,1614	54
1074,7019	64
1075,2424	64
1075,783	62
1076,3236	67
1076,8643	79
1077,4048	80
1077,9456	84
1078,4862	85
1079,0269	88
1079,5676	96
1080,1084	79
1080,6492	88
1081,1899	82
1081,7308	86
1082,2717	89
1082,8126	92
1083,3535	99
1083,8944	89
1084,4353	82
1084,9763	87
1085,5173	87
1086,0583	81
1086,5994	89
1087,1405	87
1087,6816	91
1088,2228	87
1088,7639	84
1089,3051	87
1089,8462	85
1090,3875	90
1090,9287	84
1091,47	70
1092,0112	82
1092,5526	81
1093,094	78
1093,6354	69
1094,1768	72
1094,7181	70
1095,2595	65
1095,801	65
1096,3425	58
1096,884	60
1097,4255	54
1097,9672	51
1098,5088	50
1099,0503	32
1099,592	38
1100,1337	45
1100,6753	29
1101,217	35
1101,7588	35
1102,3005	34
1102,8423	40
1103,3842	23
1103,9259	25
1104,4678	30
1105,0096	22
1105,5516	32
1106,0935	23
1106,6355	27
1107,1775	16
1107,7195	16
1108,2615	21
1108,8036	24
1109,3456	22
1109,8877	11
1110,4298	19
1110,972	22
1111,5142	18
1112,0564	17
1112,5986	17
1113,1409	14
1113,6831	32
1114,2253	20
1114,7677	21
1115,3101	27
1115,8524	17
1116,3948	21
1116,9373	25
1117,4796	28
1118,0221	21
1118,5646	22
1119,1072	23
1119,6497	29
1120,1923	35
1120,7349	25
1121,2775	35
