Date and Time:                Thu May 22 14:10:25.613 2025
480,47812	578
480,99118	533
481,50427	473
482,0174	423
482,53055	384
483,0437	318
483,55692	290
484,07013	259
484,58337	242
485,09662	185
485,60992	148
486,12323	132
486,63657	110
487,14993	102
487,66333	85
488,17673	57
488,69019	64
489,20364	38
489,71713	44
490,23062	30
490,74417	23
491,25772	24
491,7713	16
492,28491	19
492,79855	27
493,31219	23
493,82587	29
494,3396	22
494,8533	10
495,36707	15
495,88086	16
496,39465	17
496,90848	10
497,42233	-3
497,93619	3
498,4501	9
498,96402	7
499,47797	-12
499,99194	4
500,50595	17
501,01996	-5
501,534	-8
502,04807	29
502,56216	3
503,07629	17
503,59042	12
504,10461	-8
504,6188	19
505,133	17
505,64725	1
506,1615	-1
506,67581	-10
507,19012	15
507,70447	-12
508,21881	13
508,73322	-7
509,24762	8
509,76205	10
510,27652	5
510,79099	15
511,30551	-7
511,82004	26
512,33459	-3
512,84918	5
513,36377	9
513,87842	5
514,39307	22
514,90771	10
515,42242	0
515,93719	5
516,4519	27
516,96667	32
517,48151	5
517,99634	4
518,51117	26
519,02606	9
519,54095	29
520,05585	-18
520,5708	21
521,08582	21
521,60077	-7
522,11578	-8
522,63086	-36
523,14594	21
523,66101	33
524,17615	-15
524,69128	2
525,20642	28
525,72162	15
526,23682	29
526,75208	59
527,26733	5
527,78265	-7
528,29791	4
528,81329	2
529,32861	8
529,84399	37
530,35944	26
530,87488	0
531,39032	40
531,90582	16
532,42133	-9
532,93683	-31
533,45239	8
533,96796	15
534,48358	58
534,99921	20
535,51489	22
536,03052	9
536,54626	-19
537,06195	44
537,5777	6
538,09351	-9
538,60931	26
539,12512	46
539,64099	12
540,15686	30
540,67273	59
541,18866	4
541,70459	9
542,22058	50
542,73657	24
543,25256	26
543,76862	38
544,28467	15
544,80078	27
545,31689	33
545,83301	1
546,34918	5
546,86536	4
547,38159	19
547,89783	43
548,41412	13
548,93036	3
549,44672	12
549,96301	-1
550,47937	26
550,99579	27
551,51221	3
552,02863	-18
552,54504	36
553,06152	-5
553,57806	-9
554,0946	-3
554,61115	55
555,12775	62
555,64435	26
556,16095	27
556,67761	20
557,19427	0
557,711	14
558,22772	-1
558,74445	5
559,26123	-5
559,77802	-7
560,29486	1
560,81171	25
561,32855	28
561,84546	3
562,36237	14
562,87933	1
563,3963	-14
563,91327	43
564,4303	-2
564,94733	25
565,46442	4
565,98151	-10
566,4986	3
567,01575	19
567,5329	47
568,05011	4
568,56732	31
569,08453	-11
569,60181	20
570,11908	7
570,63641	31
571,15375	7
571,67108	44
572,18848	35
572,70587	-6
573,22333	12
573,74078	40
574,25824	21
574,77576	8
575,29327	18
575,81079	-1
576,32837	7
576,84601	-1
577,36365	31
577,88129	26
578,39893	30
578,91663	7
579,43439	-1
579,95209	32
580,46991	22
580,98767	41
581,50549	19
582,02332	-5
582,5412	29
583,05908	1
583,57703	36
584,09497	28
584,61292	31
585,13092	67
585,64893	27
586,16699	40
586,68506	38
587,20313	44
587,72125	27
588,23938	16
588,75757	31
589,27576	32
589,79395	80
590,31219	56
590,83044	47
591,34869	43
591,867	58
592,38538	70
592,90369	33
593,42206	52
593,94049	36
594,45892	58
594,97736	98
595,49585	74
596,01434	17
596,5329	71
597,05145	70
597,57001	114
598,08862	57
598,60724	61
599,12585	65
599,64453	57
600,16327	71
600,68195	50
601,20074	83
601,71948	68
602,23828	104
602,75708	84
603,27594	101
603,7948	116
604,31372	63
604,83264	78
605,35156	94
605,87054	83
606,38953	52
606,90851	87
607,42755	94
607,94666	78
608,4657	106
608,9848	74
609,50397	116
610,02313	77
610,5423	75
611,06152	81
611,58075	55
612,09998	69
612,61926	66
613,13861	102
613,6579	111
614,17725	62
614,69666	106
615,21606	107
615,73547	74
616,25494	79
616,77441	64
617,29388	94
617,81342	75
618,33301	97
618,85254	106
619,37213	89
619,89178	80
620,41144	107
620,93109	84
621,45081	116
621,97052	80
622,49023	98
623,01001	126
623,52985	69
624,04962	72
624,56946	94
625,08936	103
625,60925	99
626,12915	117
626,64911	107
627,16907	70
627,68903	56
628,20905	62
628,72906	80
629,24915	62
629,76923	50
630,28937	105
630,80945	103
631,32965	90
631,84979	27
632,37	74
632,89026	88
633,41052	87
633,93079	61
634,45111	68
634,97144	70
635,49176	76
636,01215	53
636,53253	88
637,05298	59
637,57343	94
638,09387	51
638,61438	86
639,13495	58
639,65546	44
640,17603	71
640,69666	73
641,21729	51
641,73792	38
642,25861	53
642,7793	83
643,29999	70
643,82074	39
644,34149	78
644,8623	84
645,38312	26
645,90393	64
646,4248	53
646,94568	60
647,46661	43
647,98755	57
648,50848	93
649,02948	88
649,55048	65
650,07153	68
650,59259	70
651,11371	78
651,63477	46
652,15594	45
652,67706	38
653,19824	63
653,71948	63
654,24072	48
654,76196	84
655,2832	78
655,8045	64
656,32587	31
656,84723	44
657,36859	76
657,89001	31
658,41144	50
658,93286	27
659,45435	59
659,97583	57
660,49738	54
661,01892	32
661,54047	46
662,06207	75
662,58368	49
663,10535	31
663,62701	41
664,14868	70
664,67041	55
665,19214	40
665,71393	50
666,23572	22
666,75751	42
667,27936	64
667,80121	47
668,32312	38
668,84503	85
669,36694	45
669,88892	54
670,41089	45
670,93292	43
671,45496	61
671,97699	36
672,49908	42
673,02118	39
673,54333	28
674,06549	49
674,58765	45
675,10986	22
675,63208	21
676,15436	52
676,67664	24
677,19891	41
677,72125	24
678,24359	3
678,76593	57
679,28833	64
679,81079	45
680,33325	22
680,85571	41
681,37817	23
681,9007	45
682,42328	38
682,9458	44
683,46844	37
683,99103	56
684,51367	35
685,03632	52
685,55902	46
686,08173	38
686,60449	53
687,12726	48
687,65002	53
688,17285	70
688,69568	71
689,21857	64
689,74146	72
690,26434	62
690,78729	75
691,31024	61
691,83325	80
692,35626	92
692,87927	99
693,40234	110
693,92542	113
694,44849	107
694,97162	112
695,49481	131
696,01794	139
696,54114	141
697,06439	161
697,58765	162
698,1109	147
698,63422	166
699,15753	170
699,68091	175
700,20428	197
700,72766	180
701,2511	193
701,77454	222
702,29797	217
702,82147	240
703,34503	238
703,86853	234
704,39215	238
704,91571	258
705,43933	259
705,96295	253
706,48663	266
707,01031	236
707,53406	258
708,0578	271
708,58154	242
709,10535	247
709,62915	248
710,15295	254
710,67682	222
711,20074	211
711,72461	222
712,24854	211
712,77252	206
713,29651	205
713,8205	206
714,34454	184
714,86859	180
715,39264	174
715,91675	150
716,44092	141
716,96503	154
717,4892	141
718,01343	134
718,53766	130
719,06189	109
719,58618	89
720,11047	115
720,63477	82
721,15912	89
721,68353	91
722,20789	68
722,7323	61
723,25677	49
723,78125	65
724,30573	46
724,83026	42
725,3548	44
725,87933	32
726,40393	33
726,92859	23
727,45319	25
727,97784	18
728,50256	14
729,02728	20
729,552	23
730,07678	17
730,60156	26
731,12634	20
731,65118	20
732,17603	22
732,70093	8
733,22583	12
733,75079	17
734,2757	12
734,80072	5
735,32568	5
735,85071	6
736,37579	8
736,90088	6
737,42596	13
737,95111	12
738,47626	14
739,0014	3
739,52661	4
740,05182	7
740,57709	5
741,10236	0
741,62769	1
742,15295	-2
742,67834	10
743,20367	4
743,72906	14
744,25452	3
744,77997	2
745,30542	4
745,83093	9
746,35645	11
746,88196	7
747,40753	12
747,93311	11
748,45874	10
748,98438	23
749,51001	5
750,03571	17
750,5614	0
751,08716	13
751,61292	-1
752,13867	-2
752,66449	-12
753,19037	11
753,71619	1
754,24207	-2
754,76801	5
755,29388	7
755,81989	0
756,34583	32
756,87183	17
757,39789	6
757,92395	10
758,45001	5
758,97607	5
759,5022	3
760,02838	0
760,55457	11
761,08075	7
761,60699	6
762,13324	1
762,65948	6
763,18579	-1
763,7121	16
764,23846	9
764,76483	-1
765,2912	8
765,81763	11
766,34406	11
766,87054	2
767,39703	14
767,92352	-7
768,45007	10
768,97662	12
769,50323	6
770,02985	0
770,55646	3
771,08313	10
771,6098	-2
772,13654	-3
772,66327	5
773,19	3
773,7168	9
774,24359	1
774,77045	5
775,2973	5
775,82416	2
776,35107	9
776,87799	2
777,40497	7
777,93195	15
778,45892	14
778,98596	5
779,513	5
780,0401	7
780,5672	20
781,0943	11
781,62146	-8
782,14862	9
782,67578	10
783,203	8
783,73029	10
784,25757	2
784,78485	9
785,31213	15
785,83948	4
786,36688	6
786,89423	25
787,42169	15
787,9491	1
788,47656	15
789,00409	3
789,53156	11
790,05908	13
790,58667	15
791,11426	14
791,64185	10
792,16949	15
792,69714	13
793,22485	15
793,75256	21
794,28027	13
794,80804	15
795,33582	37
795,86365	33
796,39148	18
796,91931	22
797,4472	48
797,9751	26
798,50299	31
799,03094	34
799,55896	23
800,08691	54
800,61499	9
801,14301	22
801,67108	40
802,19916	20
802,72729	62
803,25543	32
803,78363	63
804,31183	12
804,84003	45
805,36829	26
805,89655	56
806,4248	59
806,95313	27
807,48151	29
808,00983	56
808,53827	39
809,06665	47
809,59509	46
810,12354	23
810,65204	90
811,18054	32
811,70911	35
812,23767	35
812,76624	29
813,29486	47
813,82349	25
814,35211	46
814,8808	43
815,40955	35
815,93823	20
816,46698	71
816,99579	23
817,5246	42
818,05341	37
818,58228	51
819,11115	12
819,64001	13
820,16895	18
820,69794	36
821,22687	3
821,75586	13
822,28491	24
822,81396	43
823,34302	21
823,87213	28
824,40125	6
824,93036	23
825,45953	25
825,98877	14
826,51794	26
827,04718	19
827,57648	1
828,10577	15
828,63507	7
829,16443	7
829,69379	22
830,22314	2
830,75256	-4
831,28204	12
831,81146	3
832,34094	-6
832,87048	0
833,40002	20
833,92957	16
834,45917	-7
834,98877	5
835,51837	-5
836,04803	8
836,5777	-11
837,10742	10
837,63715	8
838,16693	4
838,69666	7
839,2265	-7
839,75629	13
840,28613	-2
840,81604	6
841,34595	2
841,87585	4
842,40582	12
842,93579	4
843,46576	5
843,99579	6
844,52582	7
845,05591	12
845,586	-3
846,11615	16
846,64624	-5
847,17645	7
847,7066	2
848,23682	1
848,76709	2
849,29736	0
849,82764	7
850,35797	-5
850,88831	-1
851,41864	0
851,94904	1
852,47943	3
853,00989	1
853,54034	4
854,0708	2
854,60132	-2
855,13184	-5
855,66241	6
856,19299	0
856,72357	5
857,25421	3
857,78491	-1
858,31555	-7
858,84625	-3
859,37701	-5
859,90771	4
860,43854	-6
860,9693	3
861,50012	-3
862,03101	-4
862,56189	5
863,09277	-4
863,62366	-1
864,15466	0
864,68561	4
865,21661	4
865,74762	5
866,27869	5
866,80975	-3
867,34082	-3
867,87195	-7
868,40308	2
868,93427	8
869,46545	2
869,99664	5
870,52789	4
871,05914	1
871,59045	1
872,12177	-5
872,65308	-4
873,18445	3
873,71582	3
874,24725	0
874,77869	-8
875,31012	3
875,84161	1
876,37311	-3
876,90466	6
877,43622	0
877,96777	-3
878,49939	3
879,03101	-6
879,56268	-2
880,09436	-2
880,62604	1
881,15778	0
881,68951	-3
882,22131	-3
882,75311	-1
883,28491	7
883,81677	3
884,34863	-4
884,88055	4
885,41248	4
885,9444	0
886,47638	-4
887,00836	1
887,54041	-7
888,07239	7
888,60449	0
889,1366	1
889,6687	-5
890,20081	4
890,73297	-1
891,2652	7
891,79742	9
892,32965	10
892,86188	2
893,39417	2
893,92651	11
894,4588	9
894,99121	5
895,52356	-7
896,05597	-1
896,58838	10
897,12085	-4
897,65332	7
898,18585	7
898,71838	8
899,25092	2
899,78351	3
900,3161	3
900,84875	7
901,38141	-2
901,91406	2
902,44678	0
902,97949	0
903,51221	5
904,04498	-2
904,57782	6
905,1106	9
905,64349	-2
906,17633	1
906,70923	3
907,24213	-5
907,77509	-1
908,30804	3
908,84106	2
909,37408	-4
909,9071	1
910,44019	12
910,97327	5
911,50641	0
912,03949	11
912,57269	0
913,1059	-4
913,6391	-2
914,1723	0
914,70557	1
915,23883	8
915,77216	3
916,30548	2
916,83887	-1
917,37225	6
917,90564	1
918,43909	2
918,97253	4
919,50598	2
920,03949	7
920,57306	5
921,10657	1
921,64014	5
922,17377	1
922,7074	4
923,24103	3
923,77472	8
924,30841	4
924,84216	2
925,37585	4
925,90967	8
926,44342	0
926,97729	4
927,51111	3
928,04498	3
928,57886	5
929,11279	1
929,64673	6
930,18073	7
930,71466	5
931,24872	7
931,78271	5
932,31683	2
932,85089	5
933,38501	9
933,91913	15
934,45331	-4
934,98749	4
935,52167	4
936,05591	9
936,59021	12
937,12445	5
937,65875	15
938,19312	11
938,72748	10
939,26184	21
939,79626	19
940,33069	9
940,86511	17
941,3996	13
941,93408	8
942,46863	12
943,00317	17
943,53778	11
944,07239	17
944,60699	16
945,1416	19
945,67633	22
946,211	21
946,74573	14
947,28046	23
947,81525	20
948,35004	14
948,88483	16
949,41968	10
949,95453	12
950,48944	15
951,02435	9
951,55933	17
952,09424	7
952,62927	13
953,16425	16
953,69928	19
954,23438	11
954,76947	6
955,30457	13
955,83972	15
956,37488	21
956,91003	4
957,44525	13
957,98047	20
958,51575	20
959,05103	8
959,5863	7
960,12164	11
960,65698	12
961,19238	9
961,72778	7
962,26324	7
962,79865	10
963,33417	7
963,86963	11
964,40515	7
964,94073	-1
965,47632	7
966,0119	9
966,54749	0
967,08313	7
967,61884	2
968,15454	4
968,69025	0
969,22601	-1
969,76178	0
970,29755	6
970,83337	8
971,3692	-2
971,90509	0
972,44098	6
972,97687	1
973,51282	5
974,04877	-1
974,58478	1
975,12079	7
975,6568	-4
976,19287	-2
976,72894	1
977,26508	4
977,80121	2
978,33734	-1
978,87354	2
979,40973	5
979,94598	-2
980,48224	0
981,01849	3
981,55481	2
982,09113	-1
982,6275	1
983,16388	2
983,70026	-3
984,23669	6
984,77313	7
985,30963	4
985,84613	6
986,38263	4
986,91919	4
987,45575	0
987,99237	10
988,52899	5
989,06561	2
989,60229	2
990,13898	0
990,67572	6
991,21246	8
991,74921	-1
992,28601	-2
992,82281	9
993,35968	1
993,89655	17
994,43341	5
994,97034	9
995,50726	25
996,04419	18
996,58118	28
997,11823	32
997,65527	50
998,19232	54
998,72937	69
999,26648	76
999,80365	89
1000,3408	88
1000,878	109
1001,4152	118
1001,9524	135
1002,4896	145
1003,0269	146
1003,5642	132
1004,1016	143
1004,6389	141
1005,1763	151
1005,7137	138
1006,2511	138
1006,7886	127
1007,326	131
1007,8635	122
1008,4011	112
1008,9386	107
1009,4761	112
1010,0137	99
1010,5514	95
1011,0891	94
1011,6267	90
1012,1644	79
1012,7021	83
1013,2399	75
1013,7776	72
1014,3154	57
1014,8532	58
1015,3911	60
1015,9289	56
1016,4668	44
1017,0047	42
1017,5427	42
1018,0806	39
1018,6186	35
1019,1566	28
1019,6946	26
1020,2327	25
1020,7708	23
1021,3089	23
1021,847	24
1022,3851	29
1022,9233	20
1023,4615	28
1023,9998	26
1024,538	26
1025,0763	23
1025,6146	16
1026,153	22
1026,6913	31
1027,2296	22
1027,7681	29
1028,3065	29
1028,8448	37
1029,3834	34
1029,9219	33
1030,4604	32
1030,9989	34
1031,5375	32
1032,076	35
1032,6147	35
1033,1533	32
1033,692	37
1034,2307	37
1034,7694	49
1035,3082	39
1035,8469	32
1036,3857	50
1036,9246	44
1037,4634	33
1038,0022	38
1038,5411	34
1039,0801	36
1039,6189	29
1040,158	46
1040,6969	38
1041,236	39
1041,7749	36
1042,314	34
1042,853	42
1043,3922	41
1043,9313	40
1044,4705	33
1045,0096	39
1045,5488	35
1046,088	43
1046,6273	37
1047,1666	31
1047,7059	37
1048,2452	37
1048,7845	30
1049,324	31
1049,8633	29
1050,4027	23
1050,9421	26
1051,4817	28
1052,0211	29
1052,5607	20
1053,1002	27
1053,6398	33
1054,1793	27
1054,719	30
1055,2587	24
1055,7983	12
1056,338	24
1056,8777	16
1057,4175	25
1057,9572	19
1058,4969	21
1059,0367	15
1059,5767	20
1060,1165	19
1060,6564	20
1061,1963	22
1061,7362	23
1062,2761	31
1062,8162	20
1063,3562	19
1063,8962	25
1064,4363	28
1064,9763	32
1065,5165	33
1066,0565	30
1066,5967	35
1067,1368	34
1067,6771	42
1068,2173	48
1068,7576	46
1069,2979	40
1069,8381	54
1070,3784	51
1070,9188	46
1071,4591	54
1071,9995	57
1072,5399	63
1073,0804	56
1073,6208	58
1074,1614	74
1074,7019	61
1075,2424	76
1075,783	75
1076,3236	77
1076,8643	81
1077,4048	85
1077,9456	91
1078,4862	90
1079,0269	93
1079,5676	88
1080,1084	94
1080,6492	98
1081,1899	89
1081,7308	96
1082,2717	86
1082,8126	91
1083,3535	100
1083,8944	93
1084,4353	97
1084,9763	91
1085,5173	96
1086,0583	91
1086,5994	106
1087,1405	96
1087,6816	94
1088,2228	90
1088,7639	96
1089,3051	98
1089,8462	100
1090,3875	97
1090,9287	93
1091,47	94
1092,0112	75
1092,5526	87
1093,094	81
1093,6354	74
1094,1768	74
1094,7181	64
1095,2595	69
1095,801	69
1096,3425	54
1096,884	58
1097,4255	56
1097,9672	47
1098,5088	57
1099,0503	50
1099,592	48
1100,1337	42
1100,6753	47
1101,217	38
1101,7588	46
1102,3005	28
1102,8423	30
1103,3842	33
1103,9259	25
1104,4678	26
1105,0096	26
1105,5516	25
1106,0935	18
1106,6355	27
1107,1775	16
1107,7195	14
1108,2615	17
1108,8036	24
1109,3456	25
1109,8877	20
1110,4298	15
1110,972	23
1111,5142	12
1112,0564	23
1112,5986	20
1113,1409	18
1113,6831	18
1114,2253	17
1114,7677	23
1115,3101	22
1115,8524	26
1116,3948	18
1116,9373	24
1117,4796	30
1118,0221	24
1118,5646	33
1119,1072	27
1119,6497	29
1120,1923	31
1120,7349	26
1121,2775	39
