Date and Time:                Fri May 9 19:24:39.899 2025
Software Version:             4.32.30137.0
Unstabilized Temperature (C): -82,492
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	-1
285,25876	9
285,76248	4
286,26624	-3
286,77002	6
287,2738	1
287,77762	7
288,28146	3
288,78531	8
289,28922	-5
289,79312	1
290,29706	7
290,80103	2
291,30502	-1
291,80902	9
292,31308	7
292,81714	-1
293,32123	5
293,82532	10
294,32947	7
294,83362	8
295,3378	5
295,84201	0
296,34625	6
296,85049	9
297,35477	-1
297,85907	6
298,3634	5
298,86777	8
299,37213	3
299,87656	2
300,38098	-5
300,88541	3
301,38989	-5
301,89441	5
302,39893	3
302,90347	4
303,40805	2
303,91263	8
304,41727	7
304,92191	0
305,42657	-4
305,93127	3
306,43597	5
306,94073	0
307,4455	6
307,95029	8
308,45511	-3
308,95993	0
309,46481	1
309,9697	5
310,47461	4
310,97955	2
311,4845	-1
311,9895	-2
312,49451	2
312,99954	5
313,50461	1
314,00967	4
314,5148	-1
315,01993	-1
315,52509	0
316,03027	7
316,53546	2
317,04071	6
317,54596	4
318,05124	2
318,55655	0
319,06186	3
319,56723	2
320,0726	0
320,578	5
321,08344	5
321,58887	4
322,09433	9
322,59985	-2
323,10538	6
323,6109	0
324,11649	3
324,62207	-5
325,12769	4
325,63333	-4
326,13901	7
326,64471	7
327,15042	11
327,65616	-5
328,16193	2
328,66772	-1
329,17352	4
329,67938	8
330,18524	4
330,69113	-2
331,19702	1
331,70297	8
332,20892	0
332,7149	5
333,22092	4
333,72696	-2
334,233	2
334,73911	7
335,24521	16
335,75134	1
336,25748	1
336,76367	7
337,26987	7
337,77609	1
338,28235	-3
338,78864	8
339,29492	-7
339,80127	8
340,30762	4
340,814	-1
341,32037	4
341,82681	-5
342,33325	5
342,83972	4
343,34622	2
343,85275	0
344,35928	3
344,86584	2
345,37247	-5
345,87906	4
346,38571	11
346,89236	0
347,39908	-3
347,90579	4
348,41254	11
348,91928	2
349,42609	0
349,93289	2
350,43973	6
350,94659	7
351,45349	-1
351,96039	3
352,46732	3
352,97427	4
353,48126	2
353,98828	8
354,4953	-1
355,00235	1
355,50943	-1
356,01654	4
356,52368	7
357,03082	12
357,53799	6
358,0452	3
358,55243	-3
359,05969	4
359,56696	-1
360,07428	5
360,5816	1
361,08893	8
361,59631	10
362,1037	2
362,61115	4
363,11859	4
363,62604	-8
364,13354	1
364,64105	3
365,14859	5
365,65616	7
366,16376	6
366,67139	0
367,17902	8
367,68668	7
368,19437	-1
368,70209	6
369,20984	4
369,71759	3
370,22537	6
370,73318	-4
371,24103	-1
371,7489	5
372,25677	3
372,76468	8
373,27261	4
373,78058	-1
374,28854	7
374,79657	2
375,3046	7
375,81265	3
376,32071	4
376,82883	5
377,33694	-1
377,84509	3
378,35327	2
378,86148	-2
379,36972	5
379,87796	1
380,38623	-2
380,89453	1
381,40286	-3
381,91119	-1
382,41959	4
382,92798	6
383,4364	7
383,94482	5
384,45331	4
384,96179	13
385,47031	2
385,97885	8
386,48743	2
386,996	5
387,50464	5
388,01328	6
388,52194	2
389,03061	6
389,53934	2
390,04807	1
390,55682	0
391,06561	5
391,57443	5
392,08325	3
392,59213	4
393,10101	-3
393,60989	-1
394,11884	3
394,62781	5
395,13678	9
395,64578	9
396,15482	8
396,66385	2
397,17294	8
397,68204	3
398,19116	5
398,70032	-4
399,2095	6
399,71869	5
400,22791	-1
400,73715	9
401,24643	2
401,75574	2
402,26505	4
402,77441	12
403,28378	-4
403,79318	2
404,30258	0
404,81204	9
405,3215	-2
405,83099	3
406,34052	5
406,85004	2
407,35962	5
407,8692	7
408,37881	0
408,88846	12
409,3981	9
409,90781	1
410,41751	4
410,92725	8
411,43701	3
411,94678	4
412,4566	-1
412,96643	4
413,47629	11
413,98618	4
414,49606	6
415,00601	-1
415,51596	1
416,02594	-1
416,53595	-2
417,04596	5
417,55603	8
418,0661	13
418,5762	5
419,08633	-4
419,59647	5
420,10663	4
420,61685	9
421,12708	5
421,6373	1
422,14758	0
422,65787	5
423,16818	4
423,67853	4
424,1889	-2
424,69931	8
425,20972	3
425,72015	1
426,23062	-2
426,74112	5
427,25162	1
427,76218	2
428,27274	8
428,78333	8
429,29395	7
429,80457	5
430,31522	12
430,82593	7
431,33661	5
431,84735	4
432,35812	10
432,8689	2
433,3797	3
433,89053	1
434,4014	3
434,91226	-3
435,42319	-1
435,93411	12
436,44507	7
436,95602	4
437,46704	5
437,97806	-16
438,48911	-2
439,00018	2
439,51129	-14
440,0224	8
440,53357	-13
441,04474	0
441,55594	7
442,06714	-12
442,5784	-1
443,08966	-20
443,60095	0
444,11227	4
444,62363	2
445,13498	-21
445,64636	14
446,15778	-9
446,66922	3
447,18069	-1
447,69217	-5
448,2037	-5
448,71524	10
449,22681	-4
449,73837	-4
450,25	20
450,76163	-2
451,27328	3
451,78497	3
452,29666	12
452,80841	-27
453,32016	-12
453,83194	-16
454,34375	-3
454,85559	-3
455,36743	3
455,8793	-28
456,3912	1
456,90314	-28
457,4151	3
457,92706	-7
458,43906	6
458,95108	4
459,46313	8
459,97522	9
460,4873	-9
460,99942	-3
461,51157	-18
462,02374	-10
462,53595	1
463,04816	-16
463,56039	3
464,07266	-4
464,58496	-3
465,09729	1
465,60962	-14
466,12198	-8
466,63437	14
467,14679	7
467,65924	6
468,17169	15
468,68417	-11
469,19669	4
469,70923	20
470,2218	14
470,73438	5
471,24698	19
471,75961	7
472,27228	-8
472,78494	16
473,29767	17
473,81039	6
474,32315	17
474,83594	35
475,34872	10
475,86157	19
476,37442	15
476,8873	20
477,40018	8
477,91312	7
478,42606	20
478,93903	7
479,45203	-6
479,96506	7
480,47812	18
480,99118	10
481,50427	19
482,0174	14
482,53055	20
483,0437	22
483,55692	12
484,07013	-7
484,58337	7
485,09662	8
485,60992	1
486,12323	3
486,63657	7
487,14993	-16
487,66333	4
488,17673	7
488,69019	-8
489,20364	14
489,71713	-5
490,23062	5
490,74417	-5
491,25772	11
491,7713	-7
492,28491	0
492,79855	-2
493,31219	2
493,82587	17
494,3396	17
494,8533	9
495,36707	6
495,88086	-1
496,39465	-4
496,90848	15
497,42233	0
497,93619	17
498,4501	6
498,96402	4
499,47797	2
499,99194	2
500,50595	13
501,01996	1
501,534	5
502,04807	5
502,56216	10
503,07629	-1
503,59042	2
504,10461	5
504,6188	2
505,133	5
505,64725	8
506,1615	1
506,67581	13
507,19012	10
507,70447	-2
508,21881	9
508,73322	-2
509,24762	2
509,76205	16
510,27652	18
510,79099	-4
511,30551	14
511,82004	2
512,33459	6
512,84918	-3
513,36377	24
513,87842	32
514,39307	9
514,90771	2
515,42242	5
515,93719	-3
516,4519	6
516,96667	1
517,48151	-1
517,99634	8
518,51117	12
519,02606	0
519,54095	17
520,05585	-14
520,5708	-1
521,08582	-3
521,60077	12
522,11578	14
522,63086	8
523,14594	11
523,66101	-1
524,17615	5
524,69128	23
525,20642	2
525,72162	-4
526,23682	9
526,75208	-4
527,26733	14
527,78265	0
528,29791	-17
528,81329	3
529,32861	28
529,84399	10
530,35944	9
530,87488	7
531,39032	25
531,90582	5
532,42133	-18
532,93683	0
533,45239	23
533,96796	-7
534,48358	38
534,99921	1
535,51489	-16
536,03052	4
536,54626	0
537,06195	20
537,5777	10
538,09351	10
538,60931	20
539,12512	7
539,64099	11
540,15686	13
540,67273	18
541,18866	12
541,70459	-1
542,22058	13
542,73657	33
543,25256	6
543,76862	5
544,28467	33
544,80078	-6
545,31689	2
545,83301	25
546,34918	11
546,86536	18
547,38159	-8
547,89783	-2
548,41412	12
548,93036	16
549,44672	14
549,96301	6
550,47937	9
550,99579	18
551,51221	-16
552,02863	0
552,54504	1
553,06152	24
553,57806	25
554,0946	25
554,61115	19
555,12775	33
555,64435	5
556,16095	14
556,67761	23
557,19427	19
557,711	5
558,22772	27
558,74445	8
559,26123	20
559,77802	22
560,29486	14
560,81171	13
561,32855	14
561,84546	18
562,36237	11
562,87933	8
563,3963	6
563,91327	-18
564,4303	-17
564,94733	14
565,46442	15
565,98151	2
566,4986	5
567,01575	11
567,5329	17
568,05011	8
568,56732	12
569,08453	-6
569,60181	5
570,11908	7
570,63641	11
571,15375	29
571,67108	21
572,18848	0
572,70587	21
573,22333	10
573,74078	8
574,25824	7
574,77576	20
575,29327	13
575,81079	2
576,32837	30
576,84601	-25
577,36365	0
577,88129	16
578,39893	0
578,91663	1
579,43439	21
579,95209	1
580,46991	19
580,98767	13
581,50549	20
582,02332	7
582,5412	5
583,05908	-3
583,57703	-17
584,09497	15
584,61292	6
585,13092	-7
585,64893	11
586,16699	-6
586,68506	6
587,20313	14
587,72125	33
588,23938	37
588,75757	27
589,27576	9
589,79395	-4
590,31219	26
590,83044	4
591,34869	-9
591,867	0
592,38538	25
592,90369	0
593,42206	12
593,94049	28
594,45892	23
594,97736	27
595,49585	16
596,01434	15
596,5329	16
597,05145	-3
597,57001	14
598,08862	0
598,60724	35
599,12585	12
599,64453	19
600,16327	1
600,68195	13
601,20074	9
601,71948	15
602,23828	7
602,75708	23
603,27594	17
603,7948	39
604,31372	15
604,83264	33
605,35156	22
605,87054	33
606,38953	17
606,90851	53
607,42755	8
607,94666	34
608,4657	11
608,9848	52
609,50397	27
610,02313	29
610,5423	6
611,06152	28
611,58075	35
612,09998	30
612,61926	20
613,13861	23
613,6579	40
614,17725	29
614,69666	18
615,21606	23
615,73547	46
616,25494	25
616,77441	12
617,29388	32
617,81342	35
618,33301	34
618,85254	21
619,37213	36
619,89178	3
620,41144	38
620,93109	-6
621,45081	21
621,97052	42
622,49023	31
623,01001	44
623,52985	18
624,04962	-1
624,56946	-3
625,08936	35
625,60925	-2
626,12915	15
626,64911	24
627,16907	19
627,68903	25
628,20905	2
628,72906	29
629,24915	23
629,76923	12
630,28937	25
630,80945	19
631,32965	23
631,84979	4
632,37	25
632,89026	33
633,41052	11
633,93079	17
634,45111	40
634,97144	8
635,49176	21
636,01215	23
636,53253	11
637,05298	22
637,57343	7
638,09387	43
638,61438	20
639,13495	19
639,65546	15
640,17603	30
640,69666	17
641,21729	16
641,73792	9
642,25861	10
642,7793	20
643,29999	41
643,82074	13
644,34149	4
644,8623	32
645,38312	21
645,90393	11
646,4248	16
646,94568	27
647,46661	33
647,98755	23
648,50848	17
649,02948	16
649,55048	28
650,07153	11
650,59259	23
651,11371	16
651,63477	18
652,15594	17
652,67706	21
653,19824	34
653,71948	28
654,24072	33
654,76196	17
655,2832	18
655,8045	19
656,32587	37
656,84723	13
657,36859	15
657,89001	16
658,41144	18
658,93286	15
659,45435	14
659,97583	38
660,49738	18
661,01892	29
661,54047	19
662,06207	14
662,58368	23
663,10535	23
663,62701	37
664,14868	20
664,67041	28
665,19214	36
665,71393	38
666,23572	40
666,75751	23
667,27936	36
667,80121	39
668,32312	36
668,84503	36
669,36694	59
669,88892	29
670,41089	50
670,93292	36
671,45496	61
671,97699	46
672,49908	69
673,02118	62
673,54333	66
674,06549	84
674,58765	89
675,10986	72
675,63208	93
676,15436	86
676,67664	82
677,19891	96
677,72125	93
678,24359	94
678,76593	98
679,28833	119
679,81079	125
680,33325	125
680,85571	132
681,37817	145
681,9007	164
682,42328	170
682,9458	192
683,46844	210
683,99103	249
684,51367	262
685,03632	278
685,55902	306
686,08173	347
686,60449	381
687,12726	420
687,65002	471
688,17285	489
688,69568	554
689,21857	580
689,74146	637
690,26434	676
690,78729	746
691,31024	841
691,83325	919
692,35626	1007
692,87927	1117
693,40234	1263
693,92542	1407
694,44849	1539
694,97162	1698
695,49481	1842
696,01794	1944
696,54114	2064
697,06439	2172
697,58765	2331
698,1109	2521
698,63422	2679
699,15753	2816
699,68091	3006
700,20428	3183
700,72766	3308
701,2511	3455
701,77454	3469
702,29797	3509
702,82147	3511
703,34503	3604
703,86853	3849
704,39215	4031
704,91571	4253
705,43933	4448
705,96295	4751
706,48663	5160
707,01031	5687
707,53406	6092
708,0578	6398
708,58154	6638
709,10535	6706
709,62915	6582
710,15295	6400
710,67682	6100
711,20074	5708
711,72461	5354
712,24854	5031
712,77252	4757
713,29651	4472
713,8205	4320
714,34454	4237
714,86859	4196
715,39264	4034
715,91675	3801
716,44092	3551
716,96503	3340
717,4892	3127
718,01343	2897
718,53766	2754
719,06189	2654
719,58618	2553
720,11047	2436
720,63477	2304
721,15912	2140
721,68353	1940
722,20789	1754
722,7323	1616
723,25677	1503
723,78125	1427
724,30573	1306
724,83026	1242
725,3548	1114
725,87933	1039
726,40393	944
726,92859	862
727,45319	768
727,97784	679
728,50256	611
729,02728	537
729,552	458
730,07678	418
730,60156	357
731,12634	312
731,65118	273
732,17603	246
732,70093	225
733,22583	203
733,75079	189
734,2757	164
734,80072	132
735,32568	115
735,85071	112
736,37579	95
736,90088	88
737,42596	88
737,95111	65
738,47626	54
739,0014	57
739,52661	53
740,05182	43
740,57709	41
741,10236	27
741,62769	31
742,15295	13
742,67834	21
743,20367	17
743,72906	12
744,25452	14
744,77997	16
745,30542	14
745,83093	6
746,35645	7
746,88196	0
747,40753	19
747,93311	4
748,45874	14
748,98438	4
749,51001	9
750,03571	16
750,5614	10
751,08716	-2
751,61292	6
752,13867	6
752,66449	21
753,19037	6
753,71619	16
754,24207	12
754,76801	10
755,29388	-3
755,81989	19
756,34583	15
756,87183	4
757,39789	6
757,92395	9
758,45001	6
758,97607	9
759,5022	7
760,02838	-3
760,55457	6
761,08075	5
761,60699	14
762,13324	19
762,65948	13
763,18579	1
763,7121	5
764,23846	5
764,76483	14
765,2912	2
765,81763	-4
766,34406	9
766,87054	15
767,39703	4
767,92352	8
768,45007	11
768,97662	13
769,50323	9
770,02985	4
770,55646	15
771,08313	4
771,6098	10
772,13654	3
772,66327	11
773,19	7
773,7168	16
774,24359	8
774,77045	13
775,2973	16
775,82416	13
776,35107	19
776,87799	15
777,40497	11
777,93195	18
778,45892	2
778,98596	9
779,513	9
780,0401	19
780,5672	15
781,0943	17
781,62146	11
782,14862	11
782,67578	35
783,203	24
783,73029	21
784,25757	25
784,78485	51
785,31213	23
785,83948	33
786,36688	29
786,89423	40
787,42169	46
787,9491	26
788,47656	56
789,00409	56
789,53156	39
790,05908	53
790,58667	69
791,11426	78
791,64185	71
792,16949	52
792,69714	66
793,22485	49
793,75256	49
794,28027	70
794,80804	63
795,33582	65
795,86365	54
796,39148	43
796,91931	44
797,4472	87
797,9751	90
798,50299	78
799,03094	99
799,55896	69
800,08691	118
800,61499	96
801,14301	101
801,67108	146
802,19916	153
802,72729	82
803,25543	134
803,78363	111
804,31183	96
804,84003	146
805,36829	81
