Date and Time:                Fri May 9 19:59:50.578 2025
800,61499	59
801,14301	61
801,67108	57
802,19916	26
802,72729	42
803,25543	28
803,78363	53
804,31183	7
804,84003	5
805,36829	50
805,89655	55
806,4248	10
806,95313	78
807,48151	68
808,00983	23
808,53827	45
809,06665	23
809,59509	-20
810,12354	45
810,65204	-6
811,18054	51
811,70911	49
812,23767	-1
812,76624	19
813,29486	2
813,82349	61
814,35211	25
814,8808	27
815,40955	16
815,93823	-42
816,46698	31
816,99579	31
817,5246	-9
818,05341	40
818,58228	58
819,11115	-27
819,64001	14
820,16895	8
820,69794	29
821,22687	29
821,75586	1
822,28491	31
822,81396	10
823,34302	16
823,87213	4
824,40125	12
824,93036	-11
825,45953	5
825,98877	-13
826,51794	11
827,04718	8
827,57648	24
828,10577	23
828,63507	7
829,16443	22
829,69379	11
830,22314	6
830,75256	5
831,28204	12
831,81146	-3
832,34094	3
832,87048	-7
833,40002	6
833,92957	10
834,45917	8
834,98877	16
835,51837	7
836,04803	13
836,5777	9
837,10742	21
837,63715	1
838,16693	7
838,69666	8
839,2265	12
839,75629	-2
840,28613	14
840,81604	17
841,34595	-6
841,87585	-4
842,40582	5
842,93579	2
843,46576	8
843,99579	10
844,52582	1
845,05591	11
845,586	6
846,11615	12
846,64624	-2
847,17645	-1
847,7066	7
848,23682	6
848,76709	10
849,29736	1
849,82764	-2
850,35797	6
850,88831	-3
851,41864	-3
851,94904	-1
852,47943	2
853,00989	1
853,54034	13
854,0708	1
854,60132	1
855,13184	6
855,66241	3
856,19299	-5
856,72357	1
857,25421	7
857,78491	2
858,31555	3
858,84625	10
859,37701	7
859,90771	3
860,43854	5
860,9693	2
861,50012	11
862,03101	9
862,56189	-3
863,09277	3
863,62366	7
864,15466	8
864,68561	7
865,21661	2
865,74762	1
866,27869	1
866,80975	7
867,34082	2
867,87195	-7
868,40308	5
868,93427	6
869,46545	3
869,99664	2
870,52789	6
871,05914	2
871,59045	-1
872,12177	3
872,65308	5
873,18445	-3
873,71582	0
874,24725	-5
874,77869	4
875,31012	2
875,84161	4
876,37311	4
876,90466	11
877,43622	-6
877,96777	4
878,49939	3
879,03101	-4
879,56268	3
880,09436	2
880,62604	6
881,15778	1
881,68951	0
882,22131	2
882,75311	2
883,28491	3
883,81677	7
884,34863	4
884,88055	14
885,41248	6
885,9444	2
886,47638	3
887,00836	3
887,54041	5
888,07239	-5
888,60449	-1
889,1366	6
889,6687	4
890,20081	12
890,73297	5
891,2652	1
891,79742	1
892,32965	4
892,86188	7
893,39417	8
893,92651	6
894,4588	-2
894,99121	9
895,52356	8
896,05597	0
896,58838	2
897,12085	-1
897,65332	6
898,18585	5
898,71838	8
899,25092	-1
899,78351	-3
900,3161	5
900,84875	6
901,38141	5
901,91406	8
902,44678	3
902,97949	5
903,51221	1
904,04498	2
904,57782	5
905,1106	7
905,64349	1
906,17633	0
906,70923	-3
907,24213	8
907,77509	9
908,30804	-5
908,84106	5
909,37408	6
909,9071	2
910,44019	2
910,97327	4
911,50641	2
912,03949	-1
912,57269	-4
913,1059	-3
913,6391	6
914,1723	3
914,70557	6
915,23883	7
915,77216	4
916,30548	-2
916,83887	12
917,37225	3
917,90564	2
918,43909	11
918,97253	-2
919,50598	6
920,03949	7
920,57306	0
921,10657	-5
921,64014	2
922,17377	-1
922,7074	0
923,24103	4
923,77472	1
924,30841	-5
924,84216	11
925,37585	-3
925,90967	9
926,44342	-1
926,97729	-2
927,51111	5
928,04498	6
928,57886	5
929,11279	5
929,64673	9
930,18073	3
930,71466	-2
931,24872	-1
931,78271	2
932,31683	-2
932,85089	5
933,38501	5
933,91913	1
934,45331	5
934,98749	6
935,52167	2
936,05591	3
936,59021	5
937,12445	4
937,65875	0
938,19312	2
938,72748	1
939,26184	3
939,79626	3
940,33069	0
940,86511	6
941,3996	0
941,93408	2
942,46863	7
943,00317	4
943,53778	8
944,07239	7
944,60699	8
945,1416	7
945,67633	-1
946,211	-2
946,74573	0
947,28046	4
947,81525	0
948,35004	-2
948,88483	5
949,41968	5
949,95453	1
950,48944	10
951,02435	3
951,55933	2
952,09424	1
952,62927	3
953,16425	10
953,69928	7
954,23438	1
954,76947	4
955,30457	2
955,83972	-2
956,37488	2
956,91003	5
957,44525	5
957,98047	6
958,51575	3
959,05103	10
959,5863	7
960,12164	5
960,65698	3
961,19238	1
961,72778	-1
962,26324	2
962,79865	1
963,33417	6
963,86963	3
964,40515	5
964,94073	0
965,47632	8
966,0119	-1
966,54749	0
967,08313	5
967,61884	5
968,15454	3
968,69025	1
969,22601	6
969,76178	7
970,29755	6
970,83337	-1
971,3692	2
971,90509	1
972,44098	3
972,97687	5
973,51282	3
974,04877	1
974,58478	3
975,12079	-2
975,6568	2
976,19287	2
976,72894	6
977,26508	-2
977,80121	6
978,33734	1
978,87354	1
979,40973	7
979,94598	0
980,48224	4
981,01849	3
981,55481	-2
982,09113	0
982,6275	2
983,16388	8
983,70026	3
984,23669	5
984,77313	3
985,30963	0
985,84613	8
986,38263	12
986,91919	2
987,45575	-7
987,99237	4
988,52899	-1
989,06561	6
989,60229	2
990,13898	4
990,67572	6
991,21246	2
991,74921	3
992,28601	9
992,82281	-1
993,35968	5
993,89655	0
994,43341	-6
994,97034	-2
995,50726	3
996,04419	9
996,58118	4
997,11823	2
997,65527	8
998,19232	3
998,72937	3
999,26648	6
999,80365	3
1000,3408	7
1000,878	13
1001,4152	9
1001,9524	10
1002,4896	1
1003,0269	5
1003,5642	10
1004,1016	15
1004,6389	6
1005,1763	4
1005,7137	6
1006,2511	-1
1006,7886	7
1007,326	3
1007,8635	3
1008,4011	-2
1008,9386	8
1009,4761	8
1010,0137	8
1010,5514	3
1011,0891	0
1011,6267	6
1012,1644	2
1012,7021	8
1013,2399	3
1013,7776	0
1014,3154	3
1014,8532	3
1015,3911	-2
1015,9289	5
1016,4668	2
1017,0047	9
1017,5427	5
1018,0806	2
1018,6186	0
1019,1566	1
1019,6946	4
1020,2327	6
1020,7708	2
1021,3089	5
1021,847	4
1022,3851	-1
1022,9233	7
1023,4615	7
1023,9998	5
1024,538	2
1025,0763	8
1025,6146	5
1026,153	3
1026,6913	1
1027,2296	2
1027,7681	7
1028,3065	3
1028,8448	2
1029,3834	9
1029,9219	3
1030,4604	-1
1030,9989	-3
1031,5375	7
1032,076	4
1032,6147	3
1033,1533	1
1033,692	4
1034,2307	4
1034,7694	3
1035,3082	6
1035,8469	5
1036,3857	4
1036,9246	9
1037,4634	4
1038,0022	-1
1038,5411	2
1039,0801	3
1039,6189	0
1040,158	10
1040,6969	6
1041,236	0
1041,7749	2
1042,314	6
1042,853	4
1043,3922	1
1043,9313	2
1044,4705	0
1045,0096	0
1045,5488	7
1046,088	3
1046,6273	-4
1047,1666	1
1047,7059	4
1048,2452	4
1048,7845	0
1049,324	2
1049,8633	4
1050,4027	2
1050,9421	-1
1051,4817	6
1052,0211	4
1052,5607	5
1053,1002	-1
1053,6398	5
1054,1793	7
1054,719	4
1055,2587	2
1055,7983	8
1056,338	-4
1056,8777	1
1057,4175	1
1057,9572	1
1058,4969	3
1059,0367	3
1059,5767	5
1060,1165	-1
1060,6564	-1
1061,1963	0
1061,7362	7
1062,2761	2
1062,8162	6
1063,3562	-2
1063,8962	14
1064,4363	1
1064,9763	3
1065,5165	-4
1066,0565	2
1066,5967	1
1067,1368	2
1067,6771	7
1068,2173	6
1068,7576	4
1069,2979	1
1069,8381	-1
1070,3784	2
1070,9188	2
1071,4591	5
1071,9995	3
1072,5399	1
1073,0804	1
1073,6208	3
1074,1614	3
1074,7019	9
1075,2424	3
1075,783	8
1076,3236	1
1076,8643	1
1077,4048	9
1077,9456	7
1078,4862	-2
1079,0269	-4
1079,5676	3
1080,1084	-3
1080,6492	9
1081,1899	-3
1081,7308	6
1082,2717	6
1082,8126	6
1083,3535	5
1083,8944	7
1084,4353	13
1084,9763	5
1085,5173	8
1086,0583	8
1086,5994	3
1087,1405	0
1087,6816	-6
1088,2228	9
1088,7639	5
1089,3051	2
1089,8462	5
1090,3875	4
1090,9287	5
1091,47	10
1092,0112	5
1092,5526	3
1093,094	8
1093,6354	4
1094,1768	6
1094,7181	6
1095,2595	9
1095,801	2
1096,3425	4
1096,884	7
1097,4255	8
1097,9672	2
1098,5088	6
1099,0503	3
1099,592	5
1100,1337	3
1100,6753	4
1101,217	3
1101,7588	4
1102,3005	-1
1102,8423	1
1103,3842	-3
1103,9259	4
1104,4678	11
1105,0096	4
1105,5516	1
1106,0935	3
1106,6355	0
1107,1775	2
1107,7195	-1
1108,2615	5
1108,8036	6
1109,3456	-3
1109,8877	7
1110,4298	3
1110,972	-3
1111,5142	2
1112,0564	0
1112,5986	1
1113,1409	3
1113,6831	9
1114,2253	5
1114,7677	7
1115,3101	6
1115,8524	-2
1116,3948	1
1116,9373	4
1117,4796	4
1118,0221	2
1118,5646	0
1119,1072	8
1119,6497	0
1120,1923	0
1120,7349	-3
1121,2775	0
