Date and Time:                Thu May 22 15:15:44.140 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	6
285,25876	0
285,76248	3
286,26624	-2
286,77002	-1
287,2738	2
287,77762	8
288,28146	-1
288,78531	4
289,28922	-3
289,79312	3
290,29706	2
290,80103	-3
291,30502	-4
291,80902	1
292,31308	-2
292,81714	-2
293,32123	6
293,82532	1
294,32947	2
294,83362	-5
295,3378	-3
295,84201	-1
296,34625	-2
296,85049	0
297,35477	1
297,85907	7
298,3634	0
298,86777	1
299,37213	9
299,87656	1
300,38098	0
300,88541	-3
301,38989	3
301,89441	8
302,39893	3
302,90347	0
303,40805	2
303,91263	2
304,41727	-1
304,92191	6
305,42657	-1
305,93127	2
306,43597	4
306,94073	0
307,4455	4
307,95029	9
308,45511	6
308,95993	-4
309,46481	4
309,9697	7
310,47461	5
310,97955	-1
311,4845	4
311,9895	1
312,49451	6
312,99954	-1
313,50461	1
314,00967	7
314,5148	1
315,01993	3
315,52509	-5
316,03027	-1
316,53546	3
317,04071	3
317,54596	-1
318,05124	-2
318,55655	10
319,06186	-1
319,56723	6
320,0726	-1
320,578	5
321,08344	-3
321,58887	5
322,09433	1
322,59985	3
323,10538	5
323,6109	1
324,11649	4
324,62207	6
325,12769	0
325,63333	7
326,13901	0
326,64471	-7
327,15042	-8
327,65616	2
328,16193	0
328,66772	10
329,17352	-1
329,67938	5
330,18524	0
330,69113	-1
331,19702	-1
331,70297	0
332,20892	-1
332,7149	-7
333,22092	6
333,72696	6
334,233	-1
334,73911	5
335,24521	2
335,75134	5
336,25748	11
336,76367	7
337,26987	0
337,77609	4
338,28235	2
338,78864	-1
339,29492	6
339,80127	7
340,30762	2
340,814	3
341,32037	3
341,82681	8
342,33325	5
342,83972	6
343,34622	-1
343,85275	2
344,35928	8
344,86584	6
345,37247	-4
345,87906	-2
346,38571	7
346,89236	-5
347,39908	-1
347,90579	5
348,41254	8
348,91928	-8
349,42609	1
349,93289	3
350,43973	3
350,94659	6
351,45349	4
351,96039	8
352,46732	7
352,97427	6
353,48126	5
353,98828	5
354,4953	3
355,00235	4
355,50943	4
356,01654	9
356,52368	-12
357,03082	1
357,53799	-4
358,0452	1
358,55243	4
359,05969	5
359,56696	-1
360,07428	5
360,5816	2
361,08893	-2
361,59631	8
362,1037	9
362,61115	4
363,11859	-7
363,62604	13
364,13354	4
364,64105	2
365,14859	-4
365,65616	6
366,16376	11
366,67139	5
367,17902	4
367,68668	1
368,19437	3
368,70209	2
369,20984	7
369,71759	-4
370,22537	0
370,73318	12
371,24103	2
371,7489	7
372,25677	1
372,76468	6
373,27261	-4
373,78058	3
374,28854	4
374,79657	13
375,3046	-1
375,81265	-5
376,32071	8
376,82883	6
377,33694	10
377,84509	4
378,35327	6
378,86148	-2
379,36972	0
379,87796	0
380,38623	1
380,89453	2
381,40286	5
381,91119	9
382,41959	3
382,92798	-7
383,4364	-1
383,94482	6
384,45331	8
384,96179	6
385,47031	-5
385,97885	-1
386,48743	4
386,996	-1
387,50464	-7
388,01328	3
388,52194	5
389,03061	-1
389,53934	-5
390,04807	-5
390,55682	4
391,06561	1
391,57443	6
392,08325	7
392,59213	0
393,10101	10
393,60989	5
394,11884	7
394,62781	0
395,13678	6
395,64578	3
396,15482	0
396,66385	2
397,17294	0
397,68204	-3
398,19116	0
398,70032	11
399,2095	-5
399,71869	1
400,22791	1
400,73715	-3
401,24643	3
401,75574	-4
402,26505	3
402,77441	0
403,28378	8
403,79318	-2
404,30258	-2
404,81204	18
405,3215	8
405,83099	0
406,34052	-5
406,85004	1
407,35962	-5
407,8692	0
408,37881	12
408,88846	0
409,3981	-5
409,90781	-1
410,41751	1
410,92725	1
411,43701	2
411,94678	-5
412,4566	-2
412,96643	11
413,47629	3
413,98618	7
414,49606	8
415,00601	6
415,51596	-7
416,02594	7
416,53595	4
417,04596	-6
417,55603	-3
418,0661	7
418,5762	4
419,08633	-2
419,59647	-2
420,10663	2
420,61685	-3
421,12708	5
421,6373	7
422,14758	3
422,65787	-1
423,16818	-3
423,67853	1
424,1889	-7
424,69931	8
425,20972	2
425,72015	10
426,23062	2
426,74112	7
427,25162	2
427,76218	1
428,27274	9
428,78333	3
429,29395	3
429,80457	-7
430,31522	-2
430,82593	11
431,33661	-5
431,84735	7
432,35812	6
432,8689	0
433,3797	13
433,89053	1
434,4014	8
434,91226	1
435,42319	0
435,93411	3
436,44507	12
436,95602	-6
437,46704	-3
437,97806	0
438,48911	-3
439,00018	-13
439,51129	0
440,0224	13
440,53357	-3
441,04474	1
441,55594	-9
442,06714	15
442,5784	-43
443,08966	-5
443,60095	8
444,11227	7
444,62363	-28
445,13498	2
445,64636	6
446,15778	13
446,66922	5
447,18069	-24
447,69217	-47
448,2037	-28
448,71524	-32
449,22681	-48
449,73837	-31
450,25	-31
450,76163	-40
451,27328	6
451,78497	-29
452,29666	9
452,80841	-30
453,32016	2
453,83194	-27
454,34375	-20
454,85559	-8
455,36743	-15
455,8793	-18
456,3912	-30
456,90314	1
457,4151	-15
457,92706	-19
458,43906	-9
458,95108	2
459,46313	3
459,97522	62
460,4873	20
460,99942	10
461,51157	25
462,02374	46
462,53595	68
463,04816	25
463,56039	56
464,07266	86
464,58496	138
465,09729	132
465,60962	163
466,12198	172
466,63437	227
467,14679	269
467,65924	341
468,17169	359
468,68417	422
469,19669	451
469,70923	518
470,2218	585
470,73438	631
471,24698	697
471,75961	753
472,27228	831
472,78494	828
473,29767	883
473,81039	859
474,32315	944
474,83594	925
475,34872	995
475,86157	955
476,37442	894
476,8873	899
477,40018	876
477,91312	811
478,42606	764
478,93903	733
