Date and Time:                Thu May 22 15:57:23.113 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	-2
285,25876	2
285,76248	2
286,26624	-2
286,77002	2
287,2738	9
287,77762	5
288,28146	1
288,78531	0
289,28922	4
289,79312	5
290,29706	4
290,80103	6
291,30502	1
291,80902	1
292,31308	8
292,81714	-2
293,32123	-6
293,82532	4
294,32947	7
294,83362	5
295,3378	-3
295,84201	3
296,34625	7
296,85049	-4
297,35477	0
297,85907	2
298,3634	2
298,86777	-2
299,37213	6
299,87656	0
300,38098	-2
300,88541	6
301,38989	3
301,89441	3
302,39893	-4
302,90347	10
303,40805	2
303,91263	-2
304,41727	3
304,92191	2
305,42657	1
305,93127	0
306,43597	3
306,94073	-2
307,4455	5
307,95029	5
308,45511	2
308,95993	4
309,46481	2
309,9697	-1
310,47461	0
310,97955	7
311,4845	1
311,9895	9
312,49451	6
312,99954	2
313,50461	2
314,00967	4
314,5148	2
315,01993	-2
315,52509	0
316,03027	-1
316,53546	2
317,04071	-3
317,54596	4
318,05124	8
318,55655	-2
319,06186	3
319,56723	1
320,0726	0
320,578	2
321,08344	-2
321,58887	-1
322,09433	11
322,59985	-2
323,10538	4
323,6109	-2
324,11649	5
324,62207	5
325,12769	3
325,63333	1
326,13901	1
326,64471	7
327,15042	7
327,65616	4
328,16193	3
328,66772	7
329,17352	1
329,67938	3
330,18524	6
330,69113	8
331,19702	4
331,70297	2
332,20892	4
332,7149	5
333,22092	1
333,72696	5
334,233	9
334,73911	0
335,24521	-3
335,75134	-2
336,25748	0
336,76367	5
337,26987	-3
337,77609	7
338,28235	-7
338,78864	6
339,29492	5
339,80127	4
340,30762	0
340,814	-1
341,32037	8
341,82681	1
342,33325	5
342,83972	3
343,34622	3
343,85275	-1
344,35928	11
344,86584	7
345,37247	10
345,87906	-1
346,38571	1
346,89236	7
347,39908	6
347,90579	5
348,41254	9
348,91928	5
349,42609	0
349,93289	0
350,43973	-4
350,94659	9
351,45349	1
351,96039	14
352,46732	4
352,97427	5
353,48126	-4
353,98828	4
354,4953	3
355,00235	2
355,50943	1
356,01654	8
356,52368	5
357,03082	9
357,53799	8
358,0452	4
358,55243	4
359,05969	11
359,56696	6
360,07428	0
360,5816	7
361,08893	-3
361,59631	3
362,1037	-3
362,61115	5
363,11859	8
363,62604	7
364,13354	6
364,64105	-8
365,14859	1
365,65616	7
366,16376	8
366,67139	6
367,17902	4
367,68668	9
368,19437	4
368,70209	6
369,20984	6
369,71759	1
370,22537	-3
370,73318	12
371,24103	12
371,7489	7
372,25677	-2
372,76468	9
373,27261	5
373,78058	6
374,28854	1
374,79657	-1
375,3046	7
375,81265	3
376,32071	10
376,82883	0
377,33694	3
377,84509	1
378,35327	2
378,86148	5
379,36972	2
379,87796	3
380,38623	2
380,89453	0
381,40286	4
381,91119	12
382,41959	-1
382,92798	5
383,4364	6
383,94482	3
384,45331	0
384,96179	2
385,47031	-1
385,97885	7
386,48743	9
386,996	10
387,50464	-2
388,01328	-2
388,52194	5
389,03061	7
389,53934	-3
390,04807	-2
390,55682	9
391,06561	6
391,57443	2
392,08325	7
392,59213	11
393,10101	5
393,60989	15
394,11884	3
394,62781	2
395,13678	-4
395,64578	3
396,15482	7
396,66385	3
397,17294	14
397,68204	6
398,19116	7
398,70032	-1
399,2095	10
399,71869	-2
400,22791	0
400,73715	6
401,24643	3
401,75574	16
402,26505	7
402,77441	16
403,28378	3
403,79318	6
404,30258	11
404,81204	4
405,3215	0
405,83099	0
406,34052	-6
406,85004	4
407,35962	2
407,8692	-4
408,37881	7
408,88846	-1
409,3981	1
409,90781	9
410,41751	-4
410,92725	-5
411,43701	7
411,94678	0
412,4566	-1
412,96643	6
413,47629	-1
413,98618	-2
414,49606	8
415,00601	0
415,51596	12
416,02594	8
416,53595	-2
417,04596	-1
417,55603	9
418,0661	1
418,5762	14
419,08633	2
419,59647	3
420,10663	12
420,61685	-8
421,12708	1
421,6373	-2
422,14758	10
422,65787	-4
423,16818	0
423,67853	3
424,1889	6
424,69931	2
425,20972	4
425,72015	7
426,23062	4
426,74112	14
427,25162	11
427,76218	3
428,27274	6
428,78333	-3
429,29395	6
429,80457	7
430,31522	6
430,82593	7
431,33661	6
431,84735	5
432,35812	2
432,8689	2
433,3797	4
433,89053	10
434,4014	10
434,91226	3
435,42319	-2
435,93411	-4
436,44507	-5
436,95602	-9
437,46704	11
437,97806	10
438,48911	6
439,00018	4
439,51129	37
440,0224	20
440,53357	-9
441,04474	14
441,55594	2
442,06714	-5
442,5784	23
443,08966	-4
443,60095	-4
444,11227	25
444,62363	33
445,13498	43
445,64636	19
446,15778	19
446,66922	3
447,18069	17
447,69217	40
448,2037	6
448,71524	44
449,22681	19
449,73837	29
450,25	51
450,76163	14
451,27328	8
451,78497	45
452,29666	23
452,80841	0
453,32016	-6
453,83194	32
454,34375	-2
454,85559	39
455,36743	33
455,8793	51
456,3912	43
456,90314	25
457,4151	26
457,92706	28
458,43906	41
458,95108	39
459,46313	27
459,97522	40
460,4873	46
460,99942	53
461,51157	71
462,02374	54
462,53595	44
463,04816	76
463,56039	86
464,07266	107
464,58496	111
465,09729	114
465,60962	134
466,12198	178
466,63437	171
467,14679	241
467,65924	314
468,17169	310
468,68417	351
469,19669	390
469,70923	443
470,2218	501
470,73438	558
471,24698	577
471,75961	644
472,27228	668
472,78494	703
473,29767	744
473,81039	754
474,32315	791
474,83594	796
475,34872	800
475,86157	776
476,37442	767
476,8873	725
477,40018	718
477,91312	660
478,42606	637
478,93903	577
479,45203	552
479,96506	487
480,47812	427
480,99118	408
481,50427	365
482,0174	331
482,53055	300
