Date and Time:                Thu May 22 13:48:54.081 2025
478,42606	2045
478,93903	1938
479,45203	1769
479,96506	1645
480,47812	1505
480,99118	1352
481,50427	1196
482,0174	1059
482,53055	948
483,0437	824
483,55692	707
484,07013	611
484,58337	539
485,09662	421
485,60992	353
486,12323	317
486,63657	264
487,14993	219
487,66333	187
488,17673	127
488,69019	128
489,20364	119
489,71713	76
490,23062	77
490,74417	55
491,25772	73
491,7713	53
492,28491	53
492,79855	20
493,31219	28
493,82587	11
494,3396	12
494,8533	22
495,36707	15
495,88086	44
496,39465	29
496,90848	16
497,42233	24
497,93619	0
498,4501	11
498,96402	28
499,47797	24
499,99194	12
500,50595	-10
501,01996	21
501,534	29
502,04807	13
502,56216	24
503,07629	-5
503,59042	26
504,10461	30
504,6188	7
505,133	11
505,64725	4
506,1615	7
506,67581	12
507,19012	10
507,70447	-6
508,21881	20
508,73322	42
509,24762	6
509,76205	-19
510,27652	34
510,79099	35
511,30551	35
511,82004	-1
512,33459	34
512,84918	-2
513,36377	8
513,87842	7
514,39307	7
514,90771	5
515,42242	45
515,93719	4
516,4519	34
516,96667	23
517,48151	-6
517,99634	2
518,51117	3
519,02606	22
519,54095	-1
520,05585	11
520,5708	-18
521,08582	22
521,60077	28
522,11578	-2
522,63086	43
523,14594	5
523,66101	-3
524,17615	-15
524,69128	17
525,20642	-5
525,72162	4
526,23682	23
526,75208	1
527,26733	22
527,78265	3
528,29791	0
528,81329	47
529,32861	26
529,84399	14
530,35944	-6
530,87488	39
531,39032	43
531,90582	29
532,42133	23
532,93683	13
533,45239	34
533,96796	41
534,48358	6
534,99921	13
535,51489	13
536,03052	-7
536,54626	57
537,06195	-8
537,5777	6
538,09351	67
538,60931	7
539,12512	27
539,64099	28
540,15686	40
540,67273	58
541,18866	32
541,70459	23
542,22058	-6
542,73657	14
543,25256	35
543,76862	16
544,28467	4
544,80078	47
545,31689	31
545,83301	48
546,34918	33
546,86536	35
547,38159	10
547,89783	-3
548,41412	7
548,93036	33
549,44672	23
549,96301	52
550,47937	45
550,99579	46
551,51221	-4
552,02863	34
552,54504	36
553,06152	34
553,57806	46
554,0946	3
554,61115	23
555,12775	24
555,64435	17
556,16095	14
556,67761	1
557,19427	20
557,711	16
558,22772	13
558,74445	4
559,26123	11
559,77802	55
560,29486	48
560,81171	11
561,32855	32
561,84546	24
562,36237	23
562,87933	26
563,3963	18
563,91327	31
564,4303	25
564,94733	24
565,46442	69
565,98151	-3
566,4986	36
567,01575	13
567,5329	24
568,05011	11
568,56732	34
569,08453	12
569,60181	-18
570,11908	13
570,63641	43
571,15375	36
571,67108	50
572,18848	3
572,70587	25
573,22333	34
573,74078	19
574,25824	32
574,77576	22
575,29327	19
575,81079	-9
576,32837	43
576,84601	53
577,36365	26
577,88129	34
578,39893	-2
578,91663	20
579,43439	47
579,95209	64
580,46991	28
580,98767	29
581,50549	1
582,02332	18
582,5412	42
583,05908	60
583,57703	40
584,09497	26
584,61292	49
585,13092	10
585,64893	29
586,16699	60
586,68506	37
587,20313	52
587,72125	53
588,23938	54
588,75757	22
589,27576	30
589,79395	68
590,31219	37
590,83044	79
591,34869	49
591,867	39
592,38538	77
592,90369	63
593,42206	55
593,94049	54
594,45892	97
594,97736	52
595,49585	80
596,01434	59
596,5329	69
597,05145	91
597,57001	110
598,08862	101
598,60724	86
599,12585	77
599,64453	53
600,16327	105
600,68195	119
601,20074	98
601,71948	132
602,23828	81
602,75708	73
603,27594	132
603,7948	108
604,31372	118
604,83264	116
605,35156	83
605,87054	108
606,38953	176
606,90851	119
607,42755	117
607,94666	88
608,4657	110
608,9848	98
609,50397	121
610,02313	111
610,5423	117
611,06152	125
611,58075	141
612,09998	89
612,61926	108
613,13861	115
613,6579	123
614,17725	134
614,69666	93
615,21606	121
615,73547	125
616,25494	130
616,77441	105
617,29388	127
617,81342	111
618,33301	118
618,85254	110
619,37213	134
619,89178	94
620,41144	133
620,93109	95
621,45081	123
621,97052	107
622,49023	114
623,01001	113
623,52985	93
624,04962	103
624,56946	136
625,08936	95
625,60925	120
626,12915	93
626,64911	145
627,16907	105
627,68903	139
628,20905	114
628,72906	94
629,24915	131
629,76923	107
630,28937	96
630,80945	119
631,32965	123
631,84979	156
632,37	110
632,89026	134
633,41052	126
633,93079	136
634,45111	103
634,97144	115
635,49176	90
636,01215	107
636,53253	73
637,05298	101
637,57343	118
638,09387	115
638,61438	107
639,13495	77
639,65546	120
640,17603	85
640,69666	82
641,21729	106
641,73792	105
642,25861	86
642,7793	108
643,29999	91
643,82074	93
644,34149	117
644,8623	80
645,38312	87
645,90393	93
646,4248	102
646,94568	66
647,46661	75
647,98755	106
648,50848	62
649,02948	113
649,55048	103
650,07153	79
650,59259	81
651,11371	42
651,63477	93
652,15594	103
652,67706	81
653,19824	88
653,71948	63
654,24072	86
654,76196	80
655,2832	64
655,8045	85
656,32587	43
656,84723	80
657,36859	69
657,89001	73
658,41144	98
658,93286	99
659,45435	53
659,97583	87
660,49738	70
661,01892	46
661,54047	62
662,06207	48
662,58368	42
663,10535	74
663,62701	67
664,14868	59
664,67041	70
665,19214	61
665,71393	50
666,23572	60
666,75751	28
667,27936	61
667,80121	54
668,32312	57
668,84503	59
669,36694	57
669,88892	74
670,41089	56
670,93292	43
671,45496	69
671,97699	58
672,49908	43
673,02118	51
673,54333	73
674,06549	38
674,58765	44
675,10986	55
675,63208	39
676,15436	41
676,67664	62
677,19891	56
677,72125	49
678,24359	47
678,76593	63
679,28833	46
679,81079	54
680,33325	48
680,85571	56
681,37817	31
681,9007	61
682,42328	52
682,9458	66
683,46844	53
683,99103	69
684,51367	80
685,03632	76
685,55902	77
686,08173	54
686,60449	47
687,12726	62
687,65002	73
688,17285	61
688,69568	75
689,21857	75
689,74146	79
690,26434	99
690,78729	89
691,31024	92
691,83325	90
692,35626	115
692,87927	98
693,40234	122
693,92542	131
694,44849	119
694,97162	141
695,49481	135
696,01794	152
696,54114	147
697,06439	161
697,58765	189
698,1109	194
698,63422	169
699,15753	198
699,68091	225
700,20428	203
700,72766	216
701,2511	199
701,77454	229
702,29797	251
702,82147	240
703,34503	241
703,86853	258
704,39215	248
704,91571	261
705,43933	272
705,96295	280
706,48663	291
707,01031	257
707,53406	264
708,0578	258
708,58154	255
709,10535	258
709,62915	246
710,15295	268
710,67682	230
711,20074	240
711,72461	212
712,24854	225
712,77252	217
713,29651	182
713,8205	185
714,34454	168
714,86859	175
715,39264	156
715,91675	154
716,44092	167
716,96503	137
717,4892	144
718,01343	119
718,53766	108
719,06189	98
719,58618	103
720,11047	93
720,63477	84
721,15912	74
721,68353	84
722,20789	77
722,7323	57
723,25677	52
723,78125	63
724,30573	60
724,83026	50
725,3548	39
725,87933	46
726,40393	46
726,92859	38
727,45319	33
727,97784	30
728,50256	22
729,02728	37
729,552	13
730,07678	31
730,60156	22
731,12634	11
731,65118	26
732,17603	11
732,70093	14
733,22583	7
733,75079	21
734,2757	2
734,80072	19
735,32568	10
735,85071	22
736,37579	17
736,90088	17
737,42596	13
737,95111	18
738,47626	12
739,0014	15
739,52661	13
740,05182	9
740,57709	10
741,10236	11
741,62769	21
742,15295	19
742,67834	17
743,20367	19
743,72906	2
744,25452	15
744,77997	0
745,30542	7
745,83093	17
746,35645	10
746,88196	2
747,40753	10
747,93311	11
748,45874	12
748,98438	10
749,51001	-2
750,03571	9
750,5614	17
751,08716	12
751,61292	14
752,13867	11
752,66449	19
753,19037	9
753,71619	10
754,24207	7
754,76801	10
755,29388	9
755,81989	15
756,34583	10
756,87183	13
757,39789	16
757,92395	16
758,45001	11
758,97607	1
759,5022	8
760,02838	16
760,55457	6
761,08075	2
761,60699	2
762,13324	2
762,65948	-14
763,18579	12
763,7121	6
764,23846	10
764,76483	9
765,2912	8
765,81763	-1
766,34406	21
766,87054	13
767,39703	-1
767,92352	11
768,45007	9
768,97662	8
769,50323	17
770,02985	-1
770,55646	2
771,08313	3
771,6098	1
772,13654	0
772,66327	4
773,19	4
773,7168	12
774,24359	11
774,77045	5
775,2973	6
775,82416	4
776,35107	8
776,87799	6
777,40497	6
777,93195	2
778,45892	9
778,98596	-3
779,513	-4
780,0401	-4
780,5672	-3
781,0943	-2
781,62146	-3
782,14862	23
782,67578	2
783,203	2
783,73029	15
784,25757	3
784,78485	3
785,31213	8
785,83948	7
786,36688	25
786,89423	8
787,42169	-8
787,9491	7
788,47656	15
789,00409	6
789,53156	6
790,05908	-2
790,58667	-15
791,11426	-2
791,64185	-12
792,16949	4
792,69714	22
793,22485	28
793,75256	7
794,28027	11
794,80804	-5
795,33582	17
795,86365	7
796,39148	8
796,91931	19
797,4472	13
797,9751	2
798,50299	-13
799,03094	9
799,55896	-6
800,08691	-15
800,61499	-13
801,14301	0
801,67108	2
802,19916	1
802,72729	-3
803,25543	-16
803,78363	-5
804,31183	2
804,84003	-14
805,36829	14
805,89655	10
806,4248	8
806,95313	8
807,48151	0
808,00983	5
808,53827	-1
809,06665	22
809,59509	-5
810,12354	2
810,65204	3
811,18054	-20
811,70911	-4
812,23767	4
812,76624	26
813,29486	-33
813,82349	4
814,35211	-1
814,8808	12
815,40955	30
815,93823	4
816,46698	3
816,99579	9
817,5246	-18
818,05341	-28
818,58228	3
819,11115	0
819,64001	-7
820,16895	-19
820,69794	-8
821,22687	6
821,75586	6
822,28491	-7
822,81396	-11
823,34302	-1
823,87213	5
824,40125	20
824,93036	2
825,45953	26
825,98877	20
826,51794	19
827,04718	8
827,57648	6
828,10577	6
828,63507	8
829,16443	22
829,69379	11
830,22314	-2
830,75256	25
831,28204	11
831,81146	2
832,34094	13
832,87048	-1
833,40002	12
833,92957	9
834,45917	18
834,98877	12
835,51837	19
836,04803	12
836,5777	10
837,10742	2
837,63715	10
838,16693	4
838,69666	5
839,2265	6
839,75629	6
840,28613	-8
840,81604	10
841,34595	-4
841,87585	2
842,40582	5
842,93579	0
843,46576	8
843,99579	-1
844,52582	4
845,05591	5
845,586	10
846,11615	0
846,64624	-7
847,17645	6
847,7066	6
848,23682	0
848,76709	2
849,29736	2
849,82764	1
850,35797	4
850,88831	3
851,41864	1
851,94904	5
852,47943	5
853,00989	0
853,54034	4
854,0708	11
854,60132	8
855,13184	2
855,66241	2
856,19299	4
856,72357	8
857,25421	-2
857,78491	-1
858,31555	-9
858,84625	3
859,37701	7
859,90771	-2
860,43854	3
860,9693	7
861,50012	-2
862,03101	-3
862,56189	4
863,09277	-4
863,62366	3
864,15466	2
864,68561	4
865,21661	-1
865,74762	2
866,27869	6
866,80975	4
867,34082	10
867,87195	0
868,40308	4
868,93427	-1
869,46545	0
869,99664	7
870,52789	6
871,05914	-4
871,59045	-4
872,12177	-7
872,65308	11
873,18445	7
873,71582	8
874,24725	1
874,77869	1
875,31012	2
875,84161	11
876,37311	0
876,90466	0
877,43622	3
877,96777	2
878,49939	0
879,03101	1
879,56268	3
880,09436	3
880,62604	-2
881,15778	2
881,68951	-1
882,22131	1
882,75311	7
883,28491	3
883,81677	5
884,34863	1
884,88055	-3
885,41248	0
885,9444	4
886,47638	1
887,00836	5
887,54041	5
888,07239	1
888,60449	2
889,1366	1
889,6687	10
890,20081	4
890,73297	-2
891,2652	6
891,79742	0
892,32965	0
892,86188	-3
893,39417	-4
893,92651	1
894,4588	3
894,99121	0
895,52356	-3
896,05597	0
896,58838	6
897,12085	-6
897,65332	-1
898,18585	-3
898,71838	0
899,25092	-4
899,78351	2
900,3161	1
900,84875	1
901,38141	-1
901,91406	7
902,44678	-2
902,97949	5
903,51221	7
904,04498	-3
904,57782	-2
905,1106	3
905,64349	-4
906,17633	-2
906,70923	0
907,24213	1
907,77509	0
908,30804	7
908,84106	10
909,37408	1
909,9071	5
910,44019	6
910,97327	1
911,50641	2
912,03949	-3
912,57269	2
913,1059	5
913,6391	4
914,1723	4
914,70557	1
915,23883	5
915,77216	-1
916,30548	4
916,83887	5
917,37225	-1
917,90564	2
918,43909	3
918,97253	15
919,50598	9
920,03949	7
920,57306	12
921,10657	9
921,64014	1
922,17377	9
922,7074	3
923,24103	-1
923,77472	6
924,30841	12
924,84216	14
925,37585	9
925,90967	10
926,44342	17
926,97729	7
927,51111	6
928,04498	18
928,57886	9
929,11279	19
929,64673	9
930,18073	14
930,71466	15
931,24872	11
931,78271	19
932,31683	14
932,85089	22
933,38501	19
933,91913	14
934,45331	21
934,98749	22
935,52167	24
936,05591	24
936,59021	23
937,12445	27
937,65875	27
938,19312	28
938,72748	34
939,26184	30
939,79626	36
940,33069	38
940,86511	39
941,3996	37
941,93408	38
942,46863	41
943,00317	41
943,53778	44
944,07239	46
944,60699	41
945,1416	41
945,67633	45
946,211	52
946,74573	44
947,28046	43
947,81525	37
948,35004	48
948,88483	57
949,41968	47
949,95453	43
950,48944	46
951,02435	37
951,55933	46
952,09424	44
952,62927	39
953,16425	38
953,69928	45
954,23438	41
954,76947	34
955,30457	34
955,83972	26
956,37488	32
956,91003	30
957,44525	29
957,98047	26
958,51575	10
959,05103	25
959,5863	21
960,12164	14
960,65698	23
961,19238	16
961,72778	14
962,26324	20
962,79865	18
963,33417	24
963,86963	16
964,40515	12
964,94073	10
965,47632	5
966,0119	4
966,54749	15
967,08313	3
967,61884	10
968,15454	5
968,69025	4
969,22601	2
969,76178	6
970,29755	7
970,83337	-1
971,3692	9
971,90509	5
972,44098	2
972,97687	-2
973,51282	0
974,04877	4
974,58478	7
975,12079	5
975,6568	9
976,19287	3
976,72894	-1
977,26508	4
977,80121	-1
978,33734	3
978,87354	3
979,40973	-3
979,94598	7
980,48224	7
981,01849	1
981,55481	12
982,09113	5
982,6275	2
983,16388	3
983,70026	-1
984,23669	3
984,77313	-3
985,30963	9
985,84613	9
986,38263	3
986,91919	8
987,45575	6
987,99237	6
988,52899	3
989,06561	-2
989,60229	2
990,13898	9
990,67572	9
991,21246	12
991,74921	0
992,28601	10
992,82281	0
993,35968	3
993,89655	8
994,43341	1
994,97034	12
995,50726	9
996,04419	6
996,58118	14
997,11823	20
997,65527	32
998,19232	32
998,72937	41
999,26648	56
999,80365	52
1000,3408	59
1000,878	71
1001,4152	79
1001,9524	84
1002,4896	90
1003,0269	87
1003,5642	95
1004,1016	96
1004,6389	88
1005,1763	91
1005,7137	84
1006,2511	91
1006,7886	81
1007,326	78
1007,8635	75
1008,4011	66
1008,9386	69
1009,4761	66
1010,0137	58
1010,5514	53
1011,0891	51
1011,6267	57
1012,1644	49
1012,7021	49
1013,2399	42
1013,7776	36
1014,3154	56
1014,8532	37
1015,3911	33
1015,9289	32
1016,4668	33
1017,0047	29
1017,5427	22
1018,0806	19
1018,6186	24
1019,1566	18
1019,6946	23
1020,2327	17
1020,7708	24
1021,3089	29
1021,847	20
1022,3851	13
1022,9233	16
1023,4615	12
1023,9998	18
1024,538	28
1025,0763	21
1025,6146	20
1026,153	22
1026,6913	16
1027,2296	25
1027,7681	28
1028,3065	16
1028,8448	21
1029,3834	14
1029,9219	28
1030,4604	28
1030,9989	20
1031,5375	28
1032,076	27
1032,6147	25
1033,1533	21
1033,692	24
1034,2307	28
1034,7694	26
1035,3082	30
1035,8469	25
1036,3857	24
1036,9246	22
1037,4634	23
1038,0022	28
1038,5411	34
1039,0801	33
1039,6189	23
1040,158	24
1040,6969	27
1041,236	27
1041,7749	26
1042,314	20
1042,853	27
1043,3922	23
1043,9313	28
1044,4705	31
1045,0096	19
1045,5488	31
1046,088	19
1046,6273	34
1047,1666	19
1047,7059	20
1048,2452	25
1048,7845	27
1049,324	27
1049,8633	20
1050,4027	29
1050,9421	22
1051,4817	17
1052,0211	19
1052,5607	19
1053,1002	18
1053,6398	16
1054,1793	9
1054,719	21
1055,2587	28
1055,7983	16
1056,338	18
1056,8777	16
1057,4175	15
1057,9572	9
1058,4969	13
1059,0367	10
1059,5767	10
1060,1165	10
1060,6564	12
1061,1963	14
1061,7362	26
1062,2761	19
1062,8162	23
1063,3562	17
1063,8962	19
1064,4363	18
1064,9763	23
1065,5165	26
1066,0565	27
1066,5967	33
1067,1368	26
1067,6771	29
1068,2173	33
1068,7576	37
1069,2979	30
1069,8381	33
1070,3784	38
1070,9188	38
1071,4591	38
1071,9995	45
1072,5399	34
1073,0804	46
1073,6208	53
1074,1614	38
1074,7019	47
1075,2424	46
1075,783	52
1076,3236	50
1076,8643	56
1077,4048	56
1077,9456	57
1078,4862	61
1079,0269	55
1079,5676	56
1080,1084	63
1080,6492	62
1081,1899	67
1081,7308	67
1082,2717	62
1082,8126	59
1083,3535	58
1083,8944	53
1084,4353	49
1084,9763	74
1085,5173	52
1086,0583	57
1086,5994	59
1087,1405	50
1087,6816	59
1088,2228	58
1088,7639	52
1089,3051	63
1089,8462	60
1090,3875	60
1090,9287	52
1091,47	59
1092,0112	42
1092,5526	53
1093,094	38
1093,6354	46
1094,1768	43
1094,7181	39
1095,2595	41
1095,801	50
1096,3425	39
1096,884	39
1097,4255	37
1097,9672	32
1098,5088	29
1099,0503	27
1099,592	30
1100,1337	37
1100,6753	34
1101,217	23
1101,7588	24
1102,3005	25
1102,8423	27
1103,3842	25
1103,9259	16
1104,4678	24
1105,0096	21
1105,5516	18
1106,0935	19
1106,6355	14
1107,1775	21
1107,7195	14
1108,2615	15
1108,8036	16
1109,3456	6
1109,8877	20
1110,4298	17
1110,972	23
1111,5142	13
1112,0564	21
1112,5986	12
1113,1409	17
1113,6831	18
1114,2253	10
1114,7677	15
1115,3101	8
1115,8524	21
1116,3948	12
1116,9373	13
1117,4796	16
1118,0221	30
1118,5646	21
1119,1072	24
1119,6497	20
1120,1923	20
1120,7349	15
1121,2775	26
