Date and Time:                Fri May 23 17:46:52.571 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	-1
285,25876	0
285,76248	-4
286,26624	1
286,77002	0
287,2738	2
287,77762	5
288,28146	7
288,78531	6
289,28922	-2
289,79312	-4
290,29706	-1
290,80103	0
291,30502	0
291,80902	5
292,31308	0
292,81714	-2
293,32123	2
293,82532	2
294,32947	2
294,83362	4
295,3378	0
295,84201	6
296,34625	2
296,85049	6
297,35477	0
297,85907	3
298,3634	-3
298,86777	2
299,37213	-2
299,87656	4
300,38098	1
300,88541	7
301,38989	-5
301,89441	-1
302,39893	-2
302,90347	-4
303,40805	-1
303,91263	6
304,41727	0
304,92191	4
305,42657	0
305,93127	-1
306,43597	1
306,94073	2
307,4455	2
307,95029	1
308,45511	3
308,95993	3
309,46481	2
309,9697	-2
310,47461	6
310,97955	1
311,4845	4
311,9895	-3
312,49451	3
312,99954	-2
313,50461	-4
314,00967	4
314,5148	3
315,01993	-3
315,52509	0
316,03027	1
316,53546	8
317,04071	-2
317,54596	3
318,05124	-1
318,55655	4
319,06186	3
319,56723	-1
320,0726	-3
320,578	7
321,08344	2
321,58887	-1
322,09433	-3
322,59985	4
323,10538	-2
323,6109	2
324,11649	4
324,62207	-8
325,12769	8
325,63333	2
326,13901	4
326,64471	-3
327,15042	4
327,65616	5
328,16193	6
328,66772	-1
329,17352	4
329,67938	7
330,18524	8
330,69113	-3
331,19702	3
331,70297	-8
332,20892	-7
332,7149	9
333,22092	7
333,72696	4
334,233	-3
334,73911	-1
335,24521	3
335,75134	3
336,25748	3
336,76367	3
337,26987	-3
337,77609	6
338,28235	-4
338,78864	7
339,29492	2
339,80127	5
340,30762	2
340,814	0
341,32037	4
341,82681	3
342,33325	1
342,83972	8
343,34622	3
343,85275	4
344,35928	1
344,86584	4
345,37247	9
345,87906	0
346,38571	-2
346,89236	1
347,39908	4
347,90579	-1
348,41254	4
348,91928	5
349,42609	0
349,93289	5
350,43973	0
350,94659	3
351,45349	-5
351,96039	1
352,46732	0
352,97427	12
353,48126	-4
353,98828	0
354,4953	2
355,00235	10
355,50943	2
356,01654	5
356,52368	-3
357,03082	0
357,53799	3
358,0452	0
358,55243	3
359,05969	-7
359,56696	-1
360,07428	-4
360,5816	9
361,08893	0
361,59631	8
362,1037	-4
362,61115	7
363,11859	7
363,62604	9
364,13354	5
364,64105	6
365,14859	-1
365,65616	-2
366,16376	-5
366,67139	6
367,17902	1
367,68668	0
368,19437	1
368,70209	6
369,20984	-1
369,71759	1
370,22537	10
370,73318	0
371,24103	4
371,7489	-3
372,25677	1
372,76468	2
373,27261	6
373,78058	-2
374,28854	1
374,79657	3
375,3046	5
375,81265	5
376,32071	2
376,82883	2
377,33694	-1
377,84509	-1
378,35327	0
378,86148	6
379,36972	3
379,87796	11
380,38623	2
380,89453	3
381,40286	0
381,91119	1
382,41959	3
382,92798	-1
383,4364	2
383,94482	6
384,45331	4
384,96179	16
385,47031	0
385,97885	-3
386,48743	4
386,996	3
387,50464	1
388,01328	-7
388,52194	1
389,03061	4
389,53934	3
390,04807	0
390,55682	2
391,06561	4
391,57443	1
392,08325	7
392,59213	2
393,10101	8
393,60989	5
394,11884	3
394,62781	5
395,13678	6
395,64578	1
396,15482	4
396,66385	1
397,17294	3
397,68204	5
398,19116	-6
398,70032	8
399,2095	6
399,71869	-6
400,22791	-9
400,73715	15
401,24643	12
401,75574	6
402,26505	-9
402,77441	-1
403,28378	3
403,79318	9
404,30258	1
404,81204	1
405,3215	3
405,83099	5
406,34052	0
406,85004	1
407,35962	1
407,8692	3
408,37881	5
408,88846	5
409,3981	-2
409,90781	-1
410,41751	8
410,92725	5
411,43701	4
411,94678	6
412,4566	1
412,96643	9
413,47629	6
413,98618	2
414,49606	-6
415,00601	9
415,51596	4
416,02594	4
416,53595	7
417,04596	11
417,55603	1
418,0661	6
418,5762	1
419,08633	-1
419,59647	14
420,10663	8
420,61685	7
421,12708	2
421,6373	7
422,14758	10
422,65787	0
423,16818	9
423,67853	12
424,1889	2
424,69931	11
425,20972	8
425,72015	9
426,23062	9
426,74112	7
427,25162	14
427,76218	12
428,27274	8
428,78333	11
429,29395	7
429,80457	17
430,31522	7
430,82593	9
431,33661	19
431,84735	14
432,35812	6
432,8689	-4
433,3797	13
433,89053	-5
434,4014	-4
434,91226	-4
435,42319	12
435,93411	1
436,44507	5
436,95602	-30
437,46704	-3
437,97806	-18
438,48911	19
439,00018	-12
439,51129	-11
440,0224	18
440,53357	-18
441,04474	-29
441,55594	-19
442,06714	-5
442,5784	-35
443,08966	-36
443,60095	-36
444,11227	-46
444,62363	-26
445,13498	-61
445,64636	-43
446,15778	-59
446,66922	-54
447,18069	-51
447,69217	-51
448,2037	-46
448,71524	-56
449,22681	-43
449,73837	-50
450,25	-50
450,76163	-67
451,27328	-56
451,78497	-86
452,29666	-68
452,80841	-34
453,32016	-68
453,83194	-71
454,34375	-59
454,85559	-39
455,36743	-34
455,8793	-37
456,3912	-20
456,90314	-20
457,4151	-33
457,92706	24
458,43906	14
458,95108	33
459,46313	43
459,97522	74
460,4873	55
460,99942	96
461,51157	107
462,02374	110
462,53595	139
463,04816	155
463,56039	203
464,07266	249
464,58496	310
465,09729	394
465,60962	452
466,12198	530
466,63437	635
467,14679	738
467,65924	849
468,17169	965
468,68417	1116
469,19669	1198
469,70923	1319
470,2218	1507
470,73438	1604
471,24698	1729
471,75961	1845
472,27228	1918
472,78494	2029
473,29767	2064
473,81039	2143
474,32315	2144
474,83594	2129
475,34872	2105
475,86157	2048
476,37442	2006
476,8873	1897
477,40018	1812
477,91312	1691
