Date and Time:                Fri May 23 13:49:40.464 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	-1
285,25876	-5
285,76248	4
286,26624	6
286,77002	6
287,2738	-3
287,77762	4
288,28146	3
288,78531	2
289,28922	-4
289,79312	-2
290,29706	-1
290,80103	5
291,30502	2
291,80902	0
292,31308	-1
292,81714	4
293,32123	0
293,82532	2
294,32947	5
294,83362	-1
295,3378	3
295,84201	-1
296,34625	11
296,85049	2
297,35477	3
297,85907	3
298,3634	8
298,86777	3
299,37213	-2
299,87656	5
300,38098	-1
300,88541	4
301,38989	4
301,89441	-7
302,39893	-4
302,90347	8
303,40805	-1
303,91263	3
304,41727	4
304,92191	9
305,42657	0
305,93127	0
306,43597	0
306,94073	11
307,4455	2
307,95029	0
308,45511	2
308,95993	10
309,46481	1
309,9697	10
310,47461	4
310,97955	-3
311,4845	0
311,9895	0
312,49451	3
312,99954	7
313,50461	8
314,00967	5
314,5148	1
315,01993	1
315,52509	0
316,03027	-1
316,53546	10
317,04071	5
317,54596	4
318,05124	0
318,55655	9
319,06186	5
319,56723	-6
320,0726	-2
320,578	-4
321,08344	2
321,58887	7
322,09433	1
322,59985	5
323,10538	0
323,6109	2
324,11649	-7
324,62207	-6
325,12769	-8
325,63333	2
326,13901	-3
326,64471	2
327,15042	8
327,65616	1
328,16193	-1
328,66772	1
329,17352	0
329,67938	6
330,18524	3
330,69113	5
331,19702	3
331,70297	8
332,20892	3
332,7149	5
333,22092	2
333,72696	4
334,233	-2
334,73911	8
335,24521	6
335,75134	-1
336,25748	1
336,76367	-4
337,26987	0
337,77609	-1
338,28235	0
338,78864	-4
339,29492	3
339,80127	-2
340,30762	2
340,814	3
341,32037	11
341,82681	0
342,33325	4
342,83972	9
343,34622	8
343,85275	8
344,35928	11
344,86584	0
345,37247	-1
345,87906	7
346,38571	1
346,89236	0
347,39908	0
347,90579	8
348,41254	0
348,91928	-7
349,42609	4
349,93289	-5
350,43973	3
350,94659	0
351,45349	5
351,96039	5
352,46732	1
352,97427	2
353,48126	-2
353,98828	3
354,4953	1
355,00235	2
355,50943	3
356,01654	6
356,52368	4
357,03082	-5
357,53799	5
358,0452	4
358,55243	-1
359,05969	1
359,56696	11
360,07428	5
360,5816	4
361,08893	1
361,59631	1
362,1037	1
362,61115	3
363,11859	-2
363,62604	5
364,13354	3
364,64105	6
365,14859	5
365,65616	3
366,16376	6
366,67139	2
367,17902	-2
367,68668	12
368,19437	6
368,70209	-4
369,20984	3
369,71759	9
370,22537	0
370,73318	3
371,24103	-3
371,7489	4
372,25677	9
372,76468	4
373,27261	5
373,78058	-2
374,28854	9
374,79657	13
375,3046	3
375,81265	1
376,32071	1
376,82883	4
377,33694	8
377,84509	-1
378,35327	5
378,86148	-2
379,36972	-1
379,87796	6
380,38623	3
380,89453	9
381,40286	-7
381,91119	4
382,41959	5
382,92798	6
383,4364	-1
383,94482	0
384,45331	-2
384,96179	7
385,47031	1
385,97885	5
386,48743	-2
386,996	6
387,50464	4
388,01328	-1
388,52194	7
389,03061	7
389,53934	-1
390,04807	0
390,55682	6
391,06561	7
391,57443	-2
392,08325	2
392,59213	0
393,10101	0
393,60989	4
394,11884	-2
394,62781	3
395,13678	7
395,64578	7
396,15482	-1
396,66385	1
397,17294	7
397,68204	5
398,19116	6
398,70032	-2
399,2095	4
399,71869	-2
400,22791	8
400,73715	4
401,24643	5
401,75574	2
402,26505	12
402,77441	3
403,28378	10
403,79318	2
404,30258	-1
404,81204	5
405,3215	9
405,83099	8
406,34052	15
406,85004	3
407,35962	3
407,8692	0
408,37881	1
408,88846	2
409,3981	-1
409,90781	4
410,41751	-2
410,92725	4
411,43701	-3
411,94678	7
412,4566	1
412,96643	-2
413,47629	-1
413,98618	0
414,49606	3
415,00601	3
415,51596	1
416,02594	-8
416,53595	5
417,04596	6
417,55603	7
418,0661	2
418,5762	-2
419,08633	7
419,59647	-3
420,10663	6
420,61685	2
421,12708	3
421,6373	3
422,14758	4
422,65787	0
423,16818	4
423,67853	2
424,1889	9
424,69931	12
425,20972	10
425,72015	0
426,23062	8
426,74112	3
427,25162	-6
427,76218	11
428,27274	3
428,78333	6
429,29395	14
429,80457	14
430,31522	0
430,82593	11
431,33661	12
431,84735	6
432,35812	12
432,8689	2
433,3797	0
433,89053	5
434,4014	-2
434,91226	14
435,42319	22
435,93411	16
436,44507	1
436,95602	25
437,46704	7
437,97806	36
438,48911	3
439,00018	12
439,51129	15
440,0224	18
440,53357	18
441,04474	22
441,55594	9
442,06714	7
442,5784	23
443,08966	16
443,60095	-4
444,11227	26
444,62363	49
445,13498	38
445,64636	3
446,15778	28
446,66922	20
447,18069	3
447,69217	17
448,2037	53
448,71524	32
449,22681	24
449,73837	11
450,25	20
450,76163	4
451,27328	40
451,78497	50
452,29666	9
452,80841	27
453,32016	24
453,83194	1
454,34375	52
454,85559	15
455,36743	45
455,8793	7
456,3912	22
456,90314	73
457,4151	76
457,92706	22
458,43906	40
458,95108	39
459,46313	45
459,97522	86
460,4873	75
460,99942	87
461,51157	60
462,02374	75
462,53595	96
463,04816	94
463,56039	133
464,07266	140
464,58496	164
465,09729	215
465,60962	214
466,12198	256
466,63437	258
467,14679	346
467,65924	371
468,17169	406
468,68417	522
469,19669	522
469,70923	562
470,2218	633
470,73438	695
471,24698	717
471,75961	734
472,27228	778
472,78494	856
473,29767	872
473,81039	889
474,32315	898
474,83594	874
475,34872	867
475,86157	859
476,37442	814
476,8873	770
477,40018	758
477,91312	712
478,42606	699
478,93903	617
479,45203	557
479,96506	511
480,47812	449
480,99118	418
481,50427	358
482,0174	327
482,53055	273
