Date and Time:                Fri May 23 14:23:30.560 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	4
285,25876	4
285,76248	-3
286,26624	1
286,77002	2
287,2738	1
287,77762	2
288,28146	2
288,78531	3
289,28922	6
289,79312	7
290,29706	-6
290,80103	12
291,30502	2
291,80902	0
292,31308	-1
292,81714	0
293,32123	4
293,82532	0
294,32947	1
294,83362	7
295,3378	-1
295,84201	4
296,34625	-2
296,85049	4
297,35477	5
297,85907	0
298,3634	3
298,86777	0
299,37213	0
299,87656	-1
300,38098	1
300,88541	4
301,38989	0
301,89441	6
302,39893	3
302,90347	6
303,40805	4
303,91263	4
304,41727	2
304,92191	-1
305,42657	3
305,93127	3
306,43597	8
306,94073	4
307,4455	0
307,95029	8
308,45511	0
308,95993	7
309,46481	-2
309,9697	0
310,47461	6
310,97955	2
311,4845	5
311,9895	10
312,49451	5
312,99954	1
313,50461	4
314,00967	-3
314,5148	7
315,01993	5
315,52509	0
316,03027	1
316,53546	0
317,04071	0
317,54596	-1
318,05124	2
318,55655	8
319,06186	9
319,56723	8
320,0726	0
320,578	10
321,08344	1
321,58887	6
322,09433	6
322,59985	5
323,10538	8
323,6109	9
324,11649	-6
324,62207	3
325,12769	1
325,63333	-1
326,13901	-4
326,64471	0
327,15042	3
327,65616	6
328,16193	4
328,66772	8
329,17352	4
329,67938	13
330,18524	2
330,69113	-1
331,19702	3
331,70297	7
332,20892	3
332,7149	3
333,22092	5
333,72696	2
334,233	7
334,73911	2
335,24521	4
335,75134	6
336,25748	9
336,76367	4
337,26987	4
337,77609	-5
338,28235	6
338,78864	1
339,29492	8
339,80127	-5
340,30762	-2
340,814	8
341,32037	3
341,82681	8
342,33325	-5
342,83972	3
343,34622	7
343,85275	4
344,35928	7
344,86584	-2
345,37247	6
345,87906	3
346,38571	7
346,89236	4
347,39908	8
347,90579	-2
348,41254	6
348,91928	3
349,42609	-6
349,93289	6
350,43973	6
350,94659	3
351,45349	3
351,96039	-1
352,46732	7
352,97427	6
353,48126	-5
353,98828	8
354,4953	9
355,00235	-2
355,50943	3
356,01654	5
356,52368	11
357,03082	-3
357,53799	7
358,0452	2
358,55243	7
359,05969	7
359,56696	5
360,07428	15
360,5816	-3
361,08893	8
361,59631	1
362,1037	4
362,61115	5
363,11859	6
363,62604	-4
364,13354	4
364,64105	0
365,14859	-2
365,65616	-1
366,16376	5
366,67139	6
367,17902	1
367,68668	0
368,19437	3
368,70209	2
369,20984	11
369,71759	9
370,22537	-2
370,73318	2
371,24103	9
371,7489	0
372,25677	11
372,76468	2
373,27261	-2
373,78058	1
374,28854	2
374,79657	5
375,3046	4
375,81265	8
376,32071	9
376,82883	3
377,33694	0
377,84509	0
378,35327	4
378,86148	-3
379,36972	7
379,87796	9
380,38623	3
380,89453	9
381,40286	-1
381,91119	0
382,41959	3
382,92798	0
383,4364	-3
383,94482	5
384,45331	6
384,96179	-3
385,47031	-2
385,97885	4
386,48743	6
386,996	2
387,50464	1
388,01328	2
388,52194	4
389,03061	5
389,53934	4
390,04807	-1
390,55682	3
391,06561	10
391,57443	3
392,08325	-6
392,59213	2
393,10101	9
393,60989	4
394,11884	0
394,62781	0
395,13678	0
395,64578	-2
396,15482	7
396,66385	7
397,17294	4
397,68204	7
398,19116	3
398,70032	5
399,2095	1
399,71869	9
400,22791	10
400,73715	13
401,24643	6
401,75574	1
402,26505	15
402,77441	13
403,28378	5
403,79318	5
404,30258	-1
404,81204	-1
405,3215	2
405,83099	5
406,34052	7
406,85004	12
407,35962	3
407,8692	11
408,37881	2
408,88846	11
409,3981	9
409,90781	5
410,41751	3
410,92725	4
411,43701	6
411,94678	10
412,4566	10
412,96643	0
413,47629	0
413,98618	5
414,49606	9
415,00601	5
415,51596	4
416,02594	6
416,53595	6
417,04596	7
417,55603	8
418,0661	13
418,5762	10
419,08633	4
419,59647	1
420,10663	2
420,61685	5
421,12708	7
421,6373	9
422,14758	11
422,65787	2
423,16818	2
423,67853	5
424,1889	13
424,69931	-2
425,20972	2
425,72015	7
426,23062	12
426,74112	-4
427,25162	10
427,76218	0
428,27274	-5
428,78333	1
429,29395	13
429,80457	2
430,31522	16
430,82593	8
431,33661	-9
431,84735	10
432,35812	11
432,8689	6
433,3797	2
433,89053	1
434,4014	5
434,91226	1
435,42319	-14
435,93411	6
436,44507	8
436,95602	3
437,46704	3
437,97806	11
438,48911	10
439,00018	-15
439,51129	-7
440,0224	17
440,53357	-20
441,04474	-13
441,55594	-14
442,06714	14
442,5784	-17
443,08966	8
443,60095	23
444,11227	9
444,62363	16
445,13498	-41
445,64636	12
446,15778	22
446,66922	37
447,18069	-11
447,69217	-31
448,2037	-23
448,71524	-11
449,22681	-44
449,73837	-50
450,25	-6
450,76163	3
451,27328	21
451,78497	-19
452,29666	-11
452,80841	-23
453,32016	-16
453,83194	16
454,34375	49
454,85559	-22
455,36743	-21
455,8793	2
456,3912	17
456,90314	-9
457,4151	-1
457,92706	-3
458,43906	43
458,95108	-25
459,46313	10
459,97522	53
460,4873	34
460,99942	28
461,51157	35
462,02374	92
462,53595	95
463,04816	107
463,56039	101
464,07266	135
464,58496	174
465,09729	204
465,60962	223
466,12198	282
466,63437	327
467,14679	354
467,65924	425
468,17169	484
468,68417	556
469,19669	591
469,70923	680
470,2218	750
470,73438	854
471,24698	929
471,75961	945
472,27228	1018
472,78494	1069
473,29767	1119
473,81039	1124
474,32315	1116
474,83594	1160
475,34872	1159
475,86157	1143
476,37442	1102
476,8873	1064
477,40018	1020
477,91312	987
478,42606	911
478,93903	867
479,45203	809
479,96506	702
480,47812	626
480,99118	585
481,50427	513
