Date and Time:                Fri May 23 18:50:05.791 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	1
285,25876	5
285,76248	0
286,26624	0
286,77002	3
287,2738	4
287,77762	6
288,28146	5
288,78531	-1
289,28922	6
289,79312	-1
290,29706	9
290,80103	-4
291,30502	-6
291,80902	2
292,31308	1
292,81714	7
293,32123	4
293,82532	0
294,32947	-4
294,83362	-2
295,3378	-3
295,84201	2
296,34625	-4
296,85049	8
297,35477	-1
297,85907	1
298,3634	-4
298,86777	4
299,37213	4
299,87656	1
300,38098	5
300,88541	2
301,38989	0
301,89441	2
302,39893	1
302,90347	4
303,40805	6
303,91263	7
304,41727	8
304,92191	0
305,42657	0
305,93127	8
306,43597	7
306,94073	-4
307,4455	3
307,95029	2
308,45511	-1
308,95993	4
309,46481	0
309,9697	6
310,47461	1
310,97955	-1
311,4845	6
311,9895	3
312,49451	10
312,99954	7
313,50461	1
314,00967	3
314,5148	2
315,01993	5
315,52509	3
316,03027	-3
316,53546	2
317,04071	4
317,54596	2
318,05124	8
318,55655	9
319,06186	3
319,56723	4
320,0726	-9
320,578	-5
321,08344	-1
321,58887	5
322,09433	-1
322,59985	10
323,10538	3
323,6109	2
324,11649	5
324,62207	-5
325,12769	3
325,63333	3
326,13901	-5
326,64471	8
327,15042	-2
327,65616	-7
328,16193	4
328,66772	0
329,17352	-1
329,67938	2
330,18524	17
330,69113	4
331,19702	-3
331,70297	-7
332,20892	8
332,7149	5
333,22092	0
333,72696	6
334,233	5
334,73911	3
335,24521	6
335,75134	-5
336,25748	0
336,76367	-1
337,26987	3
337,77609	-5
338,28235	-1
338,78864	1
339,29492	6
339,80127	7
340,30762	3
340,814	0
341,32037	3
341,82681	-6
342,33325	3
342,83972	6
343,34622	0
343,85275	4
344,35928	1
344,86584	10
345,37247	8
345,87906	9
346,38571	1
346,89236	7
347,39908	6
347,90579	1
348,41254	4
348,91928	4
349,42609	-2
349,93289	0
350,43973	3
350,94659	2
351,45349	6
351,96039	5
352,46732	2
352,97427	6
353,48126	4
353,98828	4
354,4953	5
355,00235	-1
355,50943	-2
356,01654	0
356,52368	6
357,03082	3
357,53799	4
358,0452	7
358,55243	10
359,05969	-1
359,56696	8
360,07428	-4
360,5816	-2
361,08893	3
361,59631	0
362,1037	1
362,61115	3
363,11859	-3
363,62604	3
364,13354	9
364,64105	4
365,14859	10
365,65616	5
366,16376	7
366,67139	7
367,17902	0
367,68668	-5
368,19437	1
368,70209	2
369,20984	2
369,71759	4
370,22537	6
370,73318	0
371,24103	4
371,7489	-3
372,25677	5
372,76468	7
373,27261	5
373,78058	2
374,28854	2
374,79657	-5
375,3046	10
375,81265	1
376,32071	-2
376,82883	5
377,33694	4
377,84509	6
378,35327	7
378,86148	0
379,36972	1
379,87796	7
380,38623	-5
380,89453	-7
381,40286	3
381,91119	7
382,41959	7
382,92798	4
383,4364	-5
383,94482	9
384,45331	4
384,96179	2
385,47031	-1
385,97885	2
386,48743	5
386,996	7
387,50464	-4
388,01328	4
388,52194	2
389,03061	4
389,53934	11
390,04807	8
390,55682	8
391,06561	5
391,57443	0
392,08325	8
392,59213	-1
393,10101	3
393,60989	1
394,11884	9
394,62781	12
395,13678	-5
395,64578	7
396,15482	9
396,66385	5
397,17294	6
397,68204	6
398,19116	5
398,70032	5
399,2095	10
399,71869	5
400,22791	7
400,73715	7
401,24643	5
401,75574	6
402,26505	9
402,77441	3
403,28378	14
403,79318	11
404,30258	10
404,81204	5
405,3215	4
405,83099	6
406,34052	6
406,85004	8
407,35962	5
407,8692	-3
408,37881	9
408,88846	7
409,3981	6
409,90781	4
410,41751	4
410,92725	2
411,43701	12
411,94678	10
412,4566	0
412,96643	14
413,47629	7
413,98618	14
414,49606	8
415,00601	10
415,51596	0
416,02594	7
416,53595	18
417,04596	14
417,55603	13
418,0661	7
418,5762	14
419,08633	17
419,59647	8
420,10663	9
420,61685	15
421,12708	7
421,6373	19
422,14758	7
422,65787	15
423,16818	15
423,67853	5
424,1889	15
424,69931	12
425,20972	21
425,72015	12
426,23062	18
426,74112	11
427,25162	19
427,76218	12
428,27274	18
428,78333	16
429,29395	20
429,80457	18
430,31522	10
430,82593	26
431,33661	30
431,84735	39
432,35812	21
432,8689	21
433,3797	10
433,89053	30
434,4014	12
434,91226	3
435,42319	19
435,93411	20
436,44507	37
436,95602	9
437,46704	27
437,97806	22
438,48911	29
439,00018	-11
439,51129	18
440,0224	20
440,53357	17
441,04474	18
441,55594	19
442,06714	20
442,5784	55
443,08966	16
443,60095	-4
444,11227	-1
444,62363	38
445,13498	16
445,64636	57
446,15778	15
446,66922	44
447,18069	15
447,69217	9
448,2037	35
448,71524	63
449,22681	19
449,73837	34
450,25	62
450,76163	32
451,27328	61
451,78497	32
452,29666	24
452,80841	16
453,32016	28
453,83194	19
454,34375	38
454,85559	36
455,36743	39
455,8793	77
456,3912	100
456,90314	60
457,4151	79
457,92706	85
458,43906	112
458,95108	130
459,46313	153
459,97522	149
460,4873	218
460,99942	222
461,51157	234
462,02374	275
462,53595	293
463,04816	360
463,56039	438
464,07266	502
464,58496	565
465,09729	674
465,60962	737
466,12198	856
466,63437	933
467,14679	1077
467,65924	1224
468,17169	1414
468,68417	1562
469,19669	1764
469,70923	1865
470,2218	1999
470,73438	2106
471,24698	2204
471,75961	2297
472,27228	2342
472,78494	2462
473,29767	2533
473,81039	2585
474,32315	2621
474,83594	2610
475,34872	2547
475,86157	2505
476,37442	2388
476,8873	2304
477,40018	2249
477,91312	2088
478,42606	1967
478,93903	1829
479,45203	1729
479,96506	1558
480,47812	1388
480,99118	1217
481,50427	1074
