Date and Time:                Fri May 23 18:54:47.342 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	6
285,25876	2
285,76248	6
286,26624	-5
286,77002	3
287,2738	5
287,77762	4
288,28146	7
288,78531	3
289,28922	1
289,79312	-1
290,29706	-2
290,80103	3
291,30502	3
291,80902	5
292,31308	-5
292,81714	2
293,32123	5
293,82532	-4
294,32947	-4
294,83362	6
295,3378	-2
295,84201	4
296,34625	3
296,85049	3
297,35477	-4
297,85907	1
298,3634	0
298,86777	2
299,37213	4
299,87656	-1
300,38098	-2
300,88541	7
301,38989	1
301,89441	-1
302,39893	0
302,90347	1
303,40805	0
303,91263	-1
304,41727	-5
304,92191	-3
305,42657	4
305,93127	3
306,43597	1
306,94073	5
307,4455	5
307,95029	0
308,45511	-3
308,95993	10
309,46481	8
309,9697	-2
310,47461	2
310,97955	2
311,4845	9
311,9895	0
312,49451	-3
312,99954	3
313,50461	1
314,00967	2
314,5148	-3
315,01993	3
315,52509	3
316,03027	4
316,53546	3
317,04071	7
317,54596	4
318,05124	-1
318,55655	6
319,06186	3
319,56723	0
320,0726	0
320,578	2
321,08344	9
321,58887	0
322,09433	4
322,59985	3
323,10538	-3
323,6109	-2
324,11649	8
324,62207	-5
325,12769	2
325,63333	-5
326,13901	0
326,64471	-1
327,15042	0
327,65616	3
328,16193	4
328,66772	5
329,17352	-3
329,67938	1
330,18524	2
330,69113	3
331,19702	-1
331,70297	2
332,20892	5
332,7149	10
333,22092	4
333,72696	3
334,233	6
334,73911	4
335,24521	-2
335,75134	-4
336,25748	0
336,76367	-1
337,26987	0
337,77609	2
338,28235	2
338,78864	3
339,29492	0
339,80127	5
340,30762	2
340,814	-2
341,32037	7
341,82681	-8
342,33325	3
342,83972	5
343,34622	6
343,85275	-4
344,35928	-4
344,86584	0
345,37247	0
345,87906	1
346,38571	7
346,89236	-4
347,39908	3
347,90579	2
348,41254	-1
348,91928	7
349,42609	15
349,93289	0
350,43973	1
350,94659	4
351,45349	14
351,96039	0
352,46732	6
352,97427	8
353,48126	2
353,98828	2
354,4953	1
355,00235	6
355,50943	-4
356,01654	3
356,52368	7
357,03082	0
357,53799	4
358,0452	4
358,55243	10
359,05969	4
359,56696	7
360,07428	10
360,5816	2
361,08893	9
361,59631	-1
362,1037	8
362,61115	6
363,11859	1
363,62604	9
364,13354	-2
364,64105	8
365,14859	8
365,65616	5
366,16376	5
366,67139	0
367,17902	7
367,68668	2
368,19437	2
368,70209	4
369,20984	4
369,71759	-1
370,22537	-1
370,73318	2
371,24103	14
371,7489	1
372,25677	1
372,76468	8
373,27261	-9
373,78058	10
374,28854	1
374,79657	5
375,3046	-2
375,81265	2
376,32071	-2
376,82883	9
377,33694	3
377,84509	10
378,35327	4
378,86148	4
379,36972	2
379,87796	8
380,38623	8
380,89453	6
381,40286	6
381,91119	-3
382,41959	1
382,92798	8
383,4364	7
383,94482	4
384,45331	3
384,96179	0
385,47031	-1
385,97885	4
386,48743	2
386,996	3
387,50464	5
388,01328	-4
388,52194	7
389,03061	-1
389,53934	1
390,04807	1
390,55682	5
391,06561	3
391,57443	-1
392,08325	10
392,59213	3
393,10101	10
393,60989	3
394,11884	-8
394,62781	6
395,13678	1
395,64578	5
396,15482	4
396,66385	5
397,17294	-2
397,68204	4
398,19116	7
398,70032	10
399,2095	7
399,71869	12
400,22791	6
400,73715	8
401,24643	2
401,75574	2
402,26505	7
402,77441	8
403,28378	13
403,79318	8
404,30258	6
404,81204	-2
405,3215	8
405,83099	9
406,34052	3
406,85004	9
407,35962	2
407,8692	11
408,37881	11
408,88846	6
409,3981	11
409,90781	5
410,41751	10
410,92725	-2
411,43701	16
411,94678	12
412,4566	8
412,96643	7
413,47629	9
413,98618	16
414,49606	11
415,00601	10
415,51596	7
416,02594	9
416,53595	8
417,04596	5
417,55603	13
418,0661	3
418,5762	11
419,08633	8
419,59647	7
420,10663	18
420,61685	9
421,12708	8
421,6373	15
422,14758	11
422,65787	12
423,16818	10
423,67853	9
424,1889	18
424,69931	24
425,20972	17
425,72015	22
426,23062	15
426,74112	9
427,25162	20
427,76218	19
428,27274	21
428,78333	19
429,29395	22
429,80457	20
430,31522	11
430,82593	39
431,33661	24
431,84735	13
432,35812	22
432,8689	34
433,3797	23
433,89053	27
434,4014	27
434,91226	38
435,42319	26
435,93411	37
436,44507	43
436,95602	37
437,46704	49
437,97806	45
438,48911	39
439,00018	48
439,51129	43
440,0224	43
440,53357	35
441,04474	52
441,55594	52
442,06714	61
442,5784	50
443,08966	49
443,60095	64
444,11227	82
444,62363	60
445,13498	41
445,64636	93
446,15778	81
446,66922	66
447,18069	68
447,69217	69
448,2037	91
448,71524	97
449,22681	73
449,73837	88
450,25	98
450,76163	146
451,27328	142
451,78497	111
452,29666	91
452,80841	124
453,32016	87
453,83194	89
454,34375	103
454,85559	105
455,36743	98
455,8793	132
456,3912	151
456,90314	109
457,4151	100
457,92706	152
458,43906	161
458,95108	160
459,46313	208
459,97522	156
460,4873	183
460,99942	212
461,51157	249
462,02374	252
462,53595	271
463,04816	281
463,56039	313
464,07266	359
464,58496	398
465,09729	453
465,60962	495
466,12198	582
466,63437	663
467,14679	714
467,65924	817
468,17169	885
468,68417	991
469,19669	1111
469,70923	1206
470,2218	1296
470,73438	1410
471,24698	1528
471,75961	1599
472,27228	1665
472,78494	1728
473,29767	1831
473,81039	1819
474,32315	1844
474,83594	1841
475,34872	1801
475,86157	1765
476,37442	1736
476,8873	1659
477,40018	1600
477,91312	1503
478,42606	1405
478,93903	1336
479,45203	1204
479,96506	1118
480,47812	973
480,99118	900
481,50427	803
482,0174	708
