Date and Time:                Fri May 23 14:33:26.842 2025
Software Version:             4.32.30137.0
Temperature (C):              -60
Model:                        DU970P_BVF
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         1
Accumulate Cycle Time (secs): 1
Frequency (Hz):               1
Number of Accumulations:      10
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9,68
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 0
Serial Number:                CCD-28289
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY193i:
Serial Number:                KY-3589
Wavelength (nm):              711,54
Grating Groove Density (l/mm):150
Grating Blaze:                500nm
Output Flipper Port:          Direct



284,75507	3
285,25876	-4
285,76248	-5
286,26624	2
286,77002	5
287,2738	2
287,77762	2
288,28146	-3
288,78531	5
289,28922	-4
289,79312	1
290,29706	-3
290,80103	-2
291,30502	-2
291,80902	2
292,31308	1
292,81714	6
293,32123	-2
293,82532	-5
294,32947	-2
294,83362	-2
295,3378	1
295,84201	3
296,34625	4
296,85049	-2
297,35477	2
297,85907	7
298,3634	3
298,86777	3
299,37213	1
299,87656	-3
300,38098	0
300,88541	-2
301,38989	0
301,89441	5
302,39893	-3
302,90347	2
303,40805	4
303,91263	3
304,41727	-7
304,92191	4
305,42657	1
305,93127	-1
306,43597	0
306,94073	1
307,4455	-1
307,95029	1
308,45511	5
308,95993	-2
309,46481	-3
309,9697	1
310,47461	-1
310,97955	-1
311,4845	13
311,9895	1
312,49451	-5
312,99954	4
313,50461	5
314,00967	-2
314,5148	6
315,01993	-5
315,52509	6
316,03027	-1
316,53546	5
317,04071	-9
317,54596	-6
318,05124	-1
318,55655	5
319,06186	4
319,56723	2
320,0726	6
320,578	4
321,08344	6
321,58887	5
322,09433	1
322,59985	-5
323,10538	1
323,6109	0
324,11649	-2
324,62207	4
325,12769	-3
325,63333	3
326,13901	1
326,64471	1
327,15042	2
327,65616	1
328,16193	3
328,66772	6
329,17352	7
329,67938	1
330,18524	-4
330,69113	2
331,19702	7
331,70297	-1
332,20892	-4
332,7149	2
333,22092	2
333,72696	1
334,233	2
334,73911	6
335,24521	3
335,75134	-1
336,25748	-5
336,76367	-2
337,26987	-5
337,77609	4
338,28235	-3
338,78864	0
339,29492	0
339,80127	2
340,30762	-3
340,814	8
341,32037	9
341,82681	0
342,33325	-4
342,83972	7
343,34622	-5
343,85275	-4
344,35928	10
344,86584	-1
345,37247	7
345,87906	9
346,38571	3
346,89236	1
347,39908	0
347,90579	3
348,41254	-3
348,91928	5
349,42609	6
349,93289	0
350,43973	4
350,94659	2
351,45349	-4
351,96039	1
352,46732	-1
352,97427	1
353,48126	3
353,98828	5
354,4953	-2
355,00235	-1
355,50943	-7
356,01654	7
356,52368	8
357,03082	5
357,53799	2
358,0452	-1
358,55243	-1
359,05969	-1
359,56696	5
360,07428	6
360,5816	-4
361,08893	9
361,59631	-1
362,1037	2
362,61115	0
363,11859	3
363,62604	-1
364,13354	2
364,64105	9
365,14859	5
365,65616	10
366,16376	2
366,67139	8
367,17902	2
367,68668	7
368,19437	1
368,70209	14
369,20984	-4
369,71759	-5
370,22537	3
370,73318	-4
371,24103	-3
371,7489	2
372,25677	5
372,76468	-3
373,27261	10
373,78058	7
374,28854	-2
374,79657	5
375,3046	8
375,81265	5
376,32071	11
376,82883	-3
377,33694	-2
377,84509	9
378,35327	-4
378,86148	7
379,36972	7
379,87796	-4
380,38623	5
380,89453	9
381,40286	-1
381,91119	8
382,41959	6
382,92798	-4
383,4364	0
383,94482	3
384,45331	3
384,96179	0
385,47031	6
385,97885	2
386,48743	-1
386,996	11
387,50464	-1
388,01328	8
388,52194	7
389,03061	-2
389,53934	2
390,04807	5
390,55682	1
391,06561	-1
391,57443	3
392,08325	2
392,59213	4
393,10101	2
393,60989	-1
394,11884	6
394,62781	11
395,13678	3
395,64578	-1
396,15482	1
396,66385	3
397,17294	6
397,68204	6
398,19116	4
398,70032	0
399,2095	3
399,71869	8
400,22791	11
400,73715	1
401,24643	9
401,75574	8
402,26505	-1
402,77441	8
403,28378	10
403,79318	9
404,30258	3
404,81204	3
405,3215	6
405,83099	0
406,34052	4
406,85004	8
407,35962	2
407,8692	6
408,37881	6
408,88846	2
409,3981	0
409,90781	3
410,41751	5
410,92725	3
411,43701	8
411,94678	11
412,4566	3
412,96643	-2
413,47629	7
413,98618	8
414,49606	-1
415,00601	4
415,51596	10
416,02594	5
416,53595	3
417,04596	-4
417,55603	5
418,0661	10
418,5762	13
419,08633	-2
419,59647	7
420,10663	5
420,61685	5
421,12708	-2
421,6373	1
422,14758	10
422,65787	9
423,16818	13
423,67853	10
424,1889	-6
424,69931	3
425,20972	2
425,72015	2
426,23062	-1
426,74112	-3
427,25162	7
427,76218	6
428,27274	0
428,78333	5
429,29395	0
429,80457	4
430,31522	1
430,82593	6
431,33661	23
431,84735	7
432,35812	14
432,8689	12
433,3797	12
433,89053	14
434,4014	26
434,91226	14
435,42319	21
435,93411	11
436,44507	35
436,95602	13
437,46704	10
437,97806	-3
438,48911	15
439,00018	13
439,51129	26
440,0224	31
440,53357	36
441,04474	16
441,55594	14
442,06714	27
442,5784	34
443,08966	-1
443,60095	18
444,11227	52
444,62363	12
445,13498	48
445,64636	37
446,15778	66
446,66922	44
447,18069	49
447,69217	35
448,2037	43
448,71524	55
449,22681	-11
449,73837	85
450,25	74
450,76163	39
451,27328	70
451,78497	-2
452,29666	53
452,80841	56
453,32016	57
453,83194	43
454,34375	46
454,85559	48
455,36743	61
455,8793	82
456,3912	86
456,90314	49
457,4151	69
457,92706	96
458,43906	104
458,95108	81
459,46313	78
459,97522	75
460,4873	109
460,99942	96
461,51157	109
462,02374	124
462,53595	112
463,04816	135
463,56039	149
464,07266	172
464,58496	219
465,09729	252
465,60962	298
466,12198	335
466,63437	380
467,14679	410
467,65924	493
468,17169	580
468,68417	609
469,19669	702
469,70923	727
470,2218	821
470,73438	900
471,24698	942
471,75961	1011
472,27228	1075
472,78494	1112
473,29767	1137
473,81039	1211
474,32315	1188
474,83594	1196
475,34872	1184
475,86157	1137
476,37442	1120
476,8873	1098
477,40018	1045
477,91312	990
478,42606	904
478,93903	831
479,45203	772
479,96506	693
